site_no	datetime	148595_00060_00003_cd
15s	20d	10s
12061500	3/9/2008	758
12061500	3/10/2008	854
12061500	3/11/2008	1720
12061500	3/12/2008	1350
12061500	3/13/2008	1060
12061500	3/14/2008	985
12061500	3/15/2008	924
12061500	3/16/2008	860
12061500	3/17/2008	857
12061500	3/18/2008	820
12061500	3/19/2008	788
12061500	3/20/2008	781
12061500	3/21/2008	794
12061500	3/22/2008	749
12061500	3/23/2008	982
12061500	3/24/2008	1200
12061500	3/25/2008	978
12061500	3/26/2008	945
12061500	3/27/2008	854
12061500	3/28/2008	851
12061500	3/29/2008	813
12061500	3/30/2008	765
12061500	3/31/2008	726
12061500	4/1/2008	697
12061500	4/2/2008	673
12061500	4/3/2008	656
12061500	4/4/2008	646
12061500	4/5/2008	654
12061500	4/6/2008	730
12061500	4/7/2008	874
12061500	4/8/2008	916
12061500	4/9/2008	875
12061500	4/10/2008	821
12061500	4/11/2008	795
12061500	4/12/2008	804
12061500	4/13/2008	933
12061500	4/14/2008	932
12061500	4/15/2008	862
12061500	4/16/2008	799
12061500	4/17/2008	753
12061500	4/18/2008	732
12061500	4/19/2008	709
12061500	4/20/2008	678
12061500	4/21/2008	666
12061500	4/22/2008	655
12061500	4/23/2008	659
12061500	4/24/2008	653
12061500	4/25/2008	639
12061500	4/26/2008	619
12061500	4/27/2008	617
12061500	4/28/2008	720
12061500	4/29/2008	984
12061500	4/30/2008	904
12061500	5/1/2008	801
12061500	5/2/2008	746
12061500	5/3/2008	734
12061500	5/4/2008	762
12061500	5/5/2008	821
12061500	5/6/2008	917
12061500	5/7/2008	921
12061500	5/8/2008	898
12061500	5/9/2008	850
12061500	5/10/2008	811
12061500	5/11/2008	805
12061500	5/12/2008	801
12061500	5/13/2008	783
12061500	5/14/2008	811
12061500	5/15/2008	1010
12061500	5/16/2008	1240
12061500	5/17/2008	1490
12061500	5/18/2008	1470
12061500	5/19/2008	1240
12061500	5/20/2008	1150
12061500	5/21/2008	1020
12061500	5/22/2008	925
12061500	5/23/2008	866
12061500	5/24/2008	856
12061500	5/25/2008	874
12061500	5/26/2008	911
12061500	5/27/2008	918
12061500	5/28/2008	911
12061500	5/29/2008	901
12061500	5/30/2008	838
12061500	5/31/2008	785
12061500	6/1/2008	772
12061500	6/2/2008	751
12061500	6/3/2008	765
12061500	6/4/2008	769
12061500	6/5/2008	746
12061500	6/6/2008	896
12061500	6/7/2008	889
12061500	6/8/2008	807
12061500	6/9/2008	774
12061500	6/10/2008	898
12061500	6/11/2008	845
12061500	6/12/2008	786
12061500	6/13/2008	763
12061500	6/14/2008	769
12061500	6/15/2008	729
12061500	6/16/2008	707
12061500	6/17/2008	709
12061500	6/18/2008	686
12061500	6/19/2008	660
12061500	6/20/2008	644
12061500	6/21/2008	670
12061500	6/22/2008	672
12061500	6/23/2008	653
12061500	6/24/2008	632
12061500	6/25/2008	623
12061500	6/26/2008	626
12061500	6/27/2008	612
12061500	6/28/2008	632
12061500	6/29/2008	673
12061500	6/30/2008	691
12061500	7/1/2008	680
12061500	7/2/2008	653
12061500	7/3/2008	634
12061500	7/4/2008	611
12061500	7/5/2008	599
12061500	7/6/2008	621
12061500	7/7/2008	577
12061500	7/8/2008	555
12061500	7/9/2008	548
12061500	7/10/2008	540
12061500	7/11/2008	528
12061500	7/12/2008	513
12061500	7/13/2008	507
12061500	7/14/2008	501
12061500	7/15/2008	489
12061500	7/16/2008	481
12061500	7/17/2008	477
12061500	7/18/2008	470
12061500	7/19/2008	464
12061500	7/20/2008	450
12061500	7/21/2008	442
12061500	7/22/2008	438
12061500	7/23/2008	436
12061500	7/24/2008	433
12061500	7/25/2008	426
12061500	7/26/2008	427
12061500	7/27/2008	425
12061500	7/28/2008	416
12061500	7/29/2008	430
12061500	7/30/2008	450
12061500	7/31/2008	433
12061500	8/1/2008	466
12061500	8/2/2008	460
12061500	8/3/2008	439
12061500	8/4/2008	427
12061500	8/5/2008	420
12061500	8/6/2008	410
12061500	8/7/2008	386
12061500	8/8/2008	366
12061500	8/9/2008	370
12061500	8/10/2008	381
12061500	8/11/2008	375
12061500	8/12/2008	367
12061500	8/13/2008	360
12061500	8/14/2008	349
12061500	8/15/2008	331
12061500	8/16/2008	326
12061500	8/17/2008	326
12061500	8/18/2008	328
12061500	8/19/2008	334
12061500	8/20/2008	477
12061500	8/21/2008	567
12061500	8/22/2008	507
12061500	8/23/2008	447
12061500	8/24/2008	446
12061500	8/25/2008	562
