site_no	datetime	149446_00060_00003_cd
15s	20d	10s
12201500	4/6/2007	198
12201500	4/7/2007	192
12201500	4/8/2007	191
12201500	4/9/2007	234
12201500	4/10/2007	232
12201500	4/11/2007	207
12201500	4/12/2007	186
12201500	4/13/2007	173
12201500	4/14/2007	171
12201500	4/15/2007	163
12201500	4/16/2007	157
12201500	4/17/2007	172
12201500	4/18/2007	172
12201500	4/19/2007	161
12201500	4/20/2007	154
12201500	4/21/2007	147
12201500	4/22/2007	141
12201500	4/23/2007	125
12201500	4/24/2007	116
12201500	4/25/2007	124
12201500	4/26/2007	132
12201500	4/27/2007	141
12201500	4/28/2007	263
12201500	4/29/2007	228
12201500	4/30/2007	195
12201500	5/1/2007	173
12201500	5/2/2007	162
12201500	5/3/2007	148
12201500	5/4/2007	140
12201500	5/5/2007	131
12201500	5/6/2007	125
12201500	5/7/2007	125
12201500	5/8/2007	120
12201500	5/9/2007	115
12201500	5/10/2007	107
12201500	5/11/2007	102
12201500	5/12/2007	98.5
12201500	5/13/2007	93.6
12201500	5/14/2007	92.5
12201500	5/15/2007	89.8
12201500	5/16/2007	88.7
12201500	5/17/2007	84.9
12201500	5/18/2007	80.2
12201500	5/19/2007	79.7
12201500	5/20/2007	81.8
12201500	5/21/2007	117
12201500	5/22/2007	103
12201500	5/23/2007	97.2
12201500	5/24/2007	88.4
12201500	5/25/2007	83.5
12201500	5/26/2007	79
12201500	5/27/2007	80.9
12201500	5/28/2007	74.8
12201500	5/29/2007	71.4
12201500	5/30/2007	68.7
12201500	5/31/2007	66.7
12201500	6/1/2007	65.3
12201500	6/2/2007	63.6
12201500	6/3/2007	61.8
12201500	6/4/2007	61.3
12201500	6/5/2007	61.5
12201500	6/6/2007	61.3
12201500	6/7/2007	64.2
12201500	6/8/2007	61.5
12201500	6/9/2007	61.5
12201500	6/10/2007	63.2
12201500	6/11/2007	65.4
12201500	6/12/2007	61.1
12201500	6/13/2007	60.1
12201500	6/14/2007	59.6
12201500	6/15/2007	59.8
12201500	6/16/2007	60.4
12201500	6/17/2007	62.7
12201500	6/18/2007	69.6
12201500	6/19/2007	63.1
12201500	6/20/2007	59.1
12201500	6/21/2007	55.4
12201500	6/22/2007	55.7
12201500	6/23/2007	60.3
12201500	6/24/2007	57.7
12201500	6/25/2007	66.9
12201500	6/26/2007	61.5
12201500	6/27/2007	56.1
12201500	6/28/2007	54.2
12201500	6/29/2007	55.3
12201500	6/30/2007	61.7
12201500	7/1/2007	57.5
12201500	7/2/2007	52.5
12201500	7/3/2007	49.9
12201500	7/4/2007	47.8
12201500	7/5/2007	45.9
12201500	7/6/2007	43.7
12201500	7/7/2007	42.9
12201500	7/8/2007	41.5
12201500	7/9/2007	40.6
12201500	7/10/2007	39.4
12201500	7/11/2007	38.5
12201500	7/12/2007	38.5
12201500	7/13/2007	38.2
12201500	7/14/2007	38
12201500	7/15/2007	37.2
12201500	7/16/2007	36.9
12201500	7/17/2007	38.1
12201500	7/18/2007	39.3
12201500	7/19/2007	43.6
12201500	7/20/2007	44.2
12201500	7/21/2007	48
12201500	7/22/2007	53.4
12201500	7/23/2007	51.5
12201500	7/24/2007	48.6
12201500	7/25/2007	44.2
12201500	7/26/2007	42
12201500	7/27/2007	40.2
12201500	7/28/2007	39.6
12201500	7/29/2007	38.6
12201500	7/30/2007	38.1
12201500	7/31/2007	38.7
12201500	8/1/2007	37
12201500	8/2/2007	36.3
12201500	8/3/2007	35.7
12201500	8/4/2007	35.3
12201500	8/5/2007	34.7
12201500	8/6/2007	34.6
12201500	8/7/2007	34.4
12201500	8/8/2007	34.7
12201500	8/9/2007	34.6
12201500	8/10/2007	33.5
12201500	8/11/2007	32.4
12201500	8/12/2007	32.1
12201500	8/13/2007	31.6
12201500	8/14/2007	31.6
12201500	8/15/2007	31.6
12201500	8/16/2007	31.4
12201500	8/17/2007	31
12201500	8/18/2007	30.9
12201500	8/19/2007	32.1
12201500	8/20/2007	32.9
12201500	8/21/2007	35.1
12201500	8/22/2007	35.8
12201500	8/23/2007	33
12201500	8/24/2007	32.2
12201500	8/25/2007	31.9
12201500	8/26/2007	33.4
12201500	8/27/2007	32.1
12201500	8/28/2007	31.3
12201500	8/29/2007	30.8
12201500	8/30/2007	30.3
12201500	8/31/2007	30.1
12201500	9/1/2007	29.8
12201500	9/2/2007	29.7
12201500	9/3/2007	30.7
12201500	9/4/2007	31
12201500	9/5/2007	30.1
12201500	9/6/2007	29.5
12201500	9/7/2007	29
12201500	9/8/2007	28.7
12201500	9/9/2007	28.6
12201500	9/10/2007	28.1
12201500	9/11/2007	27.8
12201500	9/12/2007	27.8
12201500	9/13/2007	28.2
12201500	9/14/2007	28.5
12201500	9/15/2007	28.8
12201500	9/16/2007	29.1
12201500	9/17/2007	30
12201500	9/18/2007	29.5
12201500	9/19/2007	30.2
12201500	9/20/2007	31.2
12201500	9/21/2007	30
12201500	9/22/2007	31.7
12201500	9/23/2007	31
12201500	9/24/2007	29.5
12201500	9/25/2007	29.1
12201500	9/26/2007	29.2
12201500	9/27/2007	30.2
12201500	9/28/2007	33.6
12201500	9/29/2007	30.6
12201500	9/30/2007	40.5
12201500	10/1/2007	102
12201500	10/2/2007	115
12201500	10/3/2007	127
12201500	10/4/2007	271
12201500	10/5/2007	173
12201500	10/6/2007	121
12201500	10/7/2007	120
12201500	10/8/2007	177
12201500	10/9/2007	135
12201500	10/10/2007	110
12201500	10/11/2007	203
12201500	10/12/2007	138
12201500	10/13/2007	112
12201500	10/14/2007	95.8
12201500	10/15/2007	84.8
12201500	10/16/2007	87.8
12201500	10/17/2007	112
12201500	10/18/2007	106
12201500	10/19/2007	191
12201500	10/20/2007	192
12201500	10/21/2007	177
12201500	10/22/2007	254
12201500	10/23/2007	200
12201500	10/24/2007	195
12201500	10/25/2007	197
12201500	10/26/2007	164
12201500	10/27/2007	146
12201500	10/28/2007	134
12201500	10/29/2007	121
12201500	10/30/2007	113
12201500	10/31/2007	105
12201500	11/1/2007	99.4
12201500	11/2/2007	92.8
12201500	11/3/2007	97.1
12201500	11/4/2007	103
12201500	11/5/2007	98
12201500	11/6/2007	91.1
12201500	11/7/2007	89.7
12201500	11/8/2007	93.9
12201500	11/9/2007	101
12201500	11/10/2007	106
12201500	11/11/2007	104
12201500	11/12/2007	101
12201500	11/13/2007	102
12201500	11/14/2007	99.6
12201500	11/15/2007	99.6
12201500	11/16/2007	496
12201500	11/17/2007	486
12201500	11/18/2007	367
12201500	11/19/2007	268
12201500	11/20/2007	220
12201500	11/21/2007	186
12201500	11/22/2007	164
12201500	11/23/2007	149
12201500	11/24/2007	139
12201500	11/25/2007	130
12201500	11/26/2007	126
12201500	11/27/2007	176
12201500	11/28/2007	153
12201500	11/29/2007	146
12201500	11/30/2007	133
12201500	12/1/2007	127
12201500	12/2/2007	142
12201500	12/3/2007	349
12201500	12/4/2007	417
12201500	12/5/2007	349
12201500	12/6/2007	279
12201500	12/7/2007	230
12201500	12/8/2007	196
12201500	12/9/2007	175
12201500	12/10/2007	162
12201500	12/11/2007	152
12201500	12/12/2007	145
12201500	12/13/2007	161
12201500	12/14/2007	251
12201500	12/15/2007	242
12201500	12/16/2007	234
12201500	12/17/2007	272
12201500	12/18/2007	291
12201500	12/19/2007	468
12201500	12/20/2007	449
12201500	12/21/2007	353
12201500	12/22/2007	353
12201500	12/23/2007	389
12201500	12/24/2007	430
12201500	12/25/2007	357
12201500	12/26/2007	458
12201500	12/27/2007	458
12201500	12/28/2007	742
12201500	12/29/2007	704
12201500	12/30/2007	597
12201500	12/31/2007	457
12201500	1/1/2008	374
12201500	1/2/2008	372
12201500	1/3/2008	374
12201500	1/4/2008	419
12201500	1/5/2008	431
12201500	1/6/2008	376
12201500	1/7/2008	331
12201500	1/8/2008	298
12201500	1/9/2008	321
12201500	1/10/2008	442
12201500	1/11/2008	773
12201500	1/12/2008	718
12201500	1/13/2008	965
12201500	1/14/2008	764
12201500	1/15/2008	715
