site_no	datetime	148849_00060_00003_cd
15s	20d	10s
12101500	3/31/2007	4740
12101500	4/1/2007	4560
12101500	4/2/2007	4340
12101500	4/3/2007	3930
12101500	4/4/2007	3640
12101500	4/5/2007	3380
12101500	4/6/2007	3270
12101500	4/7/2007	3550
12101500	4/8/2007	3940
12101500	4/9/2007	4500
12101500	4/10/2007	4360
12101500	4/11/2007	3900
12101500	4/12/2007	3540
12101500	4/13/2007	3350
12101500	4/14/2007	3430
12101500	4/15/2007	3310
12101500	4/16/2007	3100
12101500	4/17/2007	3160
12101500	4/18/2007	3140
12101500	4/19/2007	3060
12101500	4/20/2007	2920
12101500	4/21/2007	2700
12101500	4/22/2007	2660
12101500	4/23/2007	2550
12101500	4/24/2007	2580
12101500	4/25/2007	2600
12101500	4/26/2007	2560
12101500	4/27/2007	2450
12101500	4/28/2007	2550
12101500	4/29/2007	2590
12101500	4/30/2007	2430
12101500	5/1/2007	2420
12101500	5/2/2007	2480
12101500	5/3/2007	2500
12101500	5/4/2007	2400
12101500	5/5/2007	2410
12101500	5/6/2007	2200
12101500	5/7/2007	2320
12101500	5/8/2007	2780
12101500	5/9/2007	3290
12101500	5/10/2007	3140
12101500	5/11/2007	2950
12101500	5/12/2007	2910
12101500	5/13/2007	3030
12101500	5/14/2007	2810
12101500	5/15/2007	2640
12101500	5/16/2007	3050
12101500	5/17/2007	3420
12101500	5/18/2007	3130
12101500	5/19/2007	3010
12101500	5/20/2007	2990
12101500	5/21/2007	3260
12101500	5/22/2007	3160
12101500	5/23/2007	2950
12101500	5/24/2007	2780
12101500	5/25/2007	2810
12101500	5/26/2007	2880
12101500	5/27/2007	3100
12101500	5/28/2007	3120
12101500	5/29/2007	2950
12101500	5/30/2007	3030
12101500	5/31/2007	3530
12101500	6/1/2007	3920
12101500	6/2/2007	4000
12101500	6/3/2007	4350
12101500	6/4/2007	4870
12101500	6/5/2007	4860
12101500	6/6/2007	4210
12101500	6/7/2007	3540
12101500	6/8/2007	3200
12101500	6/9/2007	3110
12101500	6/10/2007	3350
12101500	6/11/2007	3690
12101500	6/12/2007	3370
12101500	6/13/2007	3220
12101500	6/14/2007	3240
12101500	6/15/2007	3280
12101500	6/16/2007	3270
12101500	6/17/2007	3310
12101500	6/18/2007	3260
12101500	6/19/2007	3180
12101500	6/20/2007	3420
12101500	6/21/2007	3690
12101500	6/22/2007	3600
12101500	6/23/2007	3300
12101500	6/24/2007	3210
12101500	6/25/2007	3480
12101500	6/26/2007	3070
12101500	6/27/2007	2960
12101500	6/28/2007	3090
12101500	6/29/2007	3780
12101500	6/30/2007	3710
12101500	7/1/2007	3310
12101500	7/2/2007	3110
12101500	7/3/2007	3170
12101500	7/4/2007	3320
12101500	7/5/2007	3650
12101500	7/6/2007	3910
12101500	7/7/2007	3570
12101500	7/8/2007	3210
12101500	7/9/2007	3140
12101500	7/10/2007	3140
12101500	7/11/2007	3510
12101500	7/12/2007	3530
12101500	7/13/2007	3670
12101500	7/14/2007	3610
12101500	7/15/2007	3390
12101500	7/16/2007	3060
12101500	7/17/2007	2770
12101500	7/18/2007	2820
12101500	7/19/2007	3140
12101500	7/20/2007	2670
12101500	7/21/2007	2820
12101500	7/22/2007	2980
12101500	7/23/2007	3240
12101500	7/24/2007	3370
12101500	7/25/2007	2780
12101500	7/26/2007	2570
12101500	7/27/2007	2610
12101500	7/28/2007	2470
12101500	7/29/2007	2490
12101500	7/30/2007	2360
12101500	7/31/2007	2170
12101500	8/1/2007	2150
12101500	8/2/2007	2290
12101500	8/3/2007	2260
12101500	8/4/2007	2030
12101500	8/5/2007	1890
12101500	8/6/2007	1930
12101500	8/7/2007	2010
12101500	8/8/2007	2070
12101500	8/9/2007	1970
12101500	8/10/2007	1750
12101500	8/11/2007	1690
12101500	8/12/2007	1670
12101500	8/13/2007	1530
12101500	8/14/2007	1680
12101500	8/15/2007	1900
12101500	8/16/2007	1980
12101500	8/17/2007	1770
12101500	8/18/2007	1620
12101500	8/19/2007	1860
12101500	8/20/2007	1720
12101500	8/21/2007	1680
12101500	8/22/2007	1700
12101500	8/23/2007	1690
12101500	8/24/2007	1660
12101500	8/25/2007	1670
12101500	8/26/2007	1680
12101500	8/27/2007	1410
12101500	8/28/2007	1400
12101500	8/29/2007	1510
12101500	8/30/2007	1740
12101500	8/31/2007	1880
12101500	9/1/2007	1620
12101500	9/2/2007	1480
12101500	9/3/2007	1510
12101500	9/4/2007	1630
12101500	9/5/2007	1560
12101500	9/6/2007	1600
12101500	9/7/2007	1430
12101500	9/8/2007	1300
12101500	9/9/2007	1250
12101500	9/10/2007	1240
12101500	9/11/2007	1360
12101500	9/12/2007	1450
12101500	9/13/2007	1410
12101500	9/14/2007	1440
12101500	9/15/2007	1400
12101500	9/16/2007	1360
12101500	9/17/2007	1440
12101500	9/18/2007	1430
12101500	9/19/2007	1190
12101500	9/20/2007	1100
12101500	9/21/2007	1090
12101500	9/22/2007	1110
12101500	9/23/2007	1060
12101500	9/24/2007	965
12101500	9/25/2007	952
12101500	9/26/2007	1020
12101500	9/27/2007	1060
12101500	9/28/2007	1480
12101500	9/29/2007	1310
12101500	9/30/2007	1210
12101500	10/1/2007	1590
12101500	10/2/2007	1770
12101500	10/3/2007	3510
12101500	10/4/2007	2640
12101500	10/5/2007	1970
12101500	10/6/2007	1620
12101500	10/7/2007	1920
12101500	10/8/2007	2400
12101500	10/9/2007	1920
12101500	10/10/2007	1830
12101500	10/11/2007	1950
12101500	10/12/2007	1670
12101500	10/13/2007	1500
12101500	10/14/2007	1360
12101500	10/15/2007	1290
12101500	10/16/2007	1290
12101500	10/17/2007	1230
12101500	10/18/2007	1200
12101500	10/19/2007	1660
12101500	10/20/2007	3170
12101500	10/21/2007	2970
12101500	10/22/2007	2860
12101500	10/23/2007	3040
12101500	10/24/2007	2820
12101500	10/25/2007	2580
12101500	10/26/2007	2120
12101500	10/27/2007	1880
12101500	10/28/2007	1710
12101500	10/29/2007	1610
12101500	10/30/2007	1520
12101500	10/31/2007	1420
12101500	11/1/2007	1370
12101500	11/2/2007	1330
12101500	11/3/2007	1280
12101500	11/4/2007	1280
12101500	11/5/2007	1280
12101500	11/6/2007	1260
12101500	11/7/2007	1220
12101500	11/8/2007	1260
12101500	11/9/2007	1270
12101500	11/10/2007	1610
12101500	11/11/2007	1660
12101500	11/12/2007	1530
12101500	11/13/2007	1930
