site_no	datetime	149268_00060_00003_cd
15s	20d	10s
12167000	10/16/2007	910
12167000	10/17/2007	894
12167000	10/18/2007	1190
12167000	10/19/2007	3820
12167000	10/20/2007	3800
12167000	10/21/2007	3260
12167000	10/22/2007	3960
12167000	10/23/2007	2680
12167000	10/24/2007	2360
12167000	10/25/2007	2390
12167000	10/26/2007	1730
12167000	10/27/2007	1430
12167000	10/28/2007	1230
12167000	10/29/2007	1090
12167000	10/30/2007	993
12167000	10/31/2007	907
12167000	11/1/2007	842
12167000	11/2/2007	782
12167000	11/3/2007	759
12167000	11/4/2007	1020
12167000	11/5/2007	891
12167000	11/6/2007	771
12167000	11/7/2007	719
12167000	11/8/2007	742
12167000	11/9/2007	862
12167000	11/10/2007	1930
12167000	11/11/2007	1630
12167000	11/12/2007	1690
12167000	11/13/2007	2290
12167000	11/14/2007	1640
12167000	11/15/2007	3300
12167000	11/16/2007	7810
12167000	11/17/2007	4260
12167000	11/18/2007	3790
12167000	11/19/2007	2530
12167000	11/20/2007	2010
12167000	11/21/2007	1650
12167000	11/22/2007	1410
12167000	11/23/2007	1240
12167000	11/24/2007	1110
12167000	11/25/2007	1010
12167000	11/26/2007	945
12167000	11/27/2007	1040
12167000	11/28/2007	952
12167000	11/29/2007	903
12167000	11/30/2007	825
12167000	12/1/2007	780
12167000	12/2/2007	836
12167000	12/3/2007	11000
12167000	12/4/2007	11800
12167000	12/5/2007	5080
12167000	12/6/2007	3430
12167000	12/7/2007	2500
12167000	12/8/2007	1990
12167000	12/9/2007	1690
12167000	12/10/2007	1480
12167000	12/11/2007	1320
12167000	12/12/2007	1220
12167000	12/13/2007	1200
12167000	12/14/2007	1420
12167000	12/15/2007	2140
12167000	12/16/2007	2260
12167000	12/17/2007	2110
12167000	12/18/2007	1940
12167000	12/19/2007	3770
12167000	12/20/2007	3600
12167000	12/21/2007	2330
12167000	12/22/2007	2100
12167000	12/23/2007	3180
12167000	12/24/2007	5070
12167000	12/25/2007	3060
12167000	12/26/2007	2440
12167000	12/27/2007	2050
12167000	12/28/2007	1910
12167000	12/29/2007	1930
12167000	12/30/2007	1800
12167000	12/31/2007	1760
12167000	1/1/2008	1510
12167000	1/2/2008	1540
12167000	1/3/2008	1850
12167000	1/4/2008	2880
12167000	1/5/2008	3210
12167000	1/6/2008	2490
12167000	1/7/2008	1940
12167000	1/8/2008	1690
12167000	1/9/2008	1790
12167000	1/10/2008	2290
12167000	1/11/2008	5320
12167000	1/12/2008	3920
12167000	1/13/2008	3620
12167000	1/14/2008	3120
12167000	1/15/2008	3140
12167000	1/16/2008	2310
12167000	1/17/2008	1920
12167000	1/18/2008	1670
12167000	1/19/2008	1540
12167000	1/20/2008	1410
12167000	1/21/2008	1250
12167000	1/22/2008	1120
12167000	1/23/2008	1060
12167000	1/24/2008	1010
12167000	1/25/2008	928
12167000	1/26/2008	892
12167000	1/27/2008	933
12167000	1/28/2008	850
12167000	1/29/2008	868
12167000	1/30/2008	866
12167000	1/31/2008	980
12167000	2/1/2008	1060
12167000	2/2/2008	1020
12167000	2/3/2008	900
12167000	2/4/2008	824
12167000	2/5/2008	977
12167000	2/6/2008	1210
