site_no	datetime	149182_00060_00003_cd
15s	20d	10s
12150800	11/26/2006	11700
12150800	11/27/2006	10900
12150800	11/28/2006	9760
12150800	11/29/2006	8650
12150800	11/30/2006	8400
12150800	12/1/2006	8590
12150800	12/2/2006	8110
12150800	12/3/2006	7560
12150800	12/4/2006	7240
12150800	12/5/2006	7650
12150800	12/6/2006	7770
12150800	12/7/2006	7730
12150800	12/8/2006	7930
12150800	12/9/2006	7990
12150800	12/10/2006	8400
12150800	12/11/2006	10700
12150800	12/12/2006	18100
12150800	12/13/2006	18000
12150800	12/14/2006	19600
12150800	12/15/2006	25900
12150800	12/16/2006	19800
12150800	12/17/2006	14800
12150800	12/18/2006	11800
12150800	12/19/2006	10300
12150800	12/20/2006	9410
12150800	12/21/2006	9150
12150800	12/22/2006	9050
12150800	12/23/2006	8470
12150800	12/24/2006	8840
12150800	12/25/2006	12400
12150800	12/26/2006	11400
12150800	12/27/2006	11600
12150800	12/28/2006	10400
12150800	12/29/2006	8920
12150800	12/30/2006	7980
12150800	12/31/2006	7250
12150800	1/1/2007	6750
12150800	1/2/2007	19400
12150800	1/3/2007	38400
12150800	1/4/2007	27200
12150800	1/5/2007	19000
12150800	1/6/2007	18000
12150800	1/7/2007	18400
12150800	1/8/2007	24500
12150800	1/9/2007	19200
12150800	1/10/2007	18600
12150800	1/11/2007	15600
12150800	1/12/2007	12800
12150800	1/13/2007	11200
12150800	1/14/2007	10000
12150800	1/15/2007	9080
12150800	1/16/2007	8540
12150800	1/17/2007	8110
12150800	1/18/2007	7910
12150800	1/19/2007	7770
12150800	1/20/2007	8560
12150800	1/21/2007	8120
12150800	1/22/2007	7680
12150800	1/23/2007	9620
12150800	1/24/2007	11100
12150800	1/25/2007	10100
12150800	1/26/2007	9040
12150800	1/27/2007	7760
12150800	1/28/2007	7080
12150800	1/29/2007	6580
12150800	1/30/2007	6350
12150800	1/31/2007	6160
12150800	2/1/2007	5640
12150800	2/2/2007	5090
12150800	2/3/2007	4840
12150800	2/4/2007	4680
12150800	2/5/2007	4750
12150800	2/6/2007	5780
12150800	2/7/2007	6950
12150800	2/8/2007	7800
12150800	2/9/2007	7760
12150800	2/10/2007	7240
12150800	2/11/2007	7100
12150800	2/12/2007	8320
12150800	2/13/2007	7730
12150800	2/14/2007	7000
12150800	2/15/2007	10200
12150800	2/16/2007	24500
12150800	2/17/2007	18100
12150800	2/18/2007	15400
12150800	2/19/2007	14300
12150800	2/20/2007	20900
12150800	2/21/2007	17300
