site_no	datetime	149429_00060_00003_cd
15s	20d	10s
12200500	4/2/2007	19300
12200500	4/3/2007	18100
12200500	4/4/2007	17200
12200500	4/5/2007	16600
12200500	4/6/2007	16500
12200500	4/7/2007	17700
12200500	4/8/2007	20200
12200500	4/9/2007	21100
12200500	4/10/2007	21300
12200500	4/11/2007	18400
12200500	4/12/2007	16400
12200500	4/13/2007	15200
12200500	4/14/2007	16100
12200500	4/15/2007	17100
12200500	4/16/2007	15800
12200500	4/17/2007	15300
12200500	4/18/2007	14600
12200500	4/19/2007	13900
12200500	4/20/2007	13300
12200500	4/21/2007	15900
12200500	4/22/2007	17000
12200500	4/23/2007	16900
12200500	4/24/2007	17500
12200500	4/25/2007	18700
12200500	4/26/2007	18600
12200500	4/27/2007	20000
12200500	4/28/2007	28400
12200500	4/29/2007	28900
12200500	4/30/2007	23600
12200500	5/1/2007	20800
12200500	5/2/2007	19600
12200500	5/3/2007	17900
12200500	5/4/2007	16800
12200500	5/5/2007	14300
12200500	5/6/2007	14600
12200500	5/7/2007	14800
12200500	5/8/2007	18200
12200500	5/9/2007	19700
12200500	5/10/2007	18400
12200500	5/11/2007	17700
12200500	5/12/2007	19200
12200500	5/13/2007	17000
12200500	5/14/2007	18500
12200500	5/15/2007	18600
12200500	5/16/2007	21800
12200500	5/17/2007	23400
12200500	5/18/2007	22200
12200500	5/19/2007	18900
12200500	5/20/2007	17300
12200500	5/21/2007	18000
12200500	5/22/2007	15600
12200500	5/23/2007	14200
12200500	5/24/2007	14200
12200500	5/25/2007	15500
12200500	5/26/2007	17300
12200500	5/27/2007	18000
12200500	5/28/2007	17800
12200500	5/29/2007	16400
12200500	5/30/2007	16500
12200500	5/31/2007	21800
12200500	6/1/2007	26800
12200500	6/2/2007	30900
12200500	6/3/2007	35500
12200500	6/4/2007	42400
12200500	6/5/2007	41200
12200500	6/6/2007	36900
12200500	6/7/2007	30900
12200500	6/8/2007	26500
12200500	6/9/2007	22700
12200500	6/10/2007	25500
12200500	6/11/2007	27300
12200500	6/12/2007	24600
12200500	6/13/2007	22500
12200500	6/14/2007	22400
12200500	6/15/2007	23700
12200500	6/16/2007	22000
12200500	6/17/2007	23000
12200500	6/18/2007	24100
12200500	6/19/2007	22400
12200500	6/20/2007	22600
12200500	6/21/2007	24100
12200500	6/22/2007	26000
12200500	6/23/2007	26600
12200500	6/24/2007	22700
12200500	6/25/2007	22100
12200500	6/26/2007	21200
12200500	6/27/2007	19900
12200500	6/28/2007	18500
12200500	6/29/2007	20300
12200500	6/30/2007	19100
12200500	7/1/2007	22900
12200500	7/2/2007	22300
12200500	7/3/2007	22200
12200500	7/4/2007	24200
12200500	7/5/2007	28100
12200500	7/6/2007	34200
12200500	7/7/2007	34000
12200500	7/8/2007	28800
12200500	7/9/2007	24900
12200500	7/10/2007	24000
12200500	7/11/2007	24700
12200500	7/12/2007	26100
12200500	7/13/2007	28400
12200500	7/14/2007	29000
12200500	7/15/2007	26900
12200500	7/16/2007	25300
12200500	7/17/2007	22000
12200500	7/18/2007	19700
12200500	7/19/2007	19000
12200500	7/20/2007	20000
12200500	7/21/2007	20000
12200500	7/22/2007	22400
12200500	7/23/2007	24300
12200500	7/24/2007	23100
12200500	7/25/2007	20700
12200500	7/26/2007	19000
12200500	7/27/2007	18100
12200500	7/28/2007	15900
12200500	7/29/2007	14900
12200500	7/30/2007	13300
12200500	7/31/2007	13500
12200500	8/1/2007	12800
12200500	8/2/2007	12900
12200500	8/3/2007	12900
12200500	8/4/2007	11500
12200500	8/5/2007	10800
12200500	8/6/2007	10600
12200500	8/7/2007	9610
12200500	8/8/2007	10500
12200500	8/9/2007	10700
12200500	8/10/2007	9620
12200500	8/11/2007	9590
12200500	8/12/2007	8700
12200500	8/13/2007	8310
12200500	8/14/2007	8170
12200500	8/15/2007	8420
12200500	8/16/2007	8330
12200500	8/17/2007	8170
12200500	8/18/2007	7560
12200500	8/19/2007	6490
12200500	8/20/2007	8410
12200500	8/21/2007	7810
12200500	8/22/2007	7130
12200500	8/23/2007	8700
12200500	8/24/2007	8930
12200500	8/25/2007	8050
12200500	8/26/2007	8050
12200500	8/27/2007	8930
12200500	8/28/2007	8340
12200500	8/29/2007	7800
12200500	8/30/2007	8100
12200500	8/31/2007	7780
12200500	9/1/2007	6450
12200500	9/2/2007	7000
12200500	9/3/2007	6730
12200500	9/4/2007	7090
12200500	9/5/2007	7030
12200500	9/6/2007	7050
12200500	9/7/2007	7150
12200500	9/8/2007	6680
12200500	9/9/2007	6520
12200500	9/10/2007	6880
12200500	9/11/2007	5760
12200500	9/12/2007	5770
12200500	9/13/2007	6460
12200500	9/14/2007	6680
12200500	9/15/2007	6680
12200500	9/16/2007	6010
12200500	9/17/2007	5810
12200500	9/18/2007	6020
12200500	9/19/2007	5990
12200500	9/20/2007	5720
12200500	9/21/2007	5620
12200500	9/22/2007	5770
12200500	9/23/2007	5730
12200500	9/24/2007	5610
12200500	9/25/2007	5430
12200500	9/26/2007	5540
12200500	9/27/2007	5540
12200500	9/28/2007	5770
12200500	9/29/2007	6200
12200500	9/30/2007	6470
12200500	10/1/2007	10000
12200500	10/2/2007	12800
12200500	10/3/2007	22200
12200500	10/4/2007	16100
12200500	10/5/2007	12800
12200500	10/6/2007	13600
12200500	10/7/2007	13400
12200500	10/8/2007	25000
12200500	10/9/2007	18700
12200500	10/10/2007	15800
12200500	10/11/2007	16200
12200500	10/12/2007	15100
12200500	10/13/2007	13700
12200500	10/14/2007	12700
12200500	10/15/2007	12200
12200500	10/16/2007	12200
12200500	10/17/2007	12300
12200500	10/18/2007	12300
12200500	10/19/2007	15800
12200500	10/20/2007	18200
12200500	10/21/2007	14100
12200500	10/22/2007	15900
12200500	10/23/2007	18200
12200500	10/24/2007	17900
12200500	10/25/2007	21700
12200500	10/26/2007	20400
12200500	10/27/2007	18400
12200500	10/28/2007	17600
12200500	10/29/2007	16800
12200500	10/30/2007	16300
12200500	10/31/2007	13900
12200500	11/1/2007	11900
12200500	11/2/2007	9720
12200500	11/3/2007	9140
12200500	11/4/2007	9670
12200500	11/5/2007	10700
12200500	11/6/2007	9860
12200500	11/7/2007	9130
12200500	11/8/2007	9010
12200500	11/9/2007	9820
12200500	11/10/2007	13900
12200500	11/11/2007	16200
12200500	11/12/2007	14200
12200500	11/13/2007	15500
12200500	11/14/2007	14300
12200500	11/15/2007	14400
12200500	11/16/2007	28700
12200500	11/17/2007	28100
12200500	11/18/2007	23600
12200500	11/19/2007	20000
12200500	11/20/2007	17600
12200500	11/21/2007	15500
12200500	11/22/2007	13900
12200500	11/23/2007	12900
12200500	11/24/2007	11900
12200500	11/25/2007	11500
12200500	11/26/2007	11000
12200500	11/27/2007	10100
12200500	11/28/2007	9560
12200500	11/29/2007	9880
12200500	11/30/2007	10100
12200500	12/1/2007	12100
12200500	12/2/2007	12200
12200500	12/3/2007	23900
12200500	12/4/2007	71300
12200500	12/5/2007	68500
12200500	12/6/2007	38600
12200500	12/7/2007	27900
12200500	12/8/2007	22700
12200500	12/9/2007	19700
12200500	12/10/2007	17800
12200500	12/11/2007	16700
12200500	12/12/2007	15800
12200500	12/13/2007	15300
12200500	12/14/2007	15100
12200500	12/15/2007	15300
12200500	12/16/2007	14100
12200500	12/17/2007	12600
