Year_mon,0309,3106
Dec 1982,NA,41.962700000000005
Jan 1983,435.74150000000003,151.454
Feb 1983,513.7175000000001,477.32869999999997
Mar 1983,438.6656,459.7841
Apr 1983,270.0425,198.2396
May 1983,397.7282,394.15430000000003
Jun 1983,2.9747000000000003,275.32212499999997
Jul 1983,361.66429999999997,298.227575
Aug 1983,509.8187000000001,296.42438
Sep 1983,374.3354,277.02785
Oct 1983,444.5138,293.59775
Nov 1983,407.4752,377.19452
Dec 1983,472.7801,413.6483
Jan 1984,627.7574000000001,510.46850000000006
Feb 1984,493.24879999999996,397.4033
Mar 1984,344.11969999999997,319.7522
Apr 1984,387.9812,332.0984
May 1984,311.9546,232.0292
Jun 1984,441.58970000000005,323.9759
Jul 1984,565.3766,380.57348
Aug 1984,567.326,369.137
Sep 1984,618.0104,411.780125
Oct 1984,550.7561,346.32902
Nov 1984,355.81609999999995,347.287475
Dec 1984,713.5035,669.1001
Jan 1985,717.2559000000001,667.2239000000001
Feb 1985,773.5419000000002,763.5355000000001
Mar 1985,458.15960000000007,372.71090000000004
Apr 1985,268.09310000000005,183.944
May 1985,340.2209,207.0119
Jun 1985,572.1995,243.33572
Jul 1985,459.1343,306.1064
Aug 1985,456.2102,260.376725
Sep 1985,649.2008000000001,343.53488
Oct 1985,604.3646,335.591075
Nov 1985,NA,441.10235
Dec 1985,852.3423000000001,846.4010000000001
Jan 1986,707.8749000000001,498.12230000000005
Feb 1986,681.6081,650.8253000000001
Mar 1986,349.9679,333.398
Apr 1986,413.3234,344.11969999999997
May 1986,441.58970000000005,393.1796
Jun 1986,541.0091,464.26772
Jul 1986,539.0597,496.8227
Aug 1986,562.4524999999999,363.45125
Sep 1986,512.7428000000001,471.06533333333334
Oct 1986,760.4085,658.8881133333333
Nov 1986,478.6283,509.13775000000004
Dec 1986,615.0862999999999,537.1103
Jan 1987,638.4791000000001,630.3566000000001
Feb 1987,450.362,420.7961
Mar 1987,417.2222,379.2089
Apr 1987,270.0425,260.2955
May 1987,438.6656,415.9226
Jun 1987,452.31140000000005,475.76918
Jul 1987,422.0957,454.2608
Aug 1987,359.7149,335.6723
Sep 1987,431.84270000000004,348.21344
Oct 1987,381.1583,388.631
Nov 1987,490.3247,519.72815
Dec 1987,516.6416,409.4246
Jan 1988,868.2900000000001,813.2548
Feb 1988,473.7548,390.5804
Mar 1988,308.0558,301.5578
Apr 1988,NA,NA
May 1988,250.54850000000002,222.60710000000003
Jun 1988,454.2608,397.6008166666667
Jul 1988,545.8826000000001,454.65068
Aug 1988,348.0185,303.66965
Sep 1988,331.44860000000006,375.635
Oct 1988,288.5618,348.6683
Nov 1988,426.9692,423.0704
Dec 1988,660.9699000000002,540.0344
Jan 1989,645.302,627.7574000000001
