CollectDate,Year,Month,LabSampleNum,Locator,Depth,Parameter,Value,Units,Qualifier,MDL,RDL,Text,Value_orig,det_Flag
1995-08-14T19:25:00Z,1995,8,L6655-11,A499,NA,Orthophosphate Phosphorus,0.03602658367530944,mg/L,,0.002,0.005,,0.0358,FALSE
2006-10-09T20:35:00Z,2006,10,L40571-13,A499,NA,E. coli,15,CFU/100ml,,NA,NA,,15,FALSE
2003-02-12T20:36:00Z,2003,2,L27143-15,A499,NA,Nitrite + Nitrate Nitrogen,2.2285350000000004,mg/L,,0.02,0.04,,2.35,FALSE
1975-06-24T07:00:00Z,1975,6,7515331,A499,1,Nitrite + Nitrate Nitrogen,1.2060060000000001,mg/L,,NA,NA,1.260||King County Nstream Database/RS1,1.26,FALSE
1991-06-17T07:00:00Z,1991,6,9109562,A499,1,"pH, Field",7.9,pH,,NA,NA,7.9||King County Nstream Database/B53311,7.9,FALSE
1992-01-13T08:00:00Z,1992,1,9205658,A499,1,Total Suspended Solids,4.2,mg/L,,NA,NA,4.20||King County Nstream Database/B53311,4.2,FALSE
2004-04-12T19:59:00Z,2004,4,L31653-15,A499,NA,Total Suspended Solids,9.8,mg/L,,0.5,1,,9.8,FALSE
2007-03-05T21:17:00Z,2007,3,L41986-13,A499,NA,Ammonia Nitrogen,0.013,mg/L,<RDL,0.01,0.02,,0.013,FALSE
1997-07-07T20:55:00Z,1997,7,L11385-10,A499,NA,Temperature,12.3,deg C,,NA,NA,,12.3,FALSE
1983-01-12T08:00:00Z,1983,1,8315002,A499,1,"pH, Field",7.9,pH,,NA,NA,7.9||King County Nstream Database/RS4,7.9,FALSE
2017-02-14T22:22:00Z,2017,2,L67018-11,A499,NA,Total Alkalinity,83.9,mg CaCO3/L,,1,5,,83.9,FALSE
2016-12-13T21:59:00Z,2016,12,L66655-11,A499,NA,"Conductivity, Field",239,umhos/cm,,0.5,10,,239,FALSE
1979-04-18T08:00:00Z,1979,4,7915263,A499,1,Total Phosphorus,0.0680429602637729,mg/L,,NA,NA,.075||King County Nstream Database/RS2,0.075,FALSE
2005-05-09T21:50:00Z,2005,5,L35453-14,A499,NA,E. coli,32,CFU/100ml,,NA,NA,,32,FALSE
2019-12-17T22:10:00Z,2019,12,L73749-11,A499,NA,Total Nitrogen,2.24,mg/L,,0.05,0.1,,2.24,FALSE
1995-10-17T20:00:00Z,1995,10,L7172-10,A499,NA,Nitrite + Nitrate Nitrogen,1.834533,mg/L,,0.05,0.1,,1.93,FALSE
1982-09-22T07:00:00Z,1982,9,8215611,A499,1,Total Suspended Solids,8,mg/L,,NA,NA,8.00||King County Nstream Database/RS4,8,FALSE
2021-08-24T21:05:00Z,2021,8,L77428-11,A499,NA,"Dissolved Oxygen, Field",10.5,mg/L,,0.5,1,,10.5,FALSE
1989-03-14T08:00:00Z,1989,3,8904292,A499,1,Storm Or Non-Storm,NA,none,,NA,NA,N||King County Nstream Database/B53311,NA,TRUE
2019-12-17T22:10:00Z,2019,12,L73749-11,A499,NA,"Conductivity, Field",245,umhos/cm,,0.5,10,,245,FALSE
1993-03-22T20:45:00Z,1993,3,L395-11,A499,NA,"pH, Field",7.08,pH,,NA,NA,,7.08,FALSE
1986-03-19T08:00:00Z,1986,3,8603027,A499,1,Temperature,9.9,deg C,,NA,NA,9.9||King County Nstream Database/B53311,9.9,FALSE
1984-09-19T07:00:00Z,1984,9,8415427,A499,1,Turbidity,1.3,NTU,,NA,NA,1.3||King County Nstream Database/RS4,1.3,FALSE
2003-12-08T21:25:00Z,2003,12,L30473-15,A499,NA,Total Suspended Solids,3.1,mg/L,,0.5,1,,3.1,FALSE
1988-12-06T08:00:00Z,1988,12,8811460,A499,1,Conductivity,201,umhos/cm,,NA,NA,201||King County Nstream Database/B53311,201,FALSE
2018-08-13T21:59:00Z,2018,8,L70430-11,A499,NA,Orthophosphate Phosphorus,0.0373,mg/L,,5e-4,0.002,,0.0373,FALSE
2008-08-20T21:57:00Z,2008,8,L45934-9,A499,NA,"Conductivity, Field",224,umhos/cm,,0.5,10,,224,FALSE
2001-12-10T21:23:00Z,2001,12,L23016-15,A499,NA,"Conductivity, Field",116,umhos/cm,,NA,NA,,116,FALSE
2000-07-31T23:05:00Z,2000,7,L18384-12,A499,NA,Temperature,13.1,deg C,,NA,NA,,13.1,FALSE
2008-10-06T21:01:00Z,2008,10,L46548-13,A499,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
1990-03-13T08:00:00Z,1990,3,9004965,A499,1,Ammonia Nitrogen,0.011,mg/L,,NA,NA,.011||King County Nstream Database/B53311,0.011,FALSE
1994-10-31T21:50:00Z,1994,10,L4853-11,A499,NA,Ammonia Nitrogen,0.021,mg/L,<RDL,0.02,0.04,,0.021,FALSE
2002-03-11T20:35:00Z,2002,3,L23634-10,A499,NA,Fecal Coliform,210,CFU/100ml,,NA,NA,,210,FALSE
1981-10-21T07:00:00Z,1981,10,8115606,A499,1,Fecal Coliform,8,ORG/100ml,E,NA,NA,8||King County Nstream Database/RS3,8,FALSE
2014-12-09T20:33:00Z,2014,12,L61746-11,A499,NA,Total Suspended Solids,10.6,mg/L,,0.5,1,,10.6,FALSE
1997-03-18T21:30:00Z,1997,3,L10304-10,A499,NA,Fecal Coliform,140,CFU/100ml,,NA,NA,,140,FALSE
1976-06-16T07:00:00Z,1976,6,7615368,A499,1,Dissolved Oxygen,10.9,mg/L,,NA,NA,10.90||King County Nstream Database/RS1,10.9,FALSE
2004-03-08T20:55:00Z,2004,3,L31214-15,A499,NA,"pH, Field",7.8,pH,,NA,NA,,7.8,FALSE
2003-06-11T17:12:00Z,2003,6,L28479-15,A499,NA,"pH, Field",7.7,pH,,NA,NA,,7.7,FALSE
1988-07-12T07:00:00Z,1988,7,8807541,A499,1,Temperature,12.5,deg C,,NA,NA,12.5||King County Nstream Database/B53311,12.5,FALSE
2021-04-13T21:05:00Z,2021,4,L76683-11,A499,NA,"pH, Field",8.09,pH,,NA,NA,,8.09,FALSE
2005-12-12T20:35:00Z,2005,12,L37742-14,A499,NA,Total Nitrogen,2.56366168908192,mg/L,,0.05,0.1,,2.57,FALSE
2005-03-14T23:03:00Z,2005,3,L34912-14,A499,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
1990-07-17T07:00:00Z,1990,7,9007408,A499,1,"pH, Field",7.9,pH,,NA,NA,7.9||King County Nstream Database/B53311,7.9,FALSE
2003-11-13T22:04:00Z,2003,11,L30238-15,A499,NA,Turbidity,2.59,NTU,,0.5,2,,2.59,FALSE
1984-08-15T07:00:00Z,1984,8,8415364,A499,1,Nitrite + Nitrate Nitrogen,1.7407230000000002,mg/L,,NA,NA,1.830||King County Nstream Database/RS4,1.83,FALSE
1995-01-09T21:15:00Z,1995,1,L5174-11,A499,NA,Nitrite + Nitrate Nitrogen,2.012772,mg/L,,0.05,0.1,,2.12,FALSE
1994-11-30T18:50:00Z,1994,11,L4911-11,A499,NA,Nitrite + Nitrate Nitrogen,1.33734,mg/L,,0.05,0.1,,1.4,FALSE
2008-02-05T22:00:00Z,2008,2,L45053-13,A499,NA,"Conductivity, Field",214,umhos/cm,,0.5,10,,214,FALSE
2006-03-13T21:02:00Z,2006,3,L38270-16,A499,NA,"Dissolved Oxygen, Field",11.3,mg/L,,0.5,1,,11.3,FALSE
1997-03-18T21:30:00Z,1997,3,L10304-10,A499,NA,Ammonia Nitrogen,0.0956,mg/L,,0.02,0.04,,0.0956,FALSE
1994-12-12T21:14:00Z,1994,12,L5052-11,A499,NA,"pH, Field",8.13,pH,,NA,NA,,8.13,FALSE
1983-09-21T07:00:00Z,1983,9,8315442,A499,1,Ammonia Nitrogen,0.005,mg/L,,NA,NA,.005||King County Nstream Database/RS4,0.005,FALSE
1991-11-12T08:00:00Z,1991,11,9113891,A499,1,Temperature,10.5,deg C,,NA,NA,10.5||King County Nstream Database/B53311,10.5,FALSE
1996-04-16T18:36:00Z,1996,4,L8276-10,A499,NA,Ammonia Nitrogen,0.04,mg/L,<RDL,0.02,0.04,,0.04,FALSE
2006-05-08T19:34:00Z,2006,5,L38934-14,A499,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
1993-05-10T19:15:00Z,1993,5,L1066-11,A499,NA,Nitrite + Nitrate Nitrogen,1.9940100000000003,mg/L,,0.05,0.1,,2.1,FALSE
2017-10-10T21:38:00Z,2017,10,L68744-11,A499,NA,Total Nitrogen,2.44,mg/L,,0.05,0.1,,2.44,FALSE
1994-10-26T20:36:00Z,1994,10,L4769-11,A499,NA,Ammonia Nitrogen,0.0893,mg/L,,0.02,0.04,,0.0893,FALSE
2005-10-10T21:44:00Z,2005,10,L37063-14,A499,NA,Total Nitrogen,2.286434917081261,mg/L,,0.05,0.1,,2.29,FALSE
2018-05-15T21:20:00Z,2018,5,L70035-11,A499,NA,"pH, Field",8.1,pH,,NA,NA,,8.1,FALSE
2007-02-05T21:12:00Z,2007,2,L41674-13,A499,NA,Fecal Coliform,5,CFU/100ml,,NA,NA,,5,FALSE
2008-03-03T20:48:00Z,2008,3,L45208-13,A499,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
