CollectDate,Year,Month,LabSampleNum,Locator,Depth,Parameter,Value,Units,Qualifier,MDL,RDL,Text,Value_orig,det_Flag
1997-07-08T18:00:00Z,1997,7,L11389-7,322,NA,"Dissolved Oxygen, Field",9.8,mg/L,,NA,10,,9.8,FALSE
1997-08-12T16:10:00Z,1997,8,L11548-7,322,NA,Total Suspended Solids,2.8,mg/L,,0.5,1,,2.8,FALSE
1989-10-04T07:00:00Z,1989,10,8908927,322,1,Conductivity,160,umhos/cm,,NA,NA,160||King County Nstream Database/B53311,160,FALSE
1990-02-21T08:00:00Z,1990,2,9002555,322,1,Nitrite + Nitrate Nitrogen,1.4311500000000001,mg/L,,NA,NA,1.500||King County Nstream Database/B53311,1.5,FALSE
2009-03-02T19:28:00Z,2009,3,L47475-5,322,NA,Total Alkalinity,49.8,mg CaCO3/L,,1,5,,49.8,FALSE
2022-05-11T18:26:00Z,2022,5,L79129-7,322,NA,"Dissolved Oxygen, Field",10.9,mg/L,,0.5,1,,10.9,FALSE
1998-01-14T20:01:00Z,1998,1,L12637-7,322,NA,Total Suspended Solids,9,mg/L,,0.5,1,,9,FALSE
1997-10-29T20:30:00Z,1997,10,L12026-7,322,NA,Ammonia Nitrogen,0.108,mg/L,,0.02,0.04,,0.108,FALSE
1991-10-15T07:00:00Z,1991,10,9113002,322,1,Dissolved Oxygen,11,mg/L,,NA,NA,11.00||King County Nstream Database/B53311,11,FALSE
1981-06-25T07:00:00Z,1981,6,8115395,322,1,Turbidity,2.2,NTU,,NA,NA,2.2||King County Nstream Database/RS3,2.2,FALSE
2001-11-28T21:11:00Z,2001,11,L22829-21,322,NA,Total Nitrogen,3.0185980940411903,mg/L,,0.05,0.1,,3.03,FALSE
1989-08-02T07:00:00Z,1989,8,8907533,322,1,Total Suspended Solids,2.6,mg/L,,NA,NA,2.60||King County Nstream Database/B53311,2.6,FALSE
1979-11-28T08:00:00Z,1979,11,7916137,322,1,Ammonia Nitrogen,0.041,mg/L,,NA,NA,.041||King County Nstream Database/RS2,0.041,FALSE
1994-11-08T20:10:00Z,1994,11,L4876-10,322,NA,Ammonia Nitrogen,0.02,mg/L,<MDL,0.02,0.04,,NA,TRUE
2008-08-06T19:00:00Z,2008,8,L46212-7,322,NA,Ammonia Nitrogen,0.01,mg/L,<MDL,0.01,0.02,,NA,TRUE
2017-10-11T19:01:00Z,2017,10,L68750-7,322,NA,Nitrite + Nitrate Nitrogen,1.42,mg/L,,0.01,0.04,,1.42,FALSE
1996-12-10T19:38:00Z,1996,12,L9968-7,322,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
2017-07-12T17:39:00Z,2017,7,L68126-7,322,NA,"Conductivity, Field",148,umhos/cm,,0.5,10,,148,FALSE
2005-01-11T19:26:00Z,2005,1,L34352-7,322,NA,"Conductivity, Field",157,umhos/cm,,0.5,10,,157,FALSE
2006-11-07T19:01:00Z,2006,11,L40578-7,322,NA,Temperature,12.7,deg C,,NA,NA,,12.7,FALSE
2001-02-13T18:45:00Z,2001,2,L19752-7,322,NA,Total Phosphorus,0.06742190176060846,mg/L,,0.005,0.01,,0.0601,FALSE
2005-01-18T21:18:00Z,2005,1,L33446-7,322,NA,Total Suspended Solids,504,mg/L,,10,20,,504,FALSE
1990-03-14T08:00:00Z,1990,3,9005006,322,1,Orthophosphate Phosphorus,0.10713076054521416,mg/L,,NA,NA,.110||King County Nstream Database/B53311,0.11,FALSE
1972-03-23T08:00:00Z,1972,3,7215272,322,1,Ammonia Nitrogen,0.38,mg/L,,NA,NA,.380||King County Nstream Database/RBC,0.38,FALSE
1991-07-17T07:00:00Z,1991,7,9110950,322,1,Total Phosphorus,0.08801473529139929,mg/L,,NA,NA,.095||King County Nstream Database/B53311,0.095,FALSE
2009-06-01T18:56:00Z,2009,6,L48153-5,322,NA,"pH, Field",7.85,pH,,NA,NA,,7.85,FALSE
1984-12-12T08:00:00Z,1984,12,8415636,322,1,Conductivity,141,umhos/cm,,NA,NA,141||King County Nstream Database/RS4,141,FALSE
2003-11-18T22:48:00Z,2003,11,L30141-4,322,NA,Temperature,9.4,deg C,,NA,NA,,9.4,FALSE
1993-02-17T20:10:00Z,1993,2,L499-10,322,NA,Conductivity,150,umhos/cm,,0.5,1,,150,FALSE
1999-10-12T18:05:00Z,1999,10,L16620-7,322,NA,E. coli,36,CFU/100ml,,NA,NA,,36,FALSE
2001-11-14T18:00:00Z,2001,11,L22698-26,322,NA,Ammonia Nitrogen,0.0878,mg/L,,0.01,0.02,,0.0878,FALSE
2019-09-11T17:31:00Z,2019,9,L72878-7,322,NA,"Conductivity, Field",141,umhos/cm,,0.5,10,,141,FALSE
2019-02-25T19:57:00Z,2019,2,L71711-7,322,NA,"Dissolved Oxygen, Field",12.7,mg/L,,0.5,1,,12.7,FALSE
1993-09-21T17:45:00Z,1993,9,L2055-10,322,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
2021-09-15T17:28:00Z,2021,9,L77707-7,322,NA,Temperature,13.4,deg C,,NA,NA,,13.4,FALSE
2001-09-11T18:47:00Z,2001,9,L21989-7,322,NA,Total Suspended Solids,1.09,mg/L,,0.5,1,,1.09,FALSE
1977-07-07T07:00:00Z,1977,7,7715222,322,1,Total Suspended Solids,11.8,mg/L,,NA,NA,11.76||King County Nstream Database/BSN,11.8,FALSE
2002-02-22T00:20:00Z,2002,2,L23373-6,322,NA,Total Nitrogen,2.5141752005909006,mg/L,,0.05,0.1,,2.52,FALSE
2010-07-07T18:07:00Z,2010,7,L51152-5,322,NA,Nitrite + Nitrate Nitrogen,1.87,mg/L,,0.02,0.08,,1.87,FALSE
2001-11-29T01:11:00Z,2001,11,L22829-22,322,NA,Total Nitrogen,3.1964631670222987,mg/L,,0.05,0.1,,3.21,FALSE
2002-10-14T18:39:00Z,2002,10,L26091-7,322,NA,Orthophosphate Phosphorus,0.029238173707544918,mg/L,,0.002,0.005,,0.0281,FALSE
2002-01-25T08:00:00Z,2002,1,L23183-27,322,NA,Total Suspended Solids,9.03,mg/L,,0.5,1,,9.03,FALSE
2001-10-09T18:37:00Z,2001,10,L22312-7,322,NA,"Dissolved Oxygen, Field",11.1,mg/L,,NA,NA,,11.1,FALSE
2007-06-06T16:42:00Z,2007,6,L42897-7,322,NA,Turbidity,6.97,NTU,,0.5,2,,6.97,FALSE
2008-10-08T18:04:00Z,2008,10,L46552-7,322,NA,Total Phosphorus,0.0536,mg/L,,0.005,0.01,,0.0536,FALSE
1988-04-13T07:00:00Z,1988,4,8805083,322,1,Conductivity,120,umhos/cm,,NA,NA,120||King County Nstream Database/B53311,120,FALSE
1981-02-26T08:00:00Z,1981,2,8115129,322,1,Orthophosphate Phosphorus,0.08796432419210468,mg/L,,NA,NA,.090||King County Nstream Database/RS3,0.09,FALSE
1989-05-17T07:00:00Z,1989,5,8905941,322,1,Enterococcus,23,ORG/100g,,NA,NA,23||King County Nstream Database/B53311,23,FALSE
1997-03-11T19:43:00Z,1997,3,L10577-7,322,NA,Fecal Coliform,290,CFU/100ml,,NA,NA,,290,FALSE
2001-05-09T05:15:00Z,2001,5,L20331-12,322,NA,E. coli,44,CFU/100ml,,NA,NA,,44,FALSE
1972-08-03T07:00:00Z,1972,8,7215705,322,1,Temperature,12.2,deg C,,NA,NA,12.2||King County Nstream Database/RBC,12.2,FALSE
1992-04-15T07:00:00Z,1992,4,9209078,322,1,Total Phosphorus,0.09916534029655832,mg/L,,NA,NA,.106||King County Nstream Database/B40176,0.106,FALSE
2001-12-14T06:00:00Z,2001,12,L22976-23,322,NA,Total Phosphorus,0.4415818237799945,mg/L,,0.025,0.05,,0.372,FALSE
1998-03-10T19:00:00Z,1998,3,L12825-7,322,NA,Temperature,7.3,deg C,,NA,NA,,7.3,FALSE
2015-09-16T17:51:00Z,2015,9,L63641-7,322,NA,Total Phosphorus,0.0515,mg/L,,0.005,0.01,,0.0515,FALSE
1972-08-03T07:00:00Z,1972,8,7215705,322,1,Nitrite + Nitrate Nitrogen,0.40162699999999996,mg/L,,NA,NA,.410||King County Nstream Database/RBC,0.41,FALSE
1993-12-13T18:50:00Z,1993,12,L2454-7,322,NA,Total Nitrogen,4.370543650689646,mg/L,,0.05,0.1,,4.4,FALSE
1993-03-09T19:15:00Z,1993,3,L632-10,322,NA,Nitrite + Nitrate Nitrogen,2.0878200000000002,mg/L,,0.05,0.1,,2.2,FALSE
2007-05-09T17:52:00Z,2007,5,L42620-7,322,NA,Fecal Coliform,41,CFU/100ml,,NA,NA,,41,FALSE
2017-02-15T19:19:00Z,2017,2,L67023-7,322,NA,Fecal Coliform,660,CFU/100ml,,NA,NA,,660,FALSE
2005-06-15T17:57:00Z,2005,6,L35814-7,322,NA,"pH, Field",7.9,pH,,NA,NA,,7.9,FALSE
2016-04-13T18:07:00Z,2016,4,L65156-7,322,NA,"Dissolved Oxygen, Field",11.2,mg/L,,0.5,1,,11.2,FALSE
1977-09-29T07:00:00Z,1977,9,7715341,322,1,Fecal Coliform,100,ORG/100ml,,NA,NA,100||King County Nstream Database/RS1,100,FALSE
2009-04-06T18:31:00Z,2009,4,L47762-5,322,NA,"pH, Field",7.63,pH,,NA,NA,,7.63,FALSE
1980-12-17T08:00:00Z,1980,12,8015858,322,1,Conductivity,126,umhos/cm,,NA,NA,126||King County Nstream Database/RS2,126,FALSE
2002-12-10T18:25:00Z,2002,12,L26356-7,322,NA,Temperature,5.4,deg C,,NA,NA,,5.4,FALSE
1998-11-10T19:05:00Z,1998,11,L14389-7,322,NA,"Dissolved Oxygen, Field",11.8,mg/L,,NA,10,,11.8,FALSE
2006-09-13T18:28:00Z,2006,9,L40204-7,322,NA,Total Nitrogen,1.7906947230052084,mg/L,,0.05,0.1,,1.79,FALSE
1977-08-10T07:00:00Z,1977,8,7715267,322,1,Temperature,14.8,deg C,,NA,NA,14.8||King County Nstream Database/BSN,14.8,FALSE
1979-09-26T07:00:00Z,1979,9,7915858,322,1,Conductivity,131,umhos/cm,,NA,NA,131||King County Nstream Database/RS2,131,FALSE
2003-02-12T21:51:00Z,2003,2,L27036-5,322,NA,Turbidity,2.08,NTU,,0.5,2,,2.08,FALSE
2006-04-12T17:57:00Z,2006,4,L38672-7,322,NA,Temperature,9.3,deg C,,NA,NA,,9.3,FALSE
2019-01-09T19:20:00Z,2019,1,L71578-7,322,NA,Total Suspended Solids,4.6,mg/L,,0.5,1,,4.6,FALSE
1995-04-11T19:20:00Z,1995,4,L5829-7,322,NA,Dissolved Oxygen,11,mg/L,,0.5,1,,11,FALSE
1994-10-31T20:04:00Z,1994,10,L4852-7,322,NA,Ammonia Nitrogen,0.0461,mg/L,,0.02,0.04,,0.0461,FALSE
2001-11-14T20:15:00Z,2001,11,L22470-7,322,NA,Total Nitrogen,4.212847399187075,mg/L,,0.05,0.1,,4.24,FALSE
2022-01-12T19:01:00Z,2022,1,L78397-7,322,NA,Turbidity,44.7,NTU,,0.2,0.5,,44.7,FALSE
2001-12-14T19:50:00Z,2001,12,L22974-3,322,NA,"Dissolved Oxygen, Field",11.9,mg/L,,NA,NA,,11.9,FALSE
2002-03-11T20:30:00Z,2002,3,L23636-7,322,NA,Ammonia Nitrogen,0.0342,mg/L,,0.01,0.02,,0.0342,FALSE
2003-01-04T06:31:00Z,2003,1,L26819-5,322,NA,Total Suspended Solids,4.67,mg/L,,0.7,1.3,,4.67,FALSE
1983-08-18T07:00:00Z,1983,8,8315414,322,1,Nitrite + Nitrate Nitrogen,1.374864,mg/L,,NA,NA,1.436||King County Nstream Database/RS4,1.44,FALSE
2002-12-12T18:08:00Z,2002,12,L26467-11,322,NA,Total Phosphorus,0.17549395316888672,mg/L,,0.005,0.01,,0.152,FALSE
1988-06-15T07:00:00Z,1988,6,8807098,322,1,Dissolved Oxygen,10.1,mg/L,,NA,NA,10.14||King County Nstream Database/B53311,10.1,FALSE
1995-06-13T18:10:00Z,1995,6,L6236-7,322,NA,Temperature,11.9,deg C,,NA,NA,,11.9,FALSE
2012-02-06T18:12:00Z,2012,2,L55026-5,322,NA,Total Suspended Solids,3.02,mg/L,,0.5,1,,3.02,FALSE
2008-12-03T19:19:00Z,2008,12,L47019-7,322,NA,E. coli,430,CFU/100ml,,NA,NA,,430,FALSE
2001-05-09T05:15:00Z,2001,5,L20331-12,322,NA,"pH, Field",7.8,pH,,NA,NA,,7.8,FALSE
1995-01-30T19:55:00Z,1995,1,L5246-7,322,NA,Storm Or Non-Storm,NA,none,,NA,NA,S,NA,TRUE
2004-01-14T19:00:00Z,2004,1,L30673-7,322,NA,"Conductivity, Field",155,umhos/cm,,NA,NA,,155,FALSE
2010-03-11T20:45:00Z,2010,3,L49872-5,322,NA,Total Alkalinity,49.3,mg CaCO3/L,,1,5,,49.3,FALSE
2010-09-08T18:32:00Z,2010,9,L51652-5,322,NA,Total Suspended Solids,13.6,mg/L,,0.5,1,,13.6,FALSE
1998-06-23T16:05:00Z,1998,6,L13538-12,322,NA,Temperature,13,deg C,,NA,NA,,13,FALSE
2004-03-10T19:00:00Z,2004,3,L31229-7,322,NA,E. coli,28,CFU/100ml,,NA,NA,,28,FALSE
2006-02-15T19:46:00Z,2006,2,L37825-7,322,NA,"Conductivity, Field",140,umhos/cm,,0.5,10,,140,FALSE
1999-12-14T19:10:00Z,1999,12,L16886-7,322,NA,Enterococcus,5200,CFU/100ml,,NA,NA,,5200,FALSE
1998-11-10T19:05:00Z,1998,11,L14389-7,322,NA,Total Alkalinity,58.8,mg CaCO3/L,,0.2,1,,58.8,FALSE
1991-04-09T07:00:00Z,1991,4,9107465,322,1,Nitrite + Nitrate Nitrogen,1.24353,mg/L,,NA,NA,1.300||King County Nstream Database/B53311,1.3,FALSE
1994-03-15T18:40:00Z,1994,3,L3201-10,322,NA,"pH, Field",7.4,pH,,NA,NA,,7.4,FALSE
1996-01-17T17:40:00Z,1996,1,L7619-13,322,NA,Fecal Coliform,760,CFU/100ml,,NA,NA,,760,FALSE
2005-10-12T18:00:00Z,2005,10,L37067-7,322,NA,Total Suspended Solids,2.2,mg/L,,0.5,1,,2.2,FALSE
2021-06-16T17:52:00Z,2021,6,L77074-7,322,NA,Total Alkalinity,48.7,mg CaCO3/L,,1,5,,48.7,FALSE
2010-08-31T21:04:00Z,2010,8,L51045-5,322,NA,Temperature,12.3,deg C,,NA,NA,,12.3,FALSE
1973-05-03T07:00:00Z,1973,5,7315352,322,1,Dissolved Oxygen,11,mg/L,,NA,NA,11.00||King County Nstream Database/RBC,11,FALSE
2020-01-22T18:15:00Z,2020,1,L73946-7,322,NA,Total Phosphorus,0.083,mg/L,,0.005,0.01,,0.083,FALSE
1989-06-14T07:00:00Z,1989,6,8906302,322,1,Temperature,13,deg C,,NA,NA,13.0||King County Nstream Database/B53311,13,FALSE
1989-08-02T07:00:00Z,1989,8,8907533,322,1,Storm Or Non-Storm,NA,none,,NA,NA,N||King County Nstream Database/B53311,NA,TRUE
1995-02-16T19:30:00Z,1995,2,L5358-7,322,NA,Enterococcus,32,CFU/100ml,,NA,NA,,32,FALSE
2013-02-05T17:51:00Z,2013,2,L57192-8,322,NA,"pH, Field",7.54,pH,,NA,NA,,7.54,FALSE
2000-04-11T18:40:00Z,2000,4,L17633-7,322,NA,Enterococcus,23,CFU/100ml,,NA,NA,,23,FALSE
1998-10-13T19:03:00Z,1998,10,L14329-7,322,NA,Temperature,11.7,deg C,,NA,NA,,11.7,FALSE
2002-06-28T20:32:00Z,2002,6,L23534-5,322,NA,Fecal Coliform,3500,CFU/100ml,H,NA,NA,1 hour out of hold.,3500,FALSE
1984-04-12T08:00:00Z,1984,4,8415182,322,1,Dissolved Oxygen,11.4,mg/L,,NA,NA,11.37||King County Nstream Database/RS4,11.4,FALSE
1984-07-19T07:00:00Z,1984,7,8415343,322,1,Fecal Coliform,1200,ORG/100ml,,NA,NA,1200||King County Nstream Database/RS4,1200,FALSE
2012-08-06T18:25:00Z,2012,8,L56071-5,322,NA,Turbidity,2.33,NTU,,0.2,0.5,,2.33,FALSE
1996-07-16T18:00:00Z,1996,7,L9021-11,322,NA,Total Suspended Solids,2.5,mg/L,,0.5,1,,2.5,FALSE
1980-01-30T08:00:00Z,1980,1,8015044,322,1,"pH, Field",7.3,pH,,NA,NA,7.3||King County Nstream Database/RS2,7.3,FALSE
1990-02-21T08:00:00Z,1990,2,9002555,322,1,Turbidity,9.9,NTU,,NA,NA,9.9||King County Nstream Database/B53311,9.9,FALSE
2001-12-15T10:00:00Z,2001,12,L22976-30,322,NA,Nitrite + Nitrate Nitrogen,2.1816299999999997,mg/L,,0.02,0.04,,2.3,FALSE
1996-12-17T18:00:00Z,1996,12,L9876-7,322,NA,Turbidity,2,NTU,,0.5,1,,2,FALSE
2019-04-10T18:03:00Z,2019,4,L71992-7,322,NA,Orthophosphate Phosphorus,0.0978,mg/L,,0.001,0.004,,0.0978,FALSE
2008-09-04T18:32:00Z,2008,9,L46407-7,322,NA,Total Nitrogen,1.75,mg/L,,0.05,0.1,,1.75,FALSE
2013-05-07T17:49:00Z,2013,5,L57848-8,322,NA,Fecal Coliform,48,CFU/100ml,,NA,NA,,48,FALSE
2015-02-11T17:43:00Z,2015,2,L62058-7,322,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
2001-11-14T02:00:00Z,2001,11,L22698-22,322,NA,E. coli,160,CFU/100ml,H,NA,NA,,160,FALSE
1991-10-15T07:00:00Z,1991,10,9113002,322,1,Ammonia Nitrogen,0.01,mg/L,<MDL,0.01,NA,.010||King County Nstream Database/B53311,NA,TRUE
1983-03-17T08:00:00Z,1983,3,8315142,322,1,"pH, Field",7.8,pH,,NA,NA,7.8||King County Nstream Database/RS4,7.8,FALSE
2017-05-10T17:41:00Z,2017,5,L67690-7,322,NA,Ammonia Nitrogen,0.0217,mg/L,,0.002,0.01,,0.0217,FALSE
2003-04-28T22:11:00Z,2003,4,L27825-5,322,NA,Total Phosphorus,0.09743800193231418,mg/L,,0.005,0.01,,0.0859,FALSE
1990-03-14T08:00:00Z,1990,3,9005006,322,1,Ammonia Nitrogen,0.34,mg/L,,NA,NA,.340||King County Nstream Database/B53311,0.34,FALSE
1998-04-14T16:20:00Z,1998,4,L13127-12,322,NA,Total Suspended Solids,8.8,mg/L,,0.5,1,,8.8,FALSE
2021-07-14T17:13:00Z,2021,7,L77285-7,322,NA,E. coli,110,CFU/100ml,,NA,NA,,110,FALSE
1990-02-21T08:00:00Z,1990,2,9002555,322,1,Total Suspended Solids,31.6,mg/L,,NA,NA,31.60||King County Nstream Database/B53311,31.6,FALSE
1998-08-12T16:30:00Z,1998,8,L13961-7,322,NA,Ammonia Nitrogen,0.0252,mg/L,,0.01,0.02,,0.0252,FALSE
1995-12-19T16:55:00Z,1995,12,L7443-13,322,NA,Dissolved Oxygen,11.6,mg/L,,0.5,1,,11.6,FALSE
1991-11-13T08:00:00Z,1991,11,9113929,322,1,Enterococcus,50,ORG/100g,,NA,NA,50||King County Nstream Database/B53311,50,FALSE
1998-11-10T17:00:00Z,1998,11,L14393-7,322,NA,Fecal Coliform,3,CFU/100ml,,NA,NA,,3,FALSE
2016-03-16T17:42:00Z,2016,3,L64997-7,322,NA,Nitrite + Nitrate Nitrogen,1.61,mg/L,,0.01,0.04,,1.61,FALSE
2018-04-11T17:47:00Z,2018,4,L69770-7,322,NA,"Dissolved Oxygen, Field",11.1,mg/L,,0.5,1,,11.1,FALSE
1996-03-12T17:45:00Z,1996,3,L7996-7,322,NA,Turbidity,3.5,NTU,,0.5,1,,3.5,FALSE
1999-03-09T19:10:00Z,1999,3,L15073-7,322,NA,Total Phosphorus,0.18144874112181583,mg/L,,0.005,0.01,,0.157,FALSE
1982-09-23T07:00:00Z,1982,9,8215653,322,1,Nitrite + Nitrate Nitrogen,2.27544,mg/L,,NA,NA,2.400||King County Nstream Database/RS4,2.4,FALSE
2013-12-03T20:13:00Z,2013,12,L59161-8,322,NA,Fecal Coliform,84,CFU/100ml,,NA,NA,,84,FALSE
1996-03-12T17:45:00Z,1996,3,L7996-7,322,NA,Fecal Coliform,90,CFU/100ml,,NA,NA,,90,FALSE
2016-10-12T18:46:00Z,2016,10,L66361-7,322,NA,"Dissolved Oxygen, Field",11.5,mg/L,,0.5,1,,11.5,FALSE
1995-01-10T19:15:00Z,1995,1,L5171-13,322,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
2001-02-13T18:45:00Z,2001,2,L19752-7,322,NA,Nitrite + Nitrate Nitrogen,2.6319179999999998,mg/L,,0.02,0.04,,2.78,FALSE
2003-08-12T17:49:00Z,2003,8,L29169-7,322,NA,Total Alkalinity,60.8,mg CaCO3/L,,1,10,,60.8,FALSE
1996-05-14T16:30:00Z,1996,5,L8473-7,322,NA,Turbidity,6.6,NTU,,0.5,1,,6.6,FALSE
1984-12-12T08:00:00Z,1984,12,8415636,322,1,Turbidity,7.5,NTU,,NA,NA,7.5||King County Nstream Database/RS4,7.5,FALSE
1997-02-11T20:00:00Z,1997,2,L10348-7,322,NA,Fecal Coliform,130,CFU/100ml,,NA,NA,,130,FALSE
2017-12-13T18:50:00Z,2017,12,L69125-7,322,NA,Total Alkalinity,45.2,mg CaCO3/L,,1,5,,45.2,FALSE
2008-10-08T18:04:00Z,2008,10,L46552-7,322,NA,Ammonia Nitrogen,0.01,mg/L,<MDL,0.01,0.02,,NA,TRUE
2002-04-25T19:45:00Z,2002,4,L23944-8,322,NA,"Conductivity, Field",NA,umhos/cm,,NA,NA,NO DATA,NA,TRUE
1995-12-19T16:55:00Z,1995,12,L7443-13,322,NA,Turbidity,2.8,NTU,,0.5,1,,2.8,FALSE
1979-04-18T08:00:00Z,1979,4,7915285,322,1,Temperature,5,deg C,,NA,NA,5.0||King County Nstream Database/RS2,5,FALSE
1991-03-12T08:00:00Z,1991,3,9106515,322,1,Storm Or Non-Storm,NA,none,,NA,NA,S||King County Nstream Database/B53311,NA,TRUE
2015-11-12T19:09:00Z,2015,11,L64151-7,322,NA,Nitrite + Nitrate Nitrogen,2,mg/L,,0.01,0.04,,2,FALSE
1992-03-10T08:00:00Z,1992,3,9207829,322,1,Nitrite + Nitrate Nitrogen,1.9940100000000003,mg/L,,NA,NA,2.100||King County Nstream Database/B53311,2.1,FALSE
1996-09-10T16:15:00Z,1996,9,L9408-7,322,NA,Turbidity,0.5,NTU,<RDL,0.5,1,,0.5,FALSE
2001-11-14T06:00:00Z,2001,11,L22698-23,322,NA,Nitrite + Nitrate Nitrogen,1.8532950000000001,mg/L,H,0.02,0.04,1 day past hold. time,1.95,FALSE
2003-03-08T23:25:00Z,2003,3,L27032-5,322,NA,Total Suspended Solids,6.26,mg/L,,0.5,1,,6.26,FALSE
1998-01-20T17:45:00Z,1998,1,L12606-12,322,NA,Total Phosphorus,0.32795857667464645,mg/L,,0.005,0.01,,0.318,FALSE
2018-04-11T17:47:00Z,2018,4,L69770-7,322,NA,"pH, Field",7.71,pH,,NA,NA,,7.71,FALSE
1972-04-28T08:00:00Z,1972,4,7215390,322,1,Total Suspended Solids,12,mg/L,,NA,NA,12.00||King County Nstream Database/RBC,12,FALSE
1986-07-17T07:00:00Z,1986,7,8606376,322,1,Orthophosphate Phosphorus,0.06968595070859192,mg/L,,NA,NA,.071||King County Nstream Database/B53311,0.071,FALSE
2008-02-06T20:10:00Z,2008,2,L45058-7,322,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
2019-07-10T17:21:00Z,2019,7,L72673-7,322,NA,Orthophosphate Phosphorus,0.0321,mg/L,,5e-4,0.002,,0.0321,FALSE
1992-03-11T08:00:00Z,1992,3,9207854,322,1,Temperature,9,deg C,,NA,NA,9.0||King County Nstream Database/B40176,9,FALSE
2002-06-28T20:32:00Z,2002,6,L23534-5,322,NA,Enterococcus,2400,CFU/100ml,H,NA,NA,1 hour out of hold.,2400,FALSE
2012-10-01T17:36:00Z,2012,10,L56577-5,322,NA,Temperature,9.54,deg C,,NA,NA,,9.54,FALSE
2002-06-12T22:01:00Z,2002,6,L24477-4,322,NA,Nitrite + Nitrate Nitrogen,1.4780550000000001,mg/L,,0.02,0.04,,1.55,FALSE
2019-01-09T19:20:00Z,2019,1,L71578-7,322,NA,Ammonia Nitrogen,0.0321,mg/L,,0.002,0.01,,0.0321,FALSE
1981-05-14T07:00:00Z,1981,5,8115325,322,1,Orthophosphate Phosphorus,0.05809812069851281,mg/L,,NA,NA,.059||King County Nstream Database/RS3,0.059,FALSE
2012-01-03T19:19:00Z,2012,1,L54851-5,322,NA,"Dissolved Oxygen, Field",11.6,mg/L,,0.5,1,,11.6,FALSE
1982-10-21T07:00:00Z,1982,10,8215716,322,1,Orthophosphate Phosphorus,0.028248749317020292,mg/L,,NA,NA,.027||King County Nstream Database/RS4,0.027,FALSE
2007-07-05T17:21:00Z,2007,7,L43111-7,322,NA,Total Phosphorus,0.0538,mg/L,,0.005,0.01,,0.0538,FALSE
2013-04-02T18:29:00Z,2013,4,L57620-8,322,NA,Ammonia Nitrogen,0.0064,mg/L,<RDL,0.005,0.01,,0.0064,FALSE
2001-05-08T14:45:00Z,2001,5,L20331-2,322,NA,Enterococcus,21,CFU/100ml,,NA,NA,,21,FALSE
1995-02-14T16:41:00Z,1995,2,L5336-13,322,NA,Turbidity,2.1,NTU,,0.5,1,,2.1,FALSE
1981-12-17T08:00:00Z,1981,12,8115809,322,1,Nitrite + Nitrate Nitrogen,2.303583,mg/L,,NA,NA,2.426||King County Nstream Database/RS3,2.43,FALSE
1996-06-11T18:20:00Z,1996,6,L8749-7,322,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
2004-05-26T07:00:00Z,2004,5,L31629-36,322,NA,E. coli,4400,CFU/100ml,C,NA,NA,,4400,FALSE
2009-11-02T19:28:00Z,2009,11,L49512-5,322,NA,"Dissolved Oxygen, Field",10.9,mg/L,,0.5,1,,10.9,FALSE
2002-01-24T08:00:00Z,2002,1,L23183-21,322,NA,Total Suspended Solids,3.8,mg/L,,0.5,1,,3.8,FALSE
2022-01-12T19:01:00Z,2022,1,L78397-7,322,NA,Total Nitrogen,1.7,mg/L,,0.05,0.1,,1.7,FALSE
2019-04-10T18:03:00Z,2019,4,L71992-7,322,NA,Total Nitrogen,1.83,mg/L,,0.05,0.1,,1.83,FALSE
2002-03-25T21:06:00Z,2002,3,L23474-4,322,NA,Ammonia Nitrogen,0.017,mg/L,<RDL,0.01,0.02,,0.017,FALSE
1990-06-13T07:00:00Z,1990,6,9007044,322,1,Total Phosphorus,0.40499271924893987,mg/L,,NA,NA,.386||King County Nstream Database/B53311,0.386,FALSE
2020-09-28T17:55:00Z,2020,9,L75218-7,322,NA,Nitrite + Nitrate Nitrogen,0.864,mg/L,,0.01,0.04,,0.864,FALSE
1999-10-12T18:05:00Z,1999,10,L16620-7,322,NA,Storm Or Non-Storm,NA,none,,NA,NA,N,NA,TRUE
2014-02-12T20:02:00Z,2014,2,L59629-8,322,NA,Turbidity,8.99,NTU,,0.2,0.5,,8.99,FALSE
1988-01-13T08:00:00Z,1988,1,8802655,322,1,Orthophosphate Phosphorus,0.09468038778577717,mg/L,,NA,NA,.097||King County Nstream Database/B53311,0.097,FALSE
2003-01-04T23:12:00Z,2003,1,L26816-6,322,NA,"Conductivity, Field",174,umhos/cm,,NA,NA,,174,FALSE
1998-10-28T20:40:00Z,1998,10,L14453-7,322,NA,Total Suspended Solids,4.4,mg/L,,0.5,1,,4.4,FALSE
1994-07-12T17:48:00Z,1994,7,L4046-10,322,NA,Turbidity,1.2,NTU,,0.5,1,,1.2,FALSE
1972-09-21T07:00:00Z,1972,9,7215821,322,1,Turbidity,30,NTU,,NA,NA,30.0||King County Nstream Database/RBC,30,FALSE
