"","YRBUILT","0305","0307","0308","0309","0311","0317","0321","0322","0430","0434","0438","0440","0442","0444","0446","0450","0450CC","0456","0456A","0470","0474","0478","0484","0484A","0486","0498","0631","0632","3106","A315","A319","A320","A432","A438","A456","A499","A617","A620","A631","A632","A670","A680","A685","A687","A690","AMES_1","B319","B484","B499","BB470","BSE_1MUDMTNRD","C320","C370","C446","C484","CHERRY_1","D320","D444","D474","F321","FF321","G320","GRIFFIN","HARRIS_1","J370","J484","KSHZ06","KTHA01","KTHA02","KTHA03","LSIN1","LSIN9","MFK_SNQ","N484","N484A","NFK_SNQ","PATTER_3","RAGING_MTH","S478","S484","SFK_SNQ","SKYKOMISH","SNQDUVALL","TOLT_MTH","VA12A","VA23A","VA37A","VA41A","VA42A","VA45A","VA65A","X438","X630"
"11",1910,0.112802750870981,0.0830726598293248,0.080390733888737,0.0801620942948286,0.0432649553611419,0.424482053815087,NA,0.075498416671381,0.0851536412092702,0.119116423123675,0.0106501872924456,0.0121011217835635,NA,NA,0.024318380542547,0.034245362666818,0.0318342728385732,0.106473161485792,0.106473161485792,0.0254383351425839,0.010936030986131,0.0207759380276867,0.0262109195109826,0.026022916030278,0.0323206366363428,NA,0.0530530717883384,0.0387030849082838,0.0432556374748005,0.28745642555227,0.0121613645364482,0.0744634949012589,0.158657077029835,0.00815190517916695,0.120801447369261,NA,NA,NA,0.0420650269456569,0.0396512816340972,NA,NA,NA,NA,NA,0.0214659716945288,0.00569881383521069,0.0612382142973766,NA,0.0291170697148935,0.0970324145277008,NA,2.1878516016415,0.0567981595367767,0.00961020835020395,NA,0.0383598634611696,NA,0.00608528599196822,NA,NA,NA,NA,NA,0.3564796302681,NA,3.88915692022375,5.78745895717788,5.58201814414505,0.244642672058552,0.455977890105786,NA,0.00274208036021797,0.0294238841849321,0.0298194211379175,0.00303276654721929,0.0153122132393732,0.0435496883310554,NA,0.0496494392126763,0.00925180281824078,0.00633414254754658,0.0126732002913442,NA,0.365770853197561,0.180365812865402,0.201294607294363,0.245122328805258,0.266304110392516,NA,1.39293034883438,0.0225886573582812,NA
"12",1911,0.0447264551558407,0.0288074546182336,0.0276976478104052,0.026494251504223,0.0214506921538435,0.0282988035876725,NA,0.0654319611151968,0.0425768206046351,0.158821897498233,0.0114694324687876,NA,NA,0.0221222245271544,NA,0.00969208377362774,0.0125407741485288,0.053236580742896,0.053236580742896,NA,NA,NA,0.00982909481661848,0.00975859351135423,0.00923446761038366,NA,0.0111690677449133,NA,0.0214460723614557,0.167682914905491,0.00729681872186891,0.0209428579409791,0.0594964038861883,0.00362306896851865,0.0604007236846303,NA,NA,NA,0.00382409335869608,NA,NA,0.0848767671925719,NA,NA,NA,NA,0.00113976276704214,0.0244952857189506,NA,NA,0.0873291730749308,NA,1.94017028824813,NA,0.00480510417510198,NA,0.00958996586529241,0.018995094046503,NA,NA,NA,NA,NA,NA,0.21388777816086,NA,2.222375382985,3.26711392743913,3.15113927492059,0.244642672058552,0.0227988945052893,NA,NA,0.014711942092466,0.0149097105689588,NA,NA,NA,NA,NA,0.00185036056364816,NA,0.00731146170654471,NA,0.052252979028223,NA,NA,NA,0.0332880137990645,NA,0.278586069766876,0.0161347552559151,NA
"13",1912,0.067747424721347,0.0515854419907904,0.0513419813070925,0.0475537847511695,0.0352663921851325,0.0848964107630175,NA,0.075498416671381,0.0425768206046351,0.132351581248527,0.0114694324687876,0.0363033653506905,NA,0.0331833367907316,0.048636761085094,0.0239071399749484,0.0192934986900443,0.212946322971584,0.212946322971584,0.00635958378564597,0.0273400774653275,0.0207759380276867,0.0229345545721098,0.0227700515264932,0.0169298572857034,0.240371851592495,0.0307149362985117,NA,0.0352587969332408,0.275479074487592,0.0102155462106165,0.0186158737253147,0.0396642692574589,0.00724613793703729,0.241602894738521,NA,NA,NA,0.0152963734347843,NA,NA,NA,NA,NA,NA,0.0214659716945288,0.00284940691760535,0.0489905714379012,0.0552530439029329,0.00727926742872336,0.0776259316221607,NA,1.65120875595585,NA,0.00961020835020395,NA,NA,0.056985282139509,0.0243411439678729,NA,NA,NA,NA,NA,0.3564796302681,0.0114136451405015,2.03717743440291,3.08042170301403,2.97107417349656,NA,0.0455977890105786,NA,NA,0.014711942092466,0.0149097105689588,NA,0.00765610661968659,NA,NA,0.0330996261417842,0.00740144225459262,0.000633414254754658,0.0119420541206897,0.00162199459706729,0.052252979028223,NA,NA,0.0817074429350861,0.0332880137990645,NA,0.278586069766876,0.0145212797303236,NA
"14",1913,0.0703783926716906,0.0572799388339296,0.0567464003920497,0.0553661922460045,0.0469006658956916,0.0636723080722631,NA,0.0704651888932889,NA,0.119116423123675,0.00327698070536789,0.0121011217835635,NA,NA,0.048636761085094,0.0219687232202229,0.0250815482970576,0.26618290371448,0.26618290371448,0.00635958378564597,NA,0.0207759380276867,0.00655272987774565,0.00650572900756949,0.0323206366363428,NA,0.0586376056607951,NA,0.0468905649936913,0.443161989393083,0.00729681872186891,0.0139619052939861,0.0594964038861883,0.00271730172638898,0.302003618423152,NA,NA,NA,0.0305927468695686,NA,NA,NA,NA,NA,NA,0.0214659716945288,0.000569881383521069,0.0122476428594753,0.0552530439029329,0.00727926742872336,0.0970324145277008,NA,0.866884596876822,0.0567981595367767,0.00480510417510198,NA,0.00958996586529241,NA,NA,NA,NA,0.084143139120393,NA,NA,0.0712959260536199,NA,0.925989742910416,1.4001916831882,1.35048826068025,NA,NA,NA,NA,NA,NA,NA,0.00765610661968659,0.0193554170360246,NA,NA,0.00185036056364816,NA,0.00853003865763549,NA,0.313517874169338,NA,0.100647303647182,NA,0.066576027598129,NA,0.278586069766876,0.00484042657677454,NA
"15",1914,0.0388067772675677,0.028472484215696,0.028035424003215,0.0271735912863826,0.0221778342607534,0.0707470089691812,NA,0.0553655055590127,0.127730461813905,0.185292213747938,0.00573471623439381,NA,NA,0.0110611122635772,0.048636761085094,0.0161534729560462,0.0202581736245466,0.106473161485792,0.106473161485792,0.0127191675712919,NA,NA,0.00327636493887283,0.00325286450378474,0.0292424807662149,NA,0.0474685379158817,0.0387030849082838,0.0221730578652339,0.107796159582101,0.00924263704770062,0.0279238105879721,0.0198321346287294,0.00362306896851865,0.0604007236846303,NA,NA,NA,0.00382409335869608,0.0396512816340972,NA,0.0848767671925719,NA,NA,NA,0.0214659716945288,0.00398916968464749,0.0122476428594753,NA,0.00727926742872336,0.116438897433241,NA,1.44480766146137,0.0567981595367767,NA,NA,0.00958996586529241,0.018995094046503,NA,NA,NA,NA,NA,NA,0.28518370421448,NA,1.66678153723875,2.42699891752621,2.34084631851244,0.244642672058552,0.182391156042314,NA,NA,NA,NA,NA,0.00765610661968659,0.00483885425900615,NA,NA,0.00185036056364816,NA,0.00658031553589024,NA,0.156758937084669,NA,NA,NA,NA,NA,0.278586069766876,0.00887411539075332,NA
"16",1915,0.0473574231061843,0.0371817146816736,0.0358042764378409,0.0336273192168984,0.0265406869022131,0.0848964107630175,NA,0.110731011118025,NA,0.224997688122497,0.0122886776451296,0.0363033653506905,NA,NA,NA,0.0206764453837392,0.0163994738865377,0.159709742228688,0.159709742228688,0.0317979189282298,0.0164040464791965,0.0311639070415301,0.0131054597554913,0.013011458015139,0.0138517014155755,NA,0.0223381354898267,NA,0.0265349708879028,0.119773510646779,0.0160530011881116,0.0162888895096504,0.138824942401106,0.0117749741476856,0.181202171053891,NA,NA,NA,0.0191204667934804,NA,NA,NA,0.124391973007665,NA,NA,0.0643979150835864,0.00455905106816855,NA,NA,0.0363963371436168,0.0485162072638504,NA,1.36224722366358,NA,0.0192204167004079,NA,NA,NA,0.0121705719839364,NA,NA,NA,NA,0.0191799848944707,0.28518370421448,NA,2.03717743440291,2.98707559080149,2.88104162278454,0.244642672058552,0.0683966835158679,NA,NA,0.014711942092466,0.0149097105689588,NA,0.00765610661968659,0.0096777085180123,NA,NA,0.00925180281824078,0.00126682850950932,0.00804260787719918,0.00162199459706729,NA,NA,NA,0.0817074429350861,NA,NA,NA,0.0145212797303236,NA
"17",1916,0.043410971180669,0.0274675730080832,0.0249954382679266,0.0241165622666645,0.0192692658331136,0.0353735044845906,NA,0.110731011118025,0.425768206046351,0.449995376244993,0.00491547105805183,0.024202243567127,NA,NA,0.024318380542547,0.0161534729560462,0.0173641488210399,0.26618290371448,0.26618290371448,0.0127191675712919,0.00546801549306551,NA,0.0131054597554913,0.0162643225189237,0.0184689352207673,NA,0.0223381354898267,NA,0.0192651158501212,0.0598867553233896,0.0141071828622799,0.0139619052939861,0.158657077029835,0.00543460345277797,0.241602894738521,NA,NA,NA,0.0152963734347843,NA,NA,NA,NA,NA,0.0377589132711708,0.0214659716945288,0.00284940691760535,0.0244952857189506,NA,0.0145585348574467,0.174658346149862,NA,1.81632963155144,NA,0.00961020835020395,NA,0.00958996586529241,NA,0.00608528599196822,NA,NA,0.0420715695601965,NA,NA,0.926847038697059,NA,6.23499760226347,9.33461122125465,9.00325507120169,0.244642672058552,NA,NA,NA,NA,NA,NA,0.0229683198590598,NA,NA,0.0165498130708921,0.00555108169094447,0.00126682850950932,0.00414316163370867,NA,0.052252979028223,NA,NA,0.0817074429350861,NA,NA,NA,0.0145212797303236,NA
"18",1917,0.0289406474537793,0.0204331945547936,0.0195910191829695,0.018681844009388,0.013815700031289,0.0353735044845906,NA,0.075498416671381,0.0425768206046351,0.172057055623086,0.00409622588170986,0.0605056089178175,NA,NA,NA,0.00516911134593479,0.00482337467251109,NA,NA,0.00635958378564597,0.00546801549306551,NA,0.00327636493887283,0.00325286450378474,0.00615631174025577,NA,0.0111690677449133,NA,0.013812724571785,0.0359320531940338,0.0116749099549903,0.00698095264699303,0.0991606731436472,0.00362306896851865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214659716945288,0.00227952553408428,0.0122476428594753,NA,NA,0.0485162072638504,NA,1.48608788036027,NA,NA,NA,0.0191799317305848,NA,0.00608528599196822,NA,NA,NA,NA,NA,0.14259185210724,NA,1.60504888771139,2.42699891752621,2.34084631851244,NA,NA,NA,NA,NA,NA,NA,0.0229683198590598,NA,NA,0.0165498130708921,0.00370072112729631,0.00253365701901863,0.017060077315271,NA,NA,NA,NA,NA,NA,NA,NA,0.00726063986516181,NA
"19",1918,0.11378936385236,0.0656541988973696,0.0638397004410559,0.0584232212657225,0.0334485369178576,0.0990458125568537,NA,0.135897150008486,0.468345026650986,0.569111799368668,0.00983094211610367,0.072606730701381,0.0262474525329644,0.0110611122635772,0.0972735221701879,0.0310146680756088,0.0250815482970576,0.319419484457376,0.319419484457376,0.0317979189282298,0.010936030986131,0.0103879690138434,0.0294872844498554,0.0325286450378474,0.0200080131558313,0.240371851592495,0.0195458685535984,NA,0.0334413331737954,0.155705563840813,0.0160530011881116,0.0302507948036364,0.218153480916024,0.00724613793703729,0.302003618423152,NA,NA,NA,0.0114722800760882,NA,0.0267818931029202,NA,NA,NA,NA,0.0429319433890576,0.00113976276704214,0.0244952857189506,NA,0.0291170697148935,0.164955104697091,NA,10.3200547247241,0.113596319073553,0.0288306250506119,NA,NA,NA,0.00608528599196822,NA,NA,0.0420715695601965,NA,NA,8.98328668275611,0.022827290281003,3.58049367258694,5.32072839611515,5.13185539058496,0.244642672058552,0.136793367031736,NA,NA,0.014711942092466,0.0149097105689588,NA,NA,0.00483885425900615,NA,0.0165498130708921,0.00925180281824078,NA,0.00755517709676286,NA,0.418023832225784,NA,NA,0.163414885870172,0.199728082794387,0.374897612232296,0.557172139533753,0.0185549685443024,NA
"20",1919,0.0776135545351354,0.0338320106562976,0.0320887383169328,0.0302306203061006,0.0239956895280283,0.0919711116599356,NA,0.100664555561841,0.127730461813905,0.29117347874676,0.00245773552902592,0.0605056089178175,NA,NA,0.024318380542547,0.0148611951195625,0.0154347989520355,0.212946322971584,0.212946322971584,0.0254383351425839,0.00546801549306551,0.0103879690138434,0.00327636493887283,0.00325286450378474,0.0215470910908952,NA,0.0279226693622834,NA,0.0239905216246793,0.131750861711457,0.0116749099549903,0.00930793686265737,0.0198321346287294,0.00181153448425932,0.120801447369261,NA,NA,NA,0.0191204667934804,NA,0.0267818931029202,NA,0.124391973007665,NA,NA,0.0214659716945288,0.000569881383521069,NA,NA,0.0291170697148935,0.0679226901693906,NA,6.52227458602561,NA,0.00480510417510198,NA,0.0191799317305848,NA,0.00608528599196822,NA,NA,NA,NA,NA,7.91384779195181,0.0114136451405015,2.5310386306218,3.73384448850186,3.60130202848068,0.244642672058552,NA,NA,NA,NA,NA,0.00454914982082893,0.0306244264787464,NA,NA,NA,0.00555108169094447,NA,0.00804260787719918,NA,0.052252979028223,NA,NA,NA,NA,NA,NA,0.00726063986516181,NA
"21",1920,0.140427914349588,0.111880114447558,0.107412829313523,0.102919976997174,0.0738049238513597,0.148568718835281,NA,0.296960438907432,0.510921847255621,1.03234233373851,0.0278543359956271,0.096808974268508,NA,0.0110611122635772,0.0729551416276409,0.102089949082212,0.0559511462011286,0.372656065200272,0.372656065200272,0.375215443353112,0.125764356340507,0.103879690138434,0.0524218390219652,0.0552986965643407,0.053867727727238,NA,0.0781834742143934,NA,0.0737890286334833,0.203614968099525,0.0321060023762232,0.104714289704895,0.3371462886884,0.0235499482953712,0.362404342107782,NA,NA,0.311785189375414,0.0726577738152255,NA,NA,0.0848767671925719,NA,NA,NA,0.0429319433890576,0.00227952553408428,0.0367429285784259,NA,0.393080441151062,0.242581036319252,0.0225055253523029,4.12802188988963,0.113596319073553,0.0624663542763257,NA,0.0383598634611696,0.018995094046503,0.133876291823301,NA,NA,0.084143139120393,NA,NA,4.56293926743167,0.0114136451405015,6.1732649527361,9.33461122125465,9.00325507120169,NA,0.0911955780211571,0.752359192909942,NA,0.0588477683698642,0.0596388422758351,0.00909829964165787,0.0153122132393732,0.0193554170360246,0.14006660141183,0.0330996261417842,0.0185036056364816,0.00316707127377329,0.0224218159000704,NA,0.313517874169338,0.360731625730803,NA,0.245122328805258,0.199728082794387,NA,1.11434427906751,0.0459840524793581,0.111800034251189
"22",1921,0.0651164567710034,0.05024556038064,0.0483019955718042,0.0458554352957706,0.041083529040412,0.0282988035876725,NA,0.12079746667421,0.383191385441716,0.516171166869257,0.00983094211610367,0.0363033653506905,NA,NA,NA,0.0251994178114321,0.0250815482970576,0.106473161485792,0.106473161485792,0.0572362540708137,0.00546801549306551,0.0207759380276867,0.0229345545721098,0.0227700515264932,0.0292424807662149,NA,0.0279226693622834,NA,0.041074680963466,0.0838414574527454,0.0150800920251957,0.0302507948036364,0.118992807772377,0.00996343966342628,0.0604007236846303,NA,NA,NA,0.0152963734347843,NA,NA,0.0848767671925719,NA,NA,NA,0.0214659716945288,0.00170964415056321,0.0612382142973766,0.0552530439029329,0.0655134068585103,0.145548621791551,NA,2.43553291503488,NA,0.00480510417510198,NA,0.00958996586529241,NA,0.00608528599196822,NA,NA,NA,NA,NA,2.56665333793032,NA,2.65450392967653,3.8271906007144,3.69133457919269,0.489285344117105,0.0683966835158679,NA,0.00182805357347865,0.014711942092466,0.0149097105689588,NA,0.0153122132393732,0.0145165627770184,0.028013320282366,0.0330996261417842,0.00185036056364816,0.00126682850950932,0.00877375404785365,NA,NA,0.180365812865402,NA,0.0817074429350861,NA,NA,NA,0.0129078042047321,NA
"23",1922,0.0891240393178885,0.0726885773506592,0.0702574481044424,0.0682736481070362,0.0585349396062508,0.127344616144526,NA,0.130863922230394,0.127730461813905,0.555876641243815,0.0090116969397617,0.024202243567127,NA,0.0110611122635772,NA,0.0419990296857202,0.0250815482970576,0.053236580742896,0.053236580742896,0.0763150054277516,0.0601481704237206,0.0934917211245902,0.0262109195109826,0.0292757805340627,0.0200080131558313,NA,0.0195458685535984,NA,0.0585223330541419,0.191637617034847,0.0160530011881116,0.118676194998881,0.158657077029835,0.00905767242129661,0.0604007236846303,NA,NA,NA,0.00764818671739216,NA,NA,0.169753534385144,0.124391973007665,NA,0.0377589132711708,0.0643979150835864,0.00227952553408428,0.0244952857189506,NA,0.0582341394297869,0.145548621791551,0.0225055253523029,3.46753838750729,NA,0.0240255208755099,NA,NA,0.018995094046503,0.054767573927714,NA,NA,NA,NA,NA,3.99257185900272,NA,3.21009777542277,4.66730561062732,4.50162753560084,0.489285344117105,0.95755356922215,0.0470224495568714,NA,0.0441358262773981,0.0447291317068763,0.00151638327360964,0.0229683198590598,0.00483885425900615,0.112053281129464,NA,0.00370072112729631,0.00633414254754658,0.00828632326741733,0.00162199459706729,0.104505958056446,0.360731625730803,NA,0.0817074429350861,0.066576027598129,NA,NA,0.0338829860374218,NA
"24",1923,0.0703783926716906,0.0629744356770688,0.0607997147057675,0.0587628911568023,0.0487185211629665,0.056597607175345,0.037259736610251,0.17112974445513,0.0425768206046351,0.595582115618373,0.00983094211610367,0.0363033653506905,NA,0.0110611122635772,0.048636761085094,0.0316608069938506,0.0260462232315599,0.26618290371448,0.26618290371448,0.0317979189282298,0.0273400774653275,0.0311639070415301,0.0163818246943641,0.0162643225189237,0.027703402831151,NA,0.0223381354898267,NA,0.0487080287531367,0.131750861711457,0.019944637839775,0.0418857158819581,0.178489211658565,0.00543460345277797,0.241602894738521,NA,NA,NA,NA,NA,NA,0.254630301577716,0.248783946015331,NA,NA,0.0429319433890576,0.00113976276704214,0.0367429285784259,0.0552530439029329,0.0291170697148935,0.155251863244321,0.0450110507046057,3.92162079539515,NA,0.00961020835020395,0.00757400712546531,0.0287698975958772,NA,0.0243411439678729,NA,NA,NA,NA,0.0191799848944707,4.06386778505634,NA,2.34584068203972,3.36046003965167,3.24117182563261,0.489285344117105,0.0683966835158679,NA,0.000914026786739324,0.0294238841849321,0.0298194211379175,NA,0.0306244264787464,0.0193554170360246,0.028013320282366,0.0165498130708921,0.00370072112729631,0.00190024276426397,0.0143792080228713,NA,0.052252979028223,NA,0.100647303647182,NA,0.0332880137990645,NA,NA,0.036303199325809,NA
"25",1924,0.0795867804978931,0.065319228494832,0.0628263718626264,0.0597819008300416,0.0447192395749618,0.127344616144526,0.037259736610251,0.161063288898946,0.0851536412092702,1.76027603060541,0.0147464131741555,0.024202243567127,NA,NA,0.024318380542547,0.0310146680756088,0.0279755731005643,0.212946322971584,0.212946322971584,0.0381575027138758,0.0164040464791965,0.0103879690138434,0.0294872844498554,0.0292757805340627,0.026164324896087,0.240371851592495,0.0307149362985117,NA,0.0447096084823568,0.0718641063880675,0.0175123649324854,0.0325777790193008,0.0991606731436472,0.0144922758740746,0.181202171053891,NA,NA,NA,0.0229445601521765,NA,NA,NA,NA,NA,NA,NA,0.00170964415056321,0.0122476428594753,NA,0.0218378022861701,0.203768070508172,0.135033152113817,3.96290101429404,NA,0.0336357292257138,NA,0.0191799317305848,NA,0.0182558579759047,NA,NA,NA,NA,NA,4.34905148927081,NA,5.18554256029833,7.56103508921626,7.29263660767337,0.733928016175657,0.0227988945052893,NA,0.000914026786739324,0.0441358262773981,0.0447291317068763,0.00151638327360964,0.00765610661968659,0.00483885425900615,NA,NA,0.0166532450728334,0.00506731403803726,0.015597784973962,NA,0.156758937084669,NA,NA,0.0817074429350861,NA,0.749795224464592,0.278586069766876,0.0354964615630133,0.0372666780837298
"26",1925,0.0868219423613379,0.0579498796390048,0.0530308622711416,0.048233124533329,0.0374478185058623,0.106120513453772,NA,0.17112974445513,0.723805950278797,1.17792907311189,0.0106501872924456,0.0605056089178175,NA,0.0110611122635772,NA,0.0936901431450681,0.0405163472490931,0.26618290371448,0.26618290371448,0.432451697423926,0.0874882478890481,0.0519398450692168,0.0131054597554913,0.013011458015139,0.0507895718571101,NA,0.0446762709796534,NA,0.0374397534445752,0.191637617034847,0.019944637839775,0.0418857158819581,0.634628308119342,0.00815190517916695,0.241602894738521,NA,0.173422429692326,NA,0.0267686535108725,NA,NA,NA,0.124391973007665,NA,0.0377589132711708,0.0429319433890576,0.00227952553408428,NA,NA,0.429476778294679,0.126142138886011,NA,6.97635699391347,NA,0.0144153125253059,NA,0.047949829326462,NA,0.0851940038875551,NA,NA,0.0420715695601965,NA,0.0191799848944707,7.20088853141561,0.0114136451405015,4.01262221927847,5.41407450832769,5.22188794129698,1.71249870440987,0.0227988945052893,NA,0.00182805357347865,0.014711942092466,0.0149097105689588,0.00151638327360964,0.00765610661968659,0.0145165627770184,0.0840399608470979,NA,0.0129525239455371,0.00253365701901863,0.0160852157543984,NA,0.104505958056446,0.180365812865402,NA,0.0817074429350861,0.066576027598129,NA,0.278586069766876,0.0403368881397878,0.0372666780837298
"27",1926,0.0838621034172014,0.0546001756136288,0.0489775479574238,0.0465347750779301,0.0309035395436728,0.127344616144526,NA,0.115764238896118,0.723805950278797,2.81908868059363,0.0131079228214716,0.0605056089178175,NA,0.0331833367907316,0.0729551416276409,0.0497526967046224,0.0299049229695687,0.106473161485792,0.106473161485792,0.171708762212441,0.010936030986131,0.0519398450692168,0.0229345545721098,0.0227700515264932,0.0323206366363428,NA,0.025130402426055,0.0774061698165676,0.0308968839105718,0.0359320531940338,0.0126478191179061,0.0325777790193008,0.575131904233154,0.0108692069055559,0.120801447369261,NA,NA,NA,0.0114722800760882,0.0793025632681943,NA,0.169753534385144,NA,NA,NA,0.0214659716945288,0.00113976276704214,NA,0.0552530439029329,0.152864616003191,0.213471311960942,0.0225055253523029,4.91234604896866,0.0567981595367767,0.0336357292257138,0.00757400712546531,0.0191799317305848,0.056985282139509,0.0121705719839364,NA,NA,0.084143139120393,NA,NA,4.49164334137805,NA,8.0869770880843,10.9214951288679,10.623840984018,4.15892542499539,0.0455977890105786,NA,0.000914026786739324,0.0735597104623302,0.0745485528447939,0.00151638327360964,0.0153122132393732,0.00483885425900615,0.028013320282366,NA,0.0166532450728334,0.00253365701901863,0.0131606310717805,NA,0.052252979028223,NA,0.100647303647182,0.0817074429350861,NA,0.374897612232296,0.278586069766876,0.0201684440698939,0.0745333561674596
"28",1927,0.0743248445972059,0.0438811227324256,0.0418842479084176,0.0377033579098558,0.0294492553298529,0.0990458125568537,NA,0.186229427789406,0.17030728241854,2.06468466747703,0.0114694324687876,0.0121011217835635,NA,NA,0.024318380542547,0.034245362666818,0.0231521984280532,0.106473161485792,0.106473161485792,0.0572362540708137,0.0382761084514585,0.0519398450692168,0.0229345545721098,0.0227700515264932,0.0246252469610231,NA,0.025130402426055,NA,0.0294429129030155,NA,0.0189717286768592,0.0325777790193008,0.257817750173483,0.0108692069055559,0.0604007236846303,NA,NA,0.311785189375414,0.0267686535108725,NA,NA,NA,NA,NA,NA,NA,0.00113976276704214,NA,NA,0.0218378022861701,0.174658346149862,NA,7.22403830730685,0.0567981595367767,0.0336357292257138,NA,0.0575397951917544,NA,0.0304264299598411,NA,NA,NA,NA,NA,6.55922519693303,NA,2.77796922873125,3.73384448850186,3.60130202848068,1.46785603235131,NA,NA,0.000914026786739324,0.0441358262773981,0.0447291317068763,NA,NA,NA,0.0560266405647319,NA,0.0129525239455371,0.00126682850950932,0.00779889248698102,NA,0.104505958056446,NA,0.100647303647182,NA,0.0332880137990645,NA,0.278586069766876,0.0177482307815066,NA
"29",1928,0.10490984701995,0.0760382813760352,0.069244119526013,0.0648769491962384,0.0443556685215068,0.198091625113707,NA,0.216428794457959,0.638652309069527,3.04408636871613,0.0163849035268394,0.072606730701381,NA,0.0221222245271544,0.0972735221701879,0.073013697761329,0.0598098459391374,0.585602388171856,0.585602388171856,0.0572362540708137,0.0656161859167861,0.135043597179964,0.0294872844498554,0.0292757805340627,0.0646412732726856,NA,0.0111690677449133,0.0387030849082838,0.0443461157304678,0.107796159582101,0.0243227290728964,0.0442127000976225,0.515635500346965,0.0117749741476856,0.422805065792412,NA,NA,NA,0.00764818671739216,NA,0.0267818931029202,0.0848767671925719,NA,NA,NA,NA,0.00284940691760535,NA,NA,0.0363963371436168,0.135845380338781,0.0225055253523029,7.05891743171127,0.0567981595367767,0.0384408334008158,NA,0.0575397951917544,0.037990188093006,0.0608528599196822,NA,NA,0.12621470868059,NA,NA,7.20088853141561,0.022827290281003,6.35846290131819,8.77453454797937,8.46305976692959,2.20178404852697,0.0455977890105786,NA,0.000914026786739324,0.0588477683698642,0.0596388422758351,NA,0.00765610661968659,0.0145165627770184,0.168079921694196,NA,0.0425582929639076,0.00886779956656521,0.0136480618522168,NA,0.209011916112892,0.360731625730803,0.201294607294363,0.163414885870172,0.166440068995322,NA,0.835758209300629,0.029849297223443,NA
"30",1929,0.0693917796903117,0.0455559747451136,0.0388442621731292,0.0353256686722973,0.0203599789934785,0.162718120629117,NA,0.0855648722275651,0.340614564837081,1.6808650818563,0.0319505618773369,0.0363033653506905,NA,NA,0.024318380542547,0.0271378345661577,0.0308695979040709,0.106473161485792,0.106473161485792,0.0254383351425839,0.010936030986131,0.0311639070415301,0.00982909481661848,0.00975859351135423,0.0338597145714067,0.240371851592495,0.0446762709796534,0.0774061698165676,0.0203555941057885,0.0119773510646779,0.0102155462106165,0.0232698421566434,0.317314154059671,0.0172095776004636,0.120801447369261,NA,NA,NA,0.0229445601521765,0.0793025632681943,0.0267818931029202,NA,NA,NA,NA,0.0214659716945288,0.000569881383521069,0.0122476428594753,NA,0.0145585348574467,0.0970324145277008,NA,3.83906035759735,NA,0.00961020835020395,0.00757400712546531,0.047949829326462,NA,0.0121705719839364,NA,NA,NA,NA,NA,2.42406148582308,0.0114136451405015,4.38301811644263,6.25418951824061,6.03218089770513,1.22321336029276,0.0227988945052893,NA,0.00274208036021797,0.014711942092466,0.0149097105689588,0.00151638327360964,0.0153122132393732,0.0096777085180123,0.028013320282366,NA,0.0203539662001297,0.000633414254754658,0.0107234771695989,NA,NA,NA,NA,NA,0.0332880137990645,NA,0.278586069766876,0.0572783811584987,0.0372666780837298
"31",1930,0.129575171554421,0.0994862095536672,0.0939017816011298,0.0818604437502275,0.0592620817131607,0.205166326010626,NA,0.150996833342762,0.553498667860256,2.55438551809658,0.0335890522300209,0.0847078524849445,NA,0.0553055613178861,0.024318380542547,0.127289366893644,0.0675272454151552,0.692075549657648,0.692075549657648,0.381575027138758,0.180444511271162,0.145431566193807,0.0589745688997109,0.0585515610681254,0.0661803512077496,NA,0.0530530717883384,NA,0.05924931855792,0.191637617034847,0.0179988195139433,0.109368258136224,0.932110327550283,0.0271730172638898,0.543606513161673,NA,NA,0.311785189375414,0.0535373070217451,NA,NA,0.254630301577716,0.124391973007665,0.736068464256621,NA,0.0858638867781152,0.00284940691760535,0.0612382142973766,0.0552530439029329,0.363963371436168,0.116438897433241,0.15753867746612,3.3436977308106,NA,0.0624663542763257,0.00757400712546531,0.0863096927876316,0.075980376186012,0.194729151742983,NA,NA,0.084143139120393,NA,0.0383599697889415,2.42406148582308,0.022827290281003,3.70395897164166,5.13403617169006,4.95179028916093,1.22321336029276,0.0227988945052893,NA,0.000914026786739324,0.0882716525547963,0.0894582634137526,NA,0.038280533098433,0.0241942712950307,0.168079921694196,0.0661992522835684,0.0185036056364816,0.00506731403803726,0.0158415003641802,NA,0.052252979028223,NA,0.201294607294363,0.163414885870172,0.066576027598129,NA,0.278586069766876,0.0467907902421539,NA
