"","YRBUILT","0305","0307","0308","0309","0311","0317","0321","0322","0430","0434","0438","0440","0442","0444","0446","0450","0450CC","0456","0456A","0470","0474","0478","0484","0484A","0486","0498","0631","0632","3106","A315","A319","A320","A432","A438","A456","A499","A617","A620","A631","A632","A670","A680","A685","A687","A690","AMES_1","B319","B484","B499","BB470","BSE_1MUDMTNRD","C320","C370","C446","C484","CHERRY_1","D320","D444","D474","F321","FF321","G320","GRIFFIN","HARRIS_1","J370","J484","KSHZ06","KTHA01","KTHA02","KTHA03","LSIN1","LSIN9","MFK_SNQ","N484","N484A","NFK_SNQ","PATTER_3","RAGING_MTH","S478","S484","SFK_SNQ","SKYKOMISH","SNQDUVALL","TOLT_MTH","VA12A","VA23A","VA37A","VA41A","VA42A","VA45A","VA65A","X438","X630"
"20",1919,1.09218057038638,0.724540980688829,0.696494509573848,0.672206714446889,0.424287419381954,2.32050189418914,NA,1.25830694452302,1.53276554176686,2.97791057809187,0.1327177185674,0.471943749558977,NA,NA,0.48636761085094,0.317254208856748,0.304837279302701,1.96975348748715,1.96975348748715,0.203506681140671,0.185912526764227,0.145431566193807,0.199858261271242,0.208183328242224,0.332440833973812,NA,0.477477646095046,NA,0.424196041454556,2.56315312784107,0.167340376021527,0.539860338034127,1.09076740458012,0.0806132845495399,1.87242243422354,NA,NA,NA,0.221797414804373,NA,0.0535637862058403,NA,0.373175919022996,NA,NA,0.343455547112461,0.0376121713123906,NA,NA,0.203819488004254,1.65925428842368,NA,33.7259388403983,NA,0.172983750303671,NA,0.172619385575263,NA,0.164302721783142,NA,NA,NA,NA,NA,20.3906348513353,0.0798955159835105,31.7923145065909,47.3264788917611,45.6465032109926,1.95714137646842,NA,NA,NA,NA,NA,0.00758191636804822,0.199058772111851,NA,NA,NA,0.0851165859278152,NA,0.138186626253695,NA,2.45589001432648,NA,NA,NA,NA,NA,NA,0.253315657517867,NA
"21",1920,1.23260848473596,0.836421095136387,0.80390733888737,0.775126691444063,0.498092343233314,2.46907061302442,NA,1.55526738343045,2.04368738902249,4.01025291183038,0.160572054563027,0.568752723827485,NA,0.143794459426504,0.559322752478581,0.41934415793896,0.360788425503829,2.34240955268742,2.34240955268742,0.578722124493783,0.311676883104734,0.249311256332241,0.252280100293208,0.263482024806564,0.38630856170105,NA,0.555661120309439,NA,0.49798507008804,2.7667680959406,0.19944637839775,0.644574627739023,1.42791369326852,0.104163232844911,2.23482677633132,NA,NA,0.311785189375414,0.294455188619598,NA,NA,0.254630301577716,NA,NA,NA,0.386387490501518,0.0398916968464749,0.306191071486883,NA,0.596899929155316,1.90183532474294,0.0450110507046057,37.8539607302879,0.567981595367767,0.235450104579997,NA,0.210979249036433,0.170955846418527,0.298179013606443,NA,NA,0.462787265162162,NA,NA,24.953574118767,0.091309161124012,37.965579459327,56.6610901130157,54.6497582821943,NA,3.03225296920347,0.752359192909942,NA,0.205967189294525,0.208735947965423,0.0166802160097061,0.214370985351225,0.333880943871424,0.14006660141183,0.182047943779813,0.103620191564297,0.0272368129544503,0.160608442153765,NA,2.76940788849582,0.901829064327008,NA,1.38902652989646,1.56453664855603,NA,9.4719263720738,0.299299709997226,0.111800034251189
"22",1921,1.29772494150697,0.886666655517027,0.852209334459174,0.820982126739833,0.539175872273726,2.4973694166121,NA,1.67606485010466,2.4268787744642,4.52642407869964,0.17040299667913,0.605056089178175,NA,NA,NA,0.444543575750392,0.385869973800887,2.44888271417322,2.44888271417322,0.635958378564597,0.317144898597799,0.270087194359927,0.275214654865317,0.286252076333057,0.415551042467265,NA,0.583583789671722,NA,0.539059751051506,2.85060955339334,0.214526470422946,0.674825422542659,1.5469065010409,0.114126672508337,2.29522750001595,NA,NA,NA,0.309751562054382,NA,NA,0.339507068770288,NA,NA,NA,0.407853462196047,0.0416013409970381,0.367429285784259,0.331518263417597,0.662413336013826,2.04738394653449,NA,40.2894936453228,NA,0.240255208755099,NA,0.220569214901725,NA,0.304264299598411,NA,NA,NA,NA,NA,27.5202274566973,NA,40.6200833890036,60.4882807137301,58.3410928613869,2.44642672058552,3.10064965271934,NA,0.00639818750717527,0.220679131386991,0.223645658534382,NA,0.229683198590598,0.348397506648443,0.168079921694196,0.215147569921597,0.105470552127945,0.0285036414639596,0.169382196201619,NA,NA,1.08219487719241,NA,1.47073397283155,NA,NA,NA,0.312207514201958,NA
"23",1922,1.38684898082486,0.959355232867686,0.922466782563617,0.889255774846869,0.597710811879977,2.62471403275662,NA,1.80692877233505,2.55460923627811,5.08230071994345,0.179414693618892,0.629258332745302,NA,0.154855571690081,NA,0.486542605436112,0.410951522097944,2.50211929491611,2.50211929491611,0.712273383992348,0.37729306902152,0.363578915484518,0.3014255743763,0.31552785686712,0.435559055623096,NA,0.603129658225321,NA,0.597582084105648,3.04224717042819,0.230579471611057,0.793501617541541,1.70556357807073,0.123184344929634,2.35562822370058,NA,NA,NA,0.317399748771774,NA,NA,0.509260603155431,0.497567892030661,NA,0.151035653084683,0.472251377279633,0.0438808665311223,0.39192457150321,NA,0.720647475443613,2.19293256832604,0.0675165760569086,43.7570320328301,NA,0.264280729630609,NA,NA,0.18995094046503,0.359031873526125,NA,NA,NA,NA,NA,31.5127993157,NA,43.8301811644263,65.1555863243574,62.8427203969878,2.93571206470263,4.05820322194149,0.799381642466814,NA,0.264814957664389,0.268374790241258,0.0181965992833157,0.252651518449658,0.353236360907449,0.28013320282366,NA,0.109171273255241,0.0348377840115062,0.177668519469036,0.00486598379120186,2.87391384655227,1.44292650292321,NA,1.55244141576664,1.63111267615416,NA,NA,0.346090500239379,NA
"24",1923,1.45722737349655,1.02232966854475,0.983266497269384,0.948018666003672,0.646429333042943,2.68131163993197,0.037259736610251,1.97805851679018,2.59718605688274,5.67788283556182,0.189245635734996,0.665561698095993,NA,0.165916683953658,0.607959513563675,0.518203412429963,0.436997745329504,2.76830219863059,2.76830219863059,0.744071302920578,0.404633146486847,0.394742822526048,0.317807399070664,0.331792179386044,0.463262458454247,NA,0.625467793715147,NA,0.646290112858784,3.17399803213965,0.250524109450832,0.835387333423499,1.8840527897293,0.128618948382412,2.5972311184391,NA,NA,NA,NA,NA,NA,0.763890904733147,0.746351838045992,NA,NA,0.515183320668691,0.0450206292981645,0.428667500081636,0.38677130732053,0.749764545158507,2.34818443157036,0.112527626761514,47.6786528282252,NA,0.273890937980813,0.00757400712546531,0.249339112497603,NA,0.383373017493998,NA,NA,NA,NA,0.0383599697889415,35.5766671007563,NA,46.1760218464661,68.5160463640091,66.0838922226204,3.42499740881973,4.12659990545736,NA,0.00731221429391459,0.294238841849321,0.298194211379175,NA,0.283275944928404,0.372591777943474,0.308146523106026,0.231697382992489,0.112871994382537,0.0367380267757701,0.192047727491908,NA,2.92616682558049,NA,0.503236518235908,NA,1.66440068995322,NA,NA,0.382393699565189,NA
"25",1924,1.53681415399444,1.08764889703959,1.04609286913201,1.00780056683371,0.691148572617905,2.80865625607649,0.074519473220502,2.13912180568913,2.68233969809201,7.43815886616724,0.203992048909151,0.68976394166312,NA,NA,0.632277894106221,0.549218080505572,0.464973318430069,2.98124852160218,2.98124852160218,0.782228805634454,0.421037192966044,0.405130791539891,0.34729468352052,0.361067959920107,0.489426783350334,1.20185925796247,0.656182730013659,NA,0.690999721341141,3.24586213852772,0.268036474383318,0.8679651124428,1.98321346287294,0.143111224256487,2.778433289493,NA,NA,NA,0.340344308923951,NA,NA,NA,NA,NA,NA,NA,0.0467302734487277,0.440915142941111,NA,0.771602347444677,2.55195250207853,0.247560778875332,51.6415538425193,NA,0.307526667206526,NA,0.268519044228187,NA,0.401628875469903,NA,NA,NA,NA,NA,39.9257185900272,NA,51.3615644067644,76.0770814532254,73.3765288302938,4.15892542499539,4.14939879996265,NA,0.00822624108065391,0.338374668126719,0.342923343086052,0.0197129825569254,0.290932051548091,0.37743063220248,NA,NA,0.129525239455371,0.0418053408138074,0.20764551246587,NA,3.08292576266516,NA,NA,1.63414885870172,NA,1.49959044892918,9.75051244184067,0.417890161128202,0.149066712334919
"26",1925,1.62363609635578,1.14559877667859,1.09912373140315,1.05603369136704,0.728596391123768,2.91477676953027,NA,2.31025155014426,3.40614564837081,8.61608793927913,0.214642236201597,0.750269550580937,NA,0.176977796217235,NA,0.64290822365064,0.505489665679162,3.24743142531666,3.24743142531666,1.21468050305838,0.508525440855092,0.457070636609108,0.360400143276011,0.374079417935246,0.540216355207444,NA,0.700859000993312,NA,0.728439474785716,3.43749975556256,0.287981112223093,0.909850828324758,2.61784177099229,0.151263129435653,3.02003618423152,NA,0.173422429692326,NA,0.367112962434823,NA,NA,NA,0.870743811053657,NA,0.188794566355854,0.558115264057748,0.049009798982812,NA,NA,1.20107912573936,2.67809464096454,NA,58.6179108364327,NA,0.321941979731832,NA,0.316468873554649,NA,0.486822879357458,NA,NA,0.504858834722358,NA,0.0575399546834122,47.1266071214428,0.102722806264514,55.3741866260429,81.4911559615531,78.5984167715907,5.87142412940525,4.17219769446794,NA,0.0100542946541326,0.353086610219185,0.357833053655011,0.021229365830535,0.298588158167777,0.391947194979498,0.392186483953123,NA,0.142477763400908,0.044338997832826,0.223730728220268,NA,3.18743172072161,1.62329231578861,NA,1.71585630163681,1.73097671755135,NA,10.0290985116076,0.45822704926799,0.186333390418649
"27",1926,1.70749819977298,1.20019895229222,1.14810127936058,1.10256846644497,0.75949993066744,3.04212138567479,NA,2.42601578904038,4.12995159864961,11.4351766198728,0.227750159023068,0.810775159498755,NA,0.210161133007967,0.705233035733862,0.692660920355262,0.53539458864873,3.35390458680245,3.35390458680245,1.38638926527082,0.519461471841223,0.509010481678325,0.383334697848121,0.396849469461739,0.572536991843787,NA,0.725989403419367,0.154812339633135,0.759336358696288,3.4734318087566,0.300628931340999,0.942428607344058,3.19297367522544,0.162132336341209,3.14083763160078,NA,NA,NA,0.378585242510912,0.158605126536389,NA,0.933644439118291,NA,NA,NA,0.579581235752277,0.0501495617498541,NA,0.442024351223463,1.35394374174255,2.89156595292548,0.270066304227634,63.5302568854014,0.624779754904544,0.355577708957546,0.0151480142509306,0.335648805285234,0.246936222604539,0.498993451341394,NA,NA,0.589001973842751,NA,NA,51.6182504628208,NA,63.4611637141272,92.412651090421,89.2222577556087,10.0303495544006,4.21779548347852,NA,0.0109683214408719,0.426646320681515,0.432381606499804,0.0227457491041447,0.31390037140715,0.396786049238504,0.420199804235489,NA,0.159131008473741,0.0468726548518447,0.236891359292049,NA,3.23968469974983,NA,0.603883821883089,1.79756374457189,NA,1.87448806116148,10.3076845813744,0.478395493337884,0.260866746586109
"28",1927,1.78182304437018,1.24408007502465,1.18998552726899,1.14027182435483,0.788949185997293,3.14116719823165,NA,2.61224521682978,4.30025888106815,13.4998612873498,0.239219591491856,0.822876281282318,NA,NA,0.729551416276409,0.72690628302208,0.558546787076784,3.46037774828824,3.46037774828824,1.44362551934163,0.557737580292682,0.560950326747541,0.40626925242023,0.419619520988232,0.59716223880481,NA,0.751119805845422,NA,0.788779271599304,NA,0.319600660017858,0.975006386363359,3.45079142539892,0.173001543246765,3.20123835528541,NA,NA,0.623570378750828,0.405353896021784,NA,NA,NA,NA,NA,NA,NA,0.0512893245168962,NA,NA,1.37578154402872,3.06622429907535,NA,70.7542951927082,0.68157791444132,0.38921343818326,NA,0.393188600476989,NA,0.529419881301235,NA,NA,NA,NA,NA,58.1774756597538,NA,66.2391329428584,96.1464955789229,92.8235597840894,11.498205586752,NA,NA,0.0118823482276112,0.470782146958913,0.477110738206681,NA,NA,NA,0.476226444800221,NA,0.172083532419278,0.048139483361354,0.24469025177903,NA,3.34419065780628,NA,0.704531125530271,NA,1.76426473135042,NA,10.5862706511413,0.49614372411939,NA
"29",1928,1.88673289139013,1.32011835640068,1.25922964679501,1.20514877355107,0.8333048545188,3.33925882334535,NA,2.82867401128774,4.93891119013767,16.5439476560659,0.255604495018695,0.895483011983699,NA,0.232283357535121,0.826824938446597,0.799919980783409,0.618356633015921,4.0459801364601,4.0459801364601,1.50086177341245,0.623353766209468,0.695993923927505,0.435756536870086,0.448895301522295,0.661803512077496,NA,0.762288873590336,0.193515424541419,0.833125387329771,3.5812279683387,0.343923389090754,1.01921908646098,3.96642692574589,0.184776517394451,3.62404342107782,NA,NA,NA,0.413002082739176,NA,0.0803456793087605,1.01852120631086,NA,NA,NA,NA,0.0541387314345016,NA,NA,1.41217788117233,3.20206967941413,0.292571829579937,77.8132126244195,0.738376073978097,0.427654271584076,NA,0.450728395668743,0.284926410697545,0.590272741220918,NA,NA,0.715216682523341,NA,NA,65.3783641911695,0.125550096545517,72.5975958441766,104.921030126902,101.286619551019,13.6999896352789,4.2633932724891,NA,0.0127963750143505,0.529629915328778,0.536749580482516,NA,0.321556478026837,0.411302612015523,0.644306366494417,NA,0.214641825383186,0.0570072829279192,0.258338313631246,NA,3.55320257391917,1.98402394151942,0.905825732824634,1.96097863044207,1.93070480034574,NA,11.4220288604419,0.525993021342833,NA
"30",1929,1.95612467108045,1.36567433114579,1.29807390896814,1.24047444222336,0.853664833512279,3.50197694397447,NA,2.91423888351531,5.27952575497475,18.2248127379222,0.287555056896032,0.93178637733439,NA,NA,0.851143318989144,0.827057815349567,0.649226230919992,4.15245329794589,4.15245329794589,1.52630010855503,0.634289797195599,0.727157830969035,0.445585631686704,0.458653895033649,0.695663226648902,1.44223110955497,0.806965144569989,0.270921594357987,0.85348098143556,3.59320531940338,0.354138935301371,1.04248892861763,4.28374107980556,0.201986094994915,3.74484486844708,NA,NA,NA,0.435946642891353,0.237907689804583,0.107127572411681,NA,NA,NA,NA,0.601047207446806,0.0547086128180227,0.453162785800587,NA,1.42673641602978,3.29910209394183,NA,81.6522729820169,NA,0.43726447993428,0.0227220213763959,0.498678224995205,NA,0.602443313204854,NA,NA,NA,NA,NA,67.8024256769925,0.136963741686018,76.9806139606192,111.175219645143,107.318800448724,14.9232029955717,4.28619216699439,NA,0.0155384553745685,0.544341857421244,0.551659291051474,0.0242621323777543,0.33686869126621,0.420980320533535,0.672319686776783,NA,0.234995791583316,0.0576406971826738,0.269061790800845,NA,NA,NA,NA,NA,1.9639928141448,NA,11.7006149302088,0.583271402501332,0.298133424669838
"31",1930,2.08569984263487,1.46516054069946,1.39197569056927,1.32233488597359,0.912926915225439,3.7071432699851,NA,3.06523571685807,5.83302442283501,20.7791982560188,0.321144109126053,1.01649422981933,NA,0.287588918853007,0.875461699531691,0.954347182243211,0.716753476335147,4.84452884760354,4.84452884760354,1.90787513569379,0.81473430846676,0.872589397162842,0.504560200586415,0.517205456101774,0.761843577856652,NA,0.860018216358328,NA,0.91273029999348,3.78484293643822,0.372137754815314,1.15185718675385,5.21585140735584,0.229159112258804,4.28845138160875,NA,NA,0.935355568126242,0.489483949913098,NA,NA,1.27315150788858,0.995135784061322,0.736068464256621,NA,0.686911094224921,0.057558019735628,0.514401000097963,0.497277395126396,1.79069978746595,3.41554099137507,0.450110507046057,84.9959707128275,NA,0.499730834210605,0.0302960285018612,0.584987917782837,0.360906786883557,0.797172464947837,NA,NA,0.799359821643734,NA,0.0958999244723537,70.2264871628156,0.159791031967021,80.6845729322609,116.309255816833,112.270590737885,16.1464163558645,4.30899106149968,NA,0.0164524821613078,0.63261350997604,0.641117554465227,NA,0.375149224364643,0.445174591828566,0.840399608470979,0.297896635276058,0.253499397219797,0.0627080112207111,0.284903291165025,NA,3.60545555294739,NA,1.107120340119,2.12439351631224,2.03056884174293,NA,11.9792009999757,0.630062192743486,NA
