Year,0305,0307,0308,0309,0311,0317,0321,0322,0430,0434,0438,0440,0442,0444,0446,0450,0450CC,0470,0474,0478,0484,0484A,0486,0498,0631,0632,3106,A315,A319,A320,A432,A438,A456,A499,A617,A620,A630,A631,A670,A680,A685,A687,A690,AMES_1,B319,B484,B499,BB470,BSE_1MUDMTNRD,C320,C370,C446,C484,CHERRY_1,D320,D444,D474,F321,G320,GRIFFIN,HARRIS_1,J370,J484,KSHZ06,KTHA01,KTHA02,KTHA03,LSIN1,LSIN9,N484,NFK_SNQ,PATTER_3,RAGING_MTH,S478,S484,SFK_SNQ,SNQDUVALL,TOLT_MTH,VA12A,VA23A,VA37A,VA41A,VA42A,VA45A,VA65A
1990,49.505304916586525,42.80690406822489,NA,43.75889097042748,39.961410659563036,166.3860880184679,NA,80.977578648678,41.856639710112454,64.10148779006052,NA,33.38764721999181,32.924297966770865,74.4885802872987,49.99145786671728,45.66790788223677,NA,43.75889097042748,63.11915260772109,44.71256899076065,62.62986000336073,NA,18.366121235271482,147.87294070512786,27.835388866169136,35.25594378702769,41.856639710112454,182.90978736069238,20.559834479503266,28.297609771647473,57.74051487158501,11.603571180260545,69.03128650716984,64.10148779006052,NA,NA,27.835388866169136,20.559834479503266,NA,NA,NA,NA,NA,NA,10.140918194660912,59.20242362805565,NA,NA,NA,18.366121235271482,NA,38.073481675141615,51.43325856626498,NA,26.00373102174361,61.158232216660956,NA,NA,19.679867335870103,NA,NA,NA,35.28132654566069,67.05580269687466,NA,69.03128650716984,62.13806194107018,NA,NA,41.856639710112454,NA,NA,NA,NA,48.54360364429076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,54.82146344408642,40.43477061602265,NA,48.06352821911208,37.13331820143144,189.94425865796578,NA,125.3387107499183,34.320759243489654,48.54360364429076,NA,41.38770317891472,49.505304916586525,77.97660874942932,55.1835054912259,42.80690406822489,NA,44.71256899076065,60.1796803224936,52.39946293950118,72.01707943983027,NA,16.22210660368489,90.03397214564993,32.456656097917154,36.66471273108465,41.382385141297355,151.12974727518252,20.56704462297013,36.19315472772127,57.08606608394085,15.169938224020378,84.99296970546494,60.1796803224936,NA,NA,41.46259372833791,20.56704462297013,NA,NA,NA,NA,NA,NA,15.963116071559527,51.43325856626498,NA,NA,NA,19.5684266391278,NA,39.961410659563036,42.80690406822489,NA,22.372460972804905,65.08505150404679,NA,NA,19.679867335870103,NA,NA,NA,30.15296858519217,71.01138928453797,NA,70.0207674052664,64.10148779006052,NA,NA,43.75889097042748,NA,NA,NA,NA,43.75889097042748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,52.40600961563393,43.75889097042748,NA,39.490806123811936,47.5834527939334,160.35979721978265,NA,74.25096548407417,47.10893695367359,62.65494631114211,NA,34.79040097385654,31.994444825875075,73.49956179402614,42.810349781621454,45.19023843649871,NA,45.66872375076076,66.58784163948552,55.82168342882835,70.03503806291369,NA,17.294113919478185,112.66449377022403,29.954987873272465,39.020239308444104,48.84885753315016,115.56639250079382,19.4569859423855,27.61038833857175,57.465316499287155,10.62416266307567,73.49627345132897,65.0947593619154,NA,NA,29.73460946495215,20.015620354411247,NA,NA,NA,NA,NA,NA,14.650833524062813,46.624878510760865,NA,NA,NA,21.015828852025944,NA,35.730564447566714,47.104165652347135,NA,23.72930020390406,61.16398389780496,NA,NA,26.00373102174361,NA,NA,NA,34.78835151525867,68.04354460202225,NA,65.09051110242154,62.628607274395634,NA,NA,45.675253856257825,NA,NA,NA,NA,46.624878510760865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,50.46853135875865,41.382385141297355,NA,43.07647427186184,31.994444825875075,249.86820676688967,47.5834527939334,133.54922380891978,62.63612590914968,75.83672462990381,NA,38.10402490286961,30.13908601233038,83.99548310349111,57.33341944743991,45.66872375076076,NA,57.73917392897272,71.01646464667677,74.98502462178058,70.51948161012517,NA,20.559834479503266,148.51430380229783,26.46101048606807,41.38415736389396,36.19315472772127,110.47400083408533,21.015828852025944,30.844796048954933,70.86035978084621,12.62379280797683,99.0572109638008,74.4907474947562,NA,NA,27.37683940828083,20.127061051153547,NA,NA,NA,NA,NA,NA,10.45675073782542,53.369986440473156,NA,NA,NA,17.826896486471163,53.367121644044474,40.43477061602265,53.36783775649634,NA,26.919559943956372,63.610320198890804,NA,18.366121235271482,24.183925432780754,NA,NA,51.43325856626498,37.62214346505213,81.97993663445854,NA,65.08565799015213,57.25186785239603,NA,NA,52.40600961563393,NA,NA,NA,NA,47.11371116459307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,49.99145786671728,47.11371116459307,NA,36.209033378740095,31.532288406447115,127.47699827804576,38.21186865141906,93.0697398617548,47.387429675553186,59.73840158414362,NA,42.336989825161844,33.85420323174073,75.48416260618325,46.9064500471982,43.28460435043655,NA,55.30949474822025,72.04836562819955,52.88762283671999,51.218961207202625,NA,23.50339939655953,131.7411864086115,22.673274704822347,46.87964399813437,30.61095386920917,102.73549265839057,16.22210660368489,27.38788582694592,44.713399426332124,14.650833524062813,91.59202283739901,69.40225638833348,NA,NA,36.674528939777424,20.574254766436994,NA,NA,NA,NA,NA,NA,15.696022413852633,49.99145786671728,NA,NA,NA,18.37232884002817,51.917826501401564,39.85751637822848,42.1256425056183,NA,29.223063320222302,58.976983503155,NA,19.4569859423855,20.56704462297013,NA,NA,50.47528721898894,31.811947376575212,75.99448396660799,NA,65.59553480351579,65.58884019921703,NA,NA,47.58660639941165,NA,NA,NA,NA,38.10777353417232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,55.889683889437066,54.045336198182525,NA,54.33621257349151,41.856639710112454,170.27750379223258,53.340238944697404,99.2601241091537,78.73046016881327,84.33354060049399,NA,60.228591863227955,44.953107762841626,97.44201037916164,64.59536161940244,59.64979669272755,NA,68.79739865389152,101.524863622147,88.13391632910627,86.72745230762851,NA,23.77470093078246,184.8041793197679,39.962633239925566,43.81502873165583,53.929220620029234,175.62181704870218,20.117283183981954,38.828997694715724,93.05825977789334,14.982210186273106,126.04255466831204,81.92005360150065,66.60428549941919,NA,49.31413487220976,25.09178666337848,NA,76.66704422304237,NA,NA,33.87520563402202,NA,17.26941011723492,51.33731817855906,NA,NA,NA,20.559834479503266,71.7579262582818,45.90948665101533,55.11252998903571,NA,27.651769315504694,75.08458963567436,NA,23.7289473941362,21.450473083475085,NA,NA,61.40333955446931,42.33177188916867,101.20452817007646,NA,81.48478922744712,69.08136936774041,45.20012167720161,8.235883006875357,55.45291101623225,NA,NA,NA,NA,46.148010892347024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,61.158232216660956,71.01138928453797,NA,76.97835618278589,82.98329452343022,166.2529192731562,32.457741955021945,209.82078360482043,55.79266021489785,78.98054712628925,NA,50.46928174142575,37.13331820143144,82.90774883362982,55.8133817877098,57.73917392897272,NA,53.607691874581676,78.74530393386846,60.670242784562916,67.19381622662266,NA,19.5684266391278,154.4832979663533,41.856639710112454,46.624878510760865,72.01707943983027,233.39135262646795,61.68377452602273,33.86679523808214,69.98583245859896,13.115732026567954,92.5723588094695,73.04570381516947,57.77679143140272,41.76280053203965,39.51666411712515,27.0429426409021,NA,74.09008418394885,54.61354128543161,NA,36.682393335199706,NA,27.85518644783859,63.8565222563095,NA,NA,NA,19.4569859423855,83.52096583322928,48.304347678982225,56.862508676587396,NA,24.182536205625098,89.02388709851039,NA,19.679867335870103,27.835388866169136,NA,NA,71.06790543266948,33.809494749327904,69.35383709946524,NA,80.00893704906291,74.99472859985225,NA,NA,52.884735569878245,NA,NA,NA,NA,46.64494913818872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,58.81188759218077,53.65769952666984,NA,64.19978913753631,51.91617755180458,251.28409010658564,37.147888896237035,109.99455071472573,36.99793475076984,62.50744170160767,25.734632907622032,46.624878510760865,31.52783669005208,75.58257589471744,43.998922971787245,48.92822274862309,NA,47.00946320564803,72.69847524507381,55.89679388298097,67.51206303853363,NA,19.425396097579643,140.53030169305896,39.58337869021918,49.553477842880774,57.44668286415253,170.2620952292154,27.334089072764485,24.57776182038144,64.74920001726605,20.5294628631624,93.57750095287314,67.45450431840604,57.154480592445964,38.124198110482084,39.776303345758045,30.97382320061054,NA,85.89917597719302,52.643460716849226,NA,42.33351077145487,NA,16.27709291745589,58.519124135501926,NA,NA,NA,18.378291097366386,78.47612674040869,48.59208778491009,49.69782898430193,NA,23.910312896172115,72.99600295647743,NA,20.331792360372454,22.33588978675119,NA,NA,53.270290964257974,34.75088768261359,75.33355056892948,NA,81.47879763708029,77.78152876780464,NA,NA,44.95407907003202,NA,NA,NA,NA,60.7672995172301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,56.674167285697784,57.159220673460155,NA,42.902025772045434,38.356194065075385,187.73789664432377,45.808591580772905,114.67046115220245,55.773222653358964,85.36359796451411,31.771453321834162,63.22949278234085,43.62514717451877,88.45521876034078,53.93747323668758,46.52910882806764,NA,56.750747853452694,70.5159365636063,58.301325992348396,60.916719576638,NA,16.229556436826336,165.98660275097907,36.06740976686001,43.75889097042748,42.2267893235914,143.00830746091106,17.93322623868035,27.743745199209577,65.8618878035723,11.104964651894047,105.38830496914619,64.47481026001287,76.24385608680299,34.99958527570977,52.56021982961006,19.475243477301287,NA,80.69042776662542,50.74142508802937,NA,28.52889245044356,NA,9.995319721192319,50.17940475127274,NA,NA,NA,12.104865572893797,78.17680613033308,48.42749313642356,42.8263855768263,NA,23.185573240998675,65.80324339327562,NA,18.801002243585742,20.126656104179677,NA,NA,53.12521740630528,32.93771227080944,84.3401555135493,NA,58.616698720521526,70.61500447609991,NA,NA,45.38113357766555,NA,NA,NA,NA,42.42658981862404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,73.95650728338052,81.24237312666247,NA,49.805596982454475,43.51175584374352,116.31851846144254,45.828092821400034,85.37369593730297,48.542597680998504,66.89066823366383,14.848163326786455,43.312788589402295,34.81121428056872,75.50904376144466,50.371662178483504,46.02449219993406,NA,49.03590994063756,67.60775610085959,53.98657518915164,54.10635665774946,NA,14.515503463456456,124.4871518315409,23.47526618023599,34.55471612620273,46.02603438044656,111.05196202640403,17.618660031995894,25.522580762275815,55.31269661811531,10.88742689590234,81.33522024277778,62.33938434846719,48.84398234941621,31.354433311487462,32.82489774469792,22.467141099811023,NA,68.75272047034738,47.912429978961335,NA,26.67725339801244,NA,12.185282902473062,46.42482142871253,NA,NA,NA,13.77112523128767,62.91577623504015,46.05430195822092,47.85502205356063,NA,21.907872792577997,70.20071771679088,NA,18.311596436547458,17.505370344559466,NA,NA,53.015173924900445,28.196495972312015,80.93520533136157,76.63715885112842,80.70262214476367,80.07219964719897,NA,NA,50.89154589573234,NA,NA,NA,NA,48.084573686961214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
