Year,0305,0307,0308,0309,0311,0317,0321,0322,0430,0434,0438,0440,0442,0444,0446,0450,0450CC,0470,0474,0478,0484,0484A,0486,0498,0631,0632,3106,A315,A319,A320,A432,A438,A456,A499,A617,A620,A630,A631,A670,A680,A685,A687,A690,AMES_1,B319,B484,B499,BB470,BSE_1MUDMTNRD,C320,C370,C446,C484,CHERRY_1,D320,D444,D474,F321,G320,GRIFFIN,HARRIS_1,J370,J484,KSHZ06,KTHA01,KTHA02,KTHA03,LSIN1,LSIN9,N484,NFK_SNQ,PATTER_3,RAGING_MTH,S478,S484,SFK_SNQ,SNQDUVALL,TOLT_MTH,VA12A,VA23A,VA37A,VA41A,VA42A,VA45A,VA65A
2002,1.8225,3.39,NA,3.6950000000000003,2.575,13.4,1.65,3.841666666666667,4.08,6.555,1.525,3.54,4.8100000000000005,3.525,3.795,2.585,NA,3.665,4.48,4.29,5.3149999999999995,NA,1.3,11.350000000000001,2.8150000000000004,2.535,2.855,11.075,1.5,1.625,5.404999999999999,0.87,4.91,2.93,1.65,2.49,6.015,1.17,NA,2.045,1.375,NA,1.2000000000000002,NA,1.25,3.25,NA,1.85,NA,1.0525,4.445,3.395,4.202500000000001,NA,1.23,2.85,3.695,0.63,1.9,NA,NA,2,2.13,2.6399999999999997,NA,2.015,1.7000000000000002,NA,NA,1.87,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,1.7574999999999998,4.0025,NA,3.03,3.535,15.3,2.1799999999999997,1.9874999999999998,1.825,3.705,1.5,2.1550000000000002,3.2350000000000003,3.245,1.6,2.5250000000000004,NA,2.925,3.695,2.8449999999999998,3.9450000000000003,NA,1,5.9,2.245,2,3.325,9.0425,1.1,1.475,4.615,0.63,4.09,4.18,1.25,1.5,3.565,1.4,NA,2.74,1.375,NA,1.4,NA,0.83,3.34,NA,1.3,NA,0.87,3.55,1.8,3.47,NA,1.3,2.22,3.9475,0.5,2,NA,NA,1.9,2.12,1.55,NA,1.7,1.25,NA,NA,1.8,NA,NA,NA,1.95,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,NA,2.8,2.86,13.7,1.5499999999999998,2.1399999999999997,1.85,4.16,1.6125,2.425,3.5999999999999996,2.4050000000000002,1.85,2.6100000000000003,NA,2.27,3.0425,3.3991666666666664,3.74,NA,1.4,6.18,2.25,1.9,3.16,8.239999999999998,1.1,2.505,4.35,1.155,5.445,3.9050000000000002,1.15,1,3.98,1.7,NA,1.9500000000000002,1.7000000000000002,NA,1.3,NA,1.1225,2.38,NA,1.7,NA,1.05,2.4,1.4,3.39,NA,1.1,1.6,3.11,0.78,2.34,NA,NA,2.45,1.7,1.8,NA,1.4,2.43,NA,NA,1.9,NA,NA,NA,1.45,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,NA,2.56,2.635,12.35,1.8250000000000002,1.85,2.99,5.57,1.6,1.4500000000000002,2.84,2.06,1.98,3.0625,NA,2.72,3.77,3.115,4.015,NA,1.2,6.76,1.9,1.9725,2.7,10.399999999999999,1.1,1.5,5.41,0.625,4.9350000000000005,3.605,1.25,1,3.71,1.75,NA,2.8049999999999997,1.25,NA,1.85,NA,0.9925,3.39,NA,1.75,NA,1.1,2.8099999999999996,1.6600000000000001,3.9525,NA,1.4,1.625,3.81,0.7125,2.495,NA,NA,2.9749999999999996,2.52,1.9,NA,1.6,1.8624999999999998,NA,NA,1.975,NA,NA,NA,2.0300000000000002,1.7000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,NA,NA,2.84,2.92,13.05,1.85,2.215,3.395,5.005,1.35,2.4699999999999998,3.9799999999999995,3,2.62,2.81,NA,3.100833333333333,4.585,3.65,4.31,NA,1,4.03,3.37,2.56,3.34,8.31,1.4,1.75,5.720000000000001,0.7,4.855,3.2249999999999996,1.995,1.3675,4.35,1.5,NA,2.31,1.5074999999999998,NA,1.15,NA,0.96,3.34,NA,2.2800000000000002,NA,1.2,3.02,1.7,3.84,NA,1.3,1.8,3.2649999999999997,0.755,2.27,NA,NA,2.54,2.36,2.84,NA,2.43,3.2,NA,NA,2.46,NA,NA,NA,2.075,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,NA,NA,2.7,3.175,15.5,1.75,2.6125,2.9574999999999996,5.8149999999999995,1.4,3.6625,5.095000000000001,3.205,2.82,2.8899999999999997,NA,3.27,5.988333333333333,3.165,3.7175000000000002,NA,1.525,4.98,2.585,1.85,3.065,9.127500000000001,1.55,1.7000000000000002,4.195,0.8600000000000001,4.765000000000001,3.035,1.45,2.466666666666667,3.8200000000000003,1.915,NA,1.77,1.45,NA,2.4299999999999997,NA,0.95,3.13,NA,2.3975,NA,1.3,3.92,2.37,3.495,NA,1.2,2.42,3.915,0.9199999999999999,2.0549999999999997,NA,NA,4.385,2.3200000000000003,3.54,NA,3.0300000000000002,2.455,NA,NA,3.145,NA,NA,NA,1.85,1.8,NA,NA,NA,1.8,3.7649999999999997,3.2,5.43,2.52,3.69,3.22
2008,NA,NA,NA,2.1950000000000003,1.865,13.3525,1.6,1.935,2.245,2.5549999999999997,0.75,2.755,3.6550000000000002,2.6725,2.7325,2.3325,NA,2.5175,3.255,2.835,2.3600000000000003,NA,0.9325,2.5324999999999998,1.835,1.3,2.025,7.789999999999999,1.25,1.16,2.505,0.5925,3.085,2.045,2.1149999999999998,1.4316666666666666,6.15,1.4,NA,1.2000000000000002,0.73,NA,0.835,NA,0.78,2.71,NA,1.3,NA,0.8049999999999999,2.5999999999999996,1.79,2.0925,NA,1.25,1.3,2.4450000000000003,0.61,1.1,NA,NA,1.95,1.35,1.1400000000000001,NA,1.6,0.64,NA,NA,1.55,NA,NA,NA,1.21,1.15,NA,NA,NA,0.855,NA,NA,1.75,1.45,3.375,1.5
2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,2.72,1.84,3.1,1.66
2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15,NA,NA,3.995,3.49,6.395,NA
2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.865,NA,NA,3.95,2.9,4.925000000000001,NA
2012,NA,NA,NA,NA,NA,9.809999999999999,NA,2.52,1.98,3.04,1.115,2.395,NA,NA,2.535,NA,2.61,2.4850000000000003,3.5,2.795,3.5300000000000002,NA,1.72,NA,1.955,NA,3.2,NA,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4.96,1.275,NA,NA,NA,NA,NA,NA,NA,NA,1.09,1.38,NA,NA,NA,NA,1.24,1.66,NA,NA,2.065,NA,NA,NA,NA,NA,NA,0.918,2.62,1.57,NA,NA,0.608,4.15,4.14,1.425,NA,NA,3.525,3.455,5.615,NA
2013,NA,NA,NA,NA,NA,13.5,1.53,2.3899999999999997,2.255,3.41,1.49,2.23,3.9299999999999997,2.755,2.73,NA,2.9400000000000004,3.12,3.94,3.0949999999999998,3.755,NA,1.2149999999999999,NA,1.99,NA,3.81,12.649999999999999,NA,1.9249999999999998,5.265000000000001,NA,3.035,NA,0.9865,1.0510000000000002,4.0600000000000005,2.115,NA,1.995,1.75,NA,NA,6.58,1.4,3.63,NA,NA,NA,1.495,5.415,NA,3.705,1.125,1.725,NA,NA,0.782,3.27,1.0950000000000002,2.0999999999999996,NA,NA,2.5949999999999998,NA,NA,2.0700000000000003,NA,NA,1.585,0.754,3.9800000000000004,1.1800000000000002,NA,NA,0.6565000000000001,2.87,1.9899999999999998,NA,NA,NA,NA,2.775,NA,3.1900000000000004
2014,NA,NA,NA,NA,NA,11.95,1.885,3.4699999999999998,1.9049999999999998,3.245,1.18,1.75,2.775,2.66,2.265,NA,2.2800000000000002,2.75,3.7350000000000003,2.455,3.6500000000000004,NA,1.35,NA,2.5,NA,2.875,11.445,NA,1.58,3.49,NA,3.08,NA,1.25,1.09,3.8449999999999998,3.0599999999999996,NA,1.9649999999999999,1.5150000000000001,NA,NA,5.945,1.745,4.085,NA,NA,NA,1.0550000000000002,7.029999999999999,NA,3.455,1.306,1.56,NA,NA,0.868,2.465,1.35,2.36,NA,NA,2.07,NA,NA,1.795,NA,NA,1.93,1.26,4.385,1.62,NA,NA,0.7,3.16,4.675,NA,NA,NA,NA,3.01,NA,2.875
2015,NA,NA,NA,NA,3.24,12.8,2.39,2.605,2.4699999999999998,2.99,1.56,2.1500000000000004,3.5949999999999998,3.73,2.545,NA,2.95,3.32,5.865,2.94,4.1850000000000005,NA,1.16,NA,2.33,2.2199999999999998,2.5999999999999996,17.6,2.285,1.865,4.6,0.8555,4.0600000000000005,2.725,1.365,1.44,4.93,1.75,3.435,2.29,1.7,NA,2.06,4.045,1.415,3.9799999999999995,NA,2.105,2.27,1.07,4.51,NA,3.7216666666666667,1.295,1.475,NA,3.965,0.6825,2.2800000000000002,1.225,2.5,NA,NA,2.265,NA,2.395,1.805,1.48,0.8985,1.7416666666666667,0.8405,3.9349999999999996,1.76,2.34,2.005,0.745,3.25,1.8900000000000001,1.4449999999999998,NA,6.609999999999999,5.01,3.63,6.3149999999999995,3.34
2016,NA,NA,NA,NA,2.815,11.95,1.67,1.96,1.9,3.465,1.49,2.115,3.76,3.4050000000000002,2.5300000000000002,NA,2.92,3.26,5.375,2.825,2.89,NA,1.1400000000000001,NA,2.16,1.97,3.54,8.425,1.795,1.37,5.625,0.77,5.5600000000000005,3.615,1.49,1.94,5.17,1.495,3.545,1.9649999999999999,1.78,NA,2.8049999999999997,5.52,1.1949999999999998,3.34,NA,2.125,2.6100000000000003,0.8694999999999999,4.98,NA,3.3600000000000003,0.9510000000000001,1.255,NA,3.88,0.837,1.975,1.2,3.1100000000000003,NA,NA,2.5,2.94,2.535,1.7149999999999999,2.19,0.7969999999999999,1.73,0.9245,3.5999999999999996,1.1625,1.9,2.045,0.5445,3.585,0.915,1.58,NA,4.175,4.3100000000000005,4.135,4.415,4.24
2017,NA,NA,NA,NA,3.9699999999999998,10.34,2.25,3.1799999999999997,2.955,4.405,1.52,2.6950000000000003,3.865,2.8449999999999998,3.6425,NA,3.0549999999999997,4.34,5.9350000000000005,3.675,3.81,NA,1.54,NA,2.3200000000000003,2.175,4.035,15.15,2.6399999999999997,2.425,5.09,1.105,4.2,2.8499999999999996,1.53,1.865,5.609999999999999,2.31,4.6575,2.6,1.67,NA,1.68,5.295,1.395,3.755,3.13,1.9749999999999999,2.05,1.0575,6.38,NA,3.74,1.57,1.94,NA,4.405,1.0050000000000001,3,1.495,2.6550000000000002,NA,NA,3.2350000000000003,3.35,3.62,1.895,1.77,0.915,1.915,1.725,4.515,1.87,1.9725,2.08,0.6950000000000001,3.76,1.385,2.135,NA,5.9350000000000005,4.065,5.075,5.785,3.575
2018,NA,NA,NA,NA,3.59,11.2,1.52,3.035,2.96,3.46,1.27,1.9,3.215,3.27,2.58,NA,2.49,3.42,4.33,2.9050000000000002,2.775,NA,1.26,NA,1.69,2.56,3.5025,11.65,3.0475000000000003,1.995,4.99,1.095,6.6,2.6975,1.63,1.18,4.3149999999999995,1.585,5.035,1.7,1.5,NA,1.61,8.815000000000001,1.405,3.04,2.3899999999999997,1.79,2.34,0.82,8.405,NA,2.3899999999999997,1.435,1.7400000000000002,NA,3.84,0.8049999999999999,2.495,1.56,2.96,NA,NA,3.9,4.34,4.734999999999999,2.2800000000000002,1.79,0.88,2.12,1.0474999999999999,5.105,1.7449999999999999,2.0949999999999998,2.18,0.75,3.4699999999999998,1.26,1.7149999999999999,NA,4.325,3.32,3.5949999999999998,4.67,3.1525
2019,NA,NA,NA,NA,2.8600000000000003,7.975,1.975,2.7350000000000003,2.27,3.8950000000000005,1.835,2.355,2.74,3.0999999999999996,2.8049999999999997,NA,2.5549999999999997,2.85,3.7350000000000003,3.1900000000000004,3.08,NA,1.31,NA,2.34,2.5,2.76,8.385000000000002,1.79,2.125,4.16,0.96,3.83,3.615,2.6375,2.085,4.605,1.915,5.255,2.0300000000000002,1.4449999999999998,1.98,2.07,4.6625,1,3.5700000000000003,3.255,2.065,2.12,0.825,6.135,NA,3.32,1.065,1.735,NA,3.34,0.7949999999999999,2.36,1.0825,2.205,NA,NA,2.51,2.065,2.885,1.645,1.44,0.6499999999999999,2.185,0.565,3.3975,1.0950000000000002,2.07,2.385,0.595,2.56,0.9550000000000001,1.33,NA,4.68,3.5700000000000003,3.785,2.95,2.62
2020,NA,NA,NA,NA,3.145,9.647499999999999,1.96,2.46,2.87,3.37,1.29,1.75,3.45,2.4050000000000002,2.465,NA,2.75,2.91,3.115,2.955,2.7125000000000004,NA,1.28,NA,2.17,2.105,3.015,11.95,2.02,1.96,4.905,0.825,2.38,2.3449999999999998,1.21,1.335,5.835000000000001,1.52,4.115,1.74,1.49,1.145,1.6800000000000002,6.34,1.3475,2.7800000000000002,2.3275,1.2650000000000001,1.9,0.7050000000000001,7.885,NA,2.545,1.72,1.57,NA,2.74,0.6699999999999999,2.1025,1.585,2.885,NA,NA,2.41,2.26,2.11,1.43,1.6775,0.72,1.61,1.245,4.155,1.045,1.4849999999999999,2.3049999999999997,0.6,3.995,2.345,1.2850000000000001,NA,3.7,3.05,2.91,2.235,2.48
2021,NA,NA,NA,NA,2.95,9.575,1.9775,2.5075000000000003,1.7799999999999998,2.425,1.4,1.63,2.795,3.135,2.11,NA,2.7350000000000003,2.8600000000000003,3.1,2.175,NA,NA,1.2,NA,1.835,1.94,2.56,11.899999999999999,1.6949999999999998,1.74,3.66,0.8200000000000001,2.215,2.4450000000000003,1.555,1.7149999999999999,3.51,1.5950000000000002,3.195,1.35,1.6549999999999998,1.0350000000000001,0.9650000000000001,4.135,1.395,2.815,2.06,1.3900000000000001,1.8649999999999998,0.7250000000000001,4.52,NA,2.365,1.79,1.57,NA,2.8550000000000004,0.75,2.175,1.295,1.4849999999999999,NA,NA,2.575,1.775,2.45,1.7850000000000001,2.715,0.7,1.585,1.2799999999999998,4.385,1.36,1.83,2.505,0.75,3.385,1.7149999999999999,1.17,NA,3.17,3.46,3.285,3.7350000000000003,2.585
2022,NA,NA,NA,NA,3.105,9.684999999999999,2.21,2.4400000000000004,1.77,3.0300000000000002,1.045,2.455,3.515,2.525,2.09,NA,3.25,2.605,4.05,2.6500000000000004,NA,3.4299999999999997,1.415,NA,2.77,1.805,3.32,9.225,1.9049999999999998,2.045,4.2,1,2.91,3.0225,1.65,1.195,5.395,2.5700000000000003,2.815,1.295,3.3200000000000003,0.9299999999999999,1.32,5.0600000000000005,1.31,2.275,1.8599999999999999,1.4249999999999998,2.315,0.745,6.640000000000001,NA,3.14,0.9675,1.595,NA,3.55,0.915,1.885,1.31,2.0575,NA,NA,3.05,2.685,2.545,2.1375,1.87,0.925,1.57,0.8600000000000001,5.1850000000000005,1.16,2.16,1.8599999999999999,0.665,3.775,1.275,1.96,NA,3.465,3.935,3.5700000000000003,4.41,3.34
2023,NA,NA,NA,NA,2.385,8.26,1.67,1.635,1.725,2.74,1.0575,1.8525,2.885,2.295,1.935,NA,2.6,2.31,3.525,2.645,NA,2.82,1.2,NA,2.215,1.9849999999999999,2.66,9.655000000000001,1.6025,1.635,3.9099999999999997,0.9199999999999999,2.495,2.585,1.77,1.595,3.735,1.625,3.25,1.3399999999999999,1.45,0.8200000000000001,1.2149999999999999,3.245,1.205,1.93,1.75,1.5150000000000001,1.8050000000000002,0.73,7.664999999999999,NA,2.59,0.875,1.38,NA,3.035,0.62,2.07,1.06,1.84,NA,NA,2.625,2.215,2.45,1.65,1.54,0.75,1.31,0.72,3.45,0.885,1.6150000000000002,1.915,0.58,2.395,1.1600000000000001,1.81,NA,3.865,3.6550000000000002,3.285,4.2299999999999995,3.4525
2024,NA,NA,NA,NA,2.13,8.89,1.375,3.06,1.6075,3.105,1.045,2.1950000000000003,2.895,1.655,2.335,NA,3.01,2.365,2.925,2.505,NA,3.0250000000000004,1.14,NA,3.38,1.3450000000000002,2.4749999999999996,10.8,2.12,1.96,2.975,0.6,1.92,2.51,2.06,1.7,5.04,2.6550000000000002,2.56,1.475,1.66,0.855,1.48,4.195,1.035,2.1950000000000003,1.7200000000000002,1.4849999999999999,2.305,0.5800000000000001,6.465,NA,3.38,0.905,0.96,NA,3.335,0.5800000000000001,1.48,0.76,1.4449999999999998,NA,NA,3.5200000000000005,1.6099999999999999,1.7000000000000002,1.375,1.0750000000000002,0.51,1.245,0.335,3.0300000000000002,0.5900000000000001,1.49,1.74,0.305,2.2,0.9,1.63,NA,3.7800000000000002,3.665,3.02,3.525,7.565
