Year,0305,0307,0308,0309,0311,0317,0321,0322,0430,0434,0438,0440,0442,0444,0446,0450,0450CC,0470,0474,0478,0484,0484A,0486,0498,0631,0632,3106,A315,A319,A320,A432,A438,A456,A499,A617,A620,A630,A631,A670,A680,A685,A687,A690,AMES_1,B319,B484,B499,BB470,BSE_1MUDMTNRD,C320,C370,C446,C484,CHERRY_1,D320,D444,D474,F321,G320,GRIFFIN,HARRIS_1,J370,J484,KSHZ06,KTHA01,KTHA02,KTHA03,LSIN1,LSIN9,N484,NFK_SNQ,PATTER_3,RAGING_MTH,S478,S484,SFK_SNQ,SNQDUVALL,TOLT_MTH,VA12A,VA23A,VA37A,VA41A,VA42A,VA45A,VA65A
2000,49.21755973643036,41.23173075713227,NA,17.016590573086244,19.052114993154838,23.00158415761389,22.304939323260474,58.09591218602288,22.571030312780902,28.85848650859135,6.931078452387368,22.36808902254184,18.186219726562577,41.66877477075191,21.054964467765572,19.244108111694295,NA,23.39201371724732,26.501162445834577,21.62099040778884,21.83893535632346,NA,3.209205508823696,54.613976024968046,12.228006739980632,17.018794646987487,17.50397437730357,42.14919292817238,9.884184413769557,16.73774878249877,27.20179004308509,6.685599148614529,36.11332262031956,45.01100898643205,27.430389771228555,25.51898426948491,12.974361002953763,11.270665331514905,NA,45.61764837072158,38.87179416592235,NA,26.070048553572658,NA,6.415016566444793,20.152632787020444,NA,22.417892782537,NA,7.854823979550147,29.41746783784794,21.571536645910747,18.6208560495635,NA,14.51739658282007,38.87191507815848,26.832542283334767,15.292018563180966,6.047874373028744,NA,NA,26.34413727272964,11.91550056906048,46.17683101727572,NA,49.71914776281088,49.62261636895789,NA,NA,26.957035820991052,NA,NA,NA,NA,22.720249576418283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,50.99083442747033,43.138494128296315,NA,16.33186274784956,15.640276137146525,31.148987517120467,27.93230208462189,44.822382784691015,22.993062931420905,29.90778389619201,10.425237526960988,23.431027046463633,14.291623545955314,46.27377504875511,24.13973414764721,17.70131839832293,NA,30.531257589839534,29.95439509729026,25.84165369238645,25.70399909656593,NA,2.941079968442204,75.45302808558279,15.81309760138496,14.84378525388136,14.943760989215406,25.719988385899473,6.617046428617624,17.74989680860507,28.636701754160498,8.42134483044395,40.47180843897405,44.86522762484963,32.91841983555916,20.602337061197996,15.337302592004885,12.821390958371005,NA,44.16463997315765,36.11458879398195,NA,24.503008093697304,NA,3.3105119518612804,20.486493620006037,NA,24.23245466791807,NA,5.4127542074147605,35.59236004558608,20.960391466495206,24.509513616624268,NA,13.83853135440864,37.23793521677463,33.492025965802455,16.62681714245627,5.553377499502889,NA,NA,29.606786207749806,21.715096354103736,49.28309119233926,NA,55.098118955501064,57.130690290458915,NA,NA,29.686136547045553,NA,NA,NA,NA,25.97763002386634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,NA,19.61945455110704,14.291963313746383,26.47908272503482,22.558664056080946,41.763531339694225,24.171811549368652,27.926405844338404,7.630398508228765,18.691412641399353,16.03561600544413,42.44901731463864,25.361994202821304,17.20887644526225,NA,25.416642641931713,33.01352274508052,22.367289734295564,20.675948009369833,NA,4.161753347844997,61.33206237581298,11.612106747238677,19.388990355362427,14.140798054042456,31.190301950524876,7.795304879505968,17.013726209661524,26.29680254132873,6.425763836610649,41.11126394134055,45.44823234210864,31.599941076626028,17.94320255994188,13.931132613330337,11.31122720593243,NA,37.482402110211574,27.584713248041332,NA,18.950260427450374,NA,5.590145896135478,24.278602911074522,NA,29.56524133617028,NA,8.33443403246086,37.58287198563172,26.526790396150517,20.39129291352392,NA,16.52784492874803,41.441115022620565,39.78793308278033,15.842922853110945,7.219105791896625,NA,NA,27.977949503914544,12.615835811573344,52.092435924172804,NA,59.4026962854407,57.27555515976616,NA,NA,28.653896339391807,NA,NA,NA,NA,27.16300865990767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,NA,22.090871929298995,21.149334564135387,27.884163658423763,26.343505802739358,38.009829103890894,25.323626731806172,28.560963938603447,10.652465522086132,20.007861531422996,14.942426101456551,39.42821031561142,24.693831266240178,20.15220097531552,NA,24.77156314687737,36.405924870167084,27.971202040827333,24.78432018137265,NA,3.8878151832321683,80.51741229997222,12.718979821529791,16.33186274784956,19.48550294192104,33.02877011809684,10.628199470501498,17.579744154042828,32.792630624503154,8.450028915207708,52.192046079681575,46.95375031418329,46.952839549727756,21.946531991752614,16.231009683851116,12.204914227021295,NA,39.79149200160401,33.711315802327974,NA,23.58399613373168,NA,4.57558160737188,21.243907167414875,NA,28.05700407142179,NA,7.291051644369845,47.48667399641937,29.148449782766615,26.79956042667923,NA,16.62681714245627,44.136286000283036,37.29798339096227,17.579356961051754,7.5794597518042375,NA,NA,30.043729114716125,22.46562774709703,61.28860307413168,NA,60.032115837797264,58.581726766149124,NA,NA,29.686136547045553,NA,NA,NA,30.177011920581286,29.327765923606357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,NA,17.895547278843654,17.214241076705985,35.22445603753856,24.59467125733553,43.5186236833584,24.536540892977662,27.32252094224976,9.585500423831864,23.500372277854368,17.50050311193628,39.80128092023324,26.584809818169973,18.02034934893856,NA,23.411337936500626,33.57961785701046,25.632123703469645,22.74591626315717,NA,3.5131093736427057,79.3116243714582,13.380483398381624,17.409333184642698,18.234548322780537,27.700838086597827,9.122564570996644,18.77445932796116,30.109925895578733,7.970252012410587,45.14702402358671,47.948003206634596,35.24081488869403,22.068138794526348,14.543423331495239,12.25645721867641,NA,44.018903012988304,36.503454150680085,NA,23.862251727639094,NA,5.8138382414565735,17.31183109048581,NA,27.68777346389574,NA,7.507271353929175,40.239434035406525,21.62099040778884,22.278375886236677,NA,15.83836269406522,44.81665278123113,35.19505706862225,17.1165624848126,7.854290025913424,NA,NA,30.311477010762005,15.54108248181253,57.613374767736786,NA,52.19208661442036,51.80439870271342,NA,NA,27.43163589298414,NA,NA,NA,33.306302502741666,21.928170022989278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,NA,19.197241811706785,17.944041231689525,53.2575409921689,32.28172303070421,43.01808864314876,24.58154592019515,26.069869285976047,10.87776498496379,23.861791210329976,18.159679945227015,46.61359200501634,25.886520591106486,22.090871929298995,NA,27.015503883026568,38.350983847279124,29.305301835111784,25.108041686323666,NA,4.2993918483025455,59.94970263469034,14.843623681792337,30.06566974063994,20.32429977175567,39.94715545420149,8.301929625966439,17.69922587917077,23.83875919198178,7.212865167622768,50.73792600614051,45.39958430484337,37.53958880028807,22.422029527230038,18.282345377433327,12.97461833005616,NA,39.470196535066506,34.5030349313609,NA,28.519043528682694,NA,3.0079906664287037,29.234452320904033,NA,26.526231220647706,NA,8.605159698682733,43.86950438024617,26.10299809652949,21.144605719166467,NA,15.440509120547262,43.1153206370704,37.883803632790745,17.384477138308625,5.48395969291502,NA,NA,30.12082033971769,16.430227732555323,59.78971541611125,NA,59.064981322143254,55.727371728600176,NA,NA,25.195802212602437,NA,NA,NA,34.981671645310186,25.519487247800505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,NA,NA,NA,18.669143476023,18.861735553021038,43.94173687831819,29.72418068859217,46.61278220959155,23.5349234246859,30.132491834079115,9.121287506898462,21.32353263102243,17.31165524667115,45.301145454905374,28.89650317105569,18.234137806157616,NA,25.231752158487545,34.96075213909988,24.623115825712915,22.124390317298612,NA,3.479195507710015,63.12273843903122,13.736414059355166,19.62900458714516,18.896491881546602,37.32396200193033,10.301868782901977,16.871689813634436,24.96688945191422,6.460350260468761,46.225317647059114,44.76804947978421,30.350358341192745,23.1656161367995,16.822942860789354,12.09067993862683,NA,40.45164335349783,31.283333652303547,NA,26.252902014616183,NA,5.208983477303965,25.52117321027006,NA,24.32475143555899,NA,6.727701601355643,46.95375031418329,25.062138613208248,21.432581442537895,NA,15.640276137146525,43.65019416536853,34.10951596951934,16.920936885889702,4.714291783441121,NA,NA,36.54637219592459,14.887894303143879,54.42029723523988,NA,55.77579045211533,58.291571796255475,NA,NA,26.981382434019086,NA,NA,NA,31.55572295020265,22.18465559515187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,NA,NA,17.2,14.9,50.98712204466791,28.549029028239314,43.35,23.45,27.35,7.24,23.906469177858398,12.09,44.575,37.2,20.719379157846767,NA,32.17292189989513,39.6,25.85,24.785085435824357,NA,3.7004819778972653,84.39352956806864,10.015,22.154568555302273,14.95,36.3,7.560786259400324,14.65,28.580808005515223,5.49,44.9,49.78108001718337,36.6,25.793036240492416,14.270657418157754,9.379999999999999,NA,41.55613951291788,30.949999999999996,NA,16.4,NA,4.62,23.72228790134793,NA,19.610033576222108,NA,6.734999999999999,45.26430748235737,24.328055299108527,22.29388168693295,NA,12.05,36.599999999999994,34,13.75,4.949999999999999,NA,NA,33.85725892830207,16.77501806450176,58.05,NA,59.15,59.243226098092705,8.071825044730442,2.6,29.972921899895127,NA,NA,NA,32.28456725661932,18.702200401634727,NA,NA,NA,31.949999999999996,26.8,13.700000000000001,28.9,18.5,7.28,33.550000000000004
2008,NA,NA,NA,16.4,13.3,47.64999999999999,29.3,43.95,27.85,35.2,5.845,20.95,12.350000000000001,39.55,25.625,23.525,NA,28.35,41.150000000000006,27.475,23.3,NA,3.25,75.07499999999999,11.870000000000001,18.775,13.149999999999999,27.925,8.305,15.3,29.299999999999997,4.275,44.95,45,31.75,23.35,13.8625,8.795,NA,44.474999999999994,34,NA,23.2,NA,5.005,19.8,NA,20,NA,5.755,38.45,23.45,18.875,NA,13,30.25,36.025000000000006,13.774999999999999,3.75,NA,NA,29.9,12.45,56.425,NA,57.55,58.55,11.9,2.3,27.5,NA,NA,NA,32,20.35,NA,NA,NA,35.75,NA,NA,38.75,22.5,7.535,37.599999999999994
2009,NA,NA,NA,NA,NA,32.225,NA,39.025,22.8,33.650000000000006,5.0625,23.050000000000004,NA,NA,24.049999999999997,NA,10.4,22.6,36.900000000000006,22.275,22.049999999999997,NA,3.95,NA,12.600000000000001,NA,15.55,NA,NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.349999999999994,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,51.599999999999994,NA,NA,NA,8.66,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9,NA,NA,37.900000000000006,23.3,8.73,37.5
2010,NA,NA,NA,NA,NA,28.375,NA,60.3,21.6,31.575000000000003,4.83,16.5,NA,NA,23,NA,8.25,21.1,34.5,22,19.025,NA,3.6000000000000005,NA,9.9875,NA,16.3,NA,NA,11.9025,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.75,NA,NA,NA,NA,4.859999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.425,NA,NA,NA,NA,NA,NA,NA,NA,50.8,NA,NA,NA,10.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7,NA,NA,32.900000000000006,22.1,7.1899999999999995,NA
2011,NA,NA,NA,NA,NA,47.800000000000004,NA,48.650000000000006,22.25,32.849999999999994,5.5600000000000005,16.175,NA,NA,24.55,NA,10.08,25.65,32.375,22.65,19.25,NA,2.9,NA,8.96,NA,12.649999999999999,NA,NA,12.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.55,NA,NA,NA,54.85000000000001,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4.1,12.05,NA,NA,NA,NA,6.015,7.12,NA,NA,49.45,46.400000000000006,NA,NA,13,2.5,NA,2,26.55,3.6,NA,NA,8.93,4.199999999999999,2,25.15,NA,NA,28.7,16,6.59,NA
2012,NA,NA,NA,NA,NA,54.9,NA,42.7,23,30.25,4.35,16.6,NA,NA,25,NA,7.755,22.85,34.949999999999996,27.900000000000002,16.65,NA,2.7,NA,9.290000000000001,NA,16.4,NA,NA,11.649999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.550000000000004,NA,NA,NA,47.7,5.0649999999999995,NA,NA,NA,NA,NA,NA,NA,NA,4.35,9.57,NA,NA,NA,NA,5.195,6.654999999999999,NA,NA,53.15,51,NA,NA,10.555,2,NA,2,20.5,3.05,NA,NA,10.36,4.550000000000001,2.4,34.05,NA,NA,38.1,20.75,6.02,NA
2013,NA,NA,NA,NA,NA,44.599999999999994,21.65,35.5,22.1,28.799999999999997,6.43,20.65,8.72,44.8,26.450000000000003,NA,11.549999999999999,28,41.75,25.7,21.7,NA,4.5649999999999995,NA,12.15,NA,14.7,26.9,NA,13,26.4,NA,53.8,NA,36.199999999999996,17.45,15.5,7.46,NA,39.75,32,NA,NA,39.849999999999994,3.7199999999999998,25,NA,NA,NA,4.24,46.85,NA,16.1,4.67,10.100000000000001,NA,NA,11.85,3.75,7.25,9.34,NA,NA,55.55,51,NA,57.45,9.74,2.25,18.4,2,21,3.6500000000000004,NA,NA,18.9,5.654999999999999,2.55,NA,NA,NA,NA,29.35,NA,43.75
2014,NA,NA,NA,NA,NA,39.95,24.75,58.949999999999996,25.400000000000002,35.599999999999994,5.065,22.9,12.2,41.75,28.5,NA,9.02,27.8,44.099999999999994,25.55,18.15,NA,3.48,NA,9.495000000000001,NA,14.7,32.25,NA,11.95,27.15,NA,54.8,NA,33.15,17.4,15.350000000000001,8.29,NA,41.349999999999994,31.6,NA,NA,39.55,3.025,18.45,NA,NA,NA,4.105,43.55,NA,15.399999999999999,4.3100000000000005,8.255,NA,NA,12.05,2.96,5.975,7.88,NA,NA,59.7,55.099999999999994,NA,56.25,8.8,1.15,23,1.1,23.25,3.395,NA,NA,9.64,4.73,2.045,NA,NA,NA,NA,23.5,NA,43.650000000000006
2015,NA,NA,NA,NA,17.35,50.6,21.4,34.849999999999994,22.4,33.099999999999994,4.02,17.25,13.5,40.8,25.85,NA,9.29,27.65,40.55,22.85,19.799999999999997,NA,5.055,NA,9.725000000000001,16.6,16.5,41.3,5.495,12.25,24.8,3.7,48.95,48.05,31.150000000000002,18.5,14.600000000000001,8.3,20.85,37.9,26.4,NA,17.949999999999996,41.05,2.115,19,NA,17.200000000000003,14.350000000000001,5.365,51.2,NA,16.05,7.095000000000001,9.09,NA,33.35,11.700000000000001,2.785,6.865,7.56,NA,NA,58.45,52.45,56.2,53.75,13.15,1.65,19.75,1.05,21.65,3.1799999999999997,24.3,20.3,18.6,6.33,1.5499999999999998,36.8,NA,17.3,37.5,22.55,6.865,50
2016,NA,NA,NA,NA,20.1,56.2,21.35,36.15,24.200000000000003,31.75,4.109999999999999,19.950000000000003,13.599999999999998,49.55,25.450000000000003,NA,10.3,28,47.8,24.05,23.95,NA,8.05,NA,10.344999999999999,18.95,21.85,26.375,7.025,13,21.1,3.64,44.7,46.800000000000004,30.049999999999997,23.099999999999998,18.599999999999998,8.205,20.9,49.25,34.55,NA,22.849999999999998,35.2,2.98,28.1,NA,17.5,16.2,4.1450000000000005,50.650000000000006,NA,17.25,4.295,8.8,NA,40.1,10.55,2.74,7.95,8.01,NA,NA,58.8,50.775000000000006,56.5,52.3,14.85,2.0549999999999997,20.65,0.99,27,3.04,24.849999999999998,20.95,14.600000000000001,3.7350000000000003,1.96,39.849999999999994,NA,15.850000000000001,37.25,21.9,8.370000000000001,40.9
2017,NA,NA,NA,NA,19.15,62.55,29.4,52,17.950000000000003,30.4,4.645,17.650000000000002,12.649999999999999,44.35,23.15,NA,9.969999999999999,21.799999999999997,44.8,19.2,20.45,NA,5.195,NA,8.485,15.25,17.85,36.45,5.91,11.95,23.799999999999997,4.1850000000000005,42.75,40.800000000000004,26.049999999999997,18,16.7,7.02,22.75,29.300000000000004,24.1,NA,16.25,32.25,3.9400000000000004,27.849999999999994,33.25,19.175,12.35,4.34,35.050000000000004,NA,16.55,4.7375,10.274999999999999,NA,38,10.54625,3.4050000000000002,5.984999999999999,6.75,NA,NA,51.2,49.4,52.55,50.8,11.9,1.6,18.8,1.2,22.35,2.8899999999999997,24.8,18.299999999999997,6.23,3.6799999999999997,1.6,30.45,NA,14.5,31.15,18.099999999999998,6.08,25.35
2018,NA,NA,NA,NA,16.2,54.95,27.85,44.65,23.15,32.05,3.925,23.6,13.5,44.8,27.05,NA,7.59,28.9,43.55,21.2,16.4,NA,5.01,NA,9.415,18,17.85,39.75,7.592499999999999,12.35,24.75,3.83,43.849999999999994,40.3,37.45,16.099999999999998,12,8.005,20.549999999999997,39.400000000000006,28.299999999999997,NA,20.049999999999997,25.3,3.595,21.95,29.75,15.65,15.450000000000001,4.375,47.3,NA,15.600000000000001,4.3,9.855,NA,36,11.649999999999999,3.03,5.895,7.1475,NA,NA,50.15,46.7,48.2,47.724999999999994,9.94,1.7,17.85,1.5,20.45,2.7,25.900000000000002,17.35,8.33,3.7700000000000005,1.2400000000000002,34.8,NA,16.35,36.35,23.324999999999996,7.485,37.05
2019,NA,NA,NA,NA,18.200000000000003,49.65,33.349999999999994,44.35,23.85,35.75,3.855,17.7,14.8,52.55,28.15,NA,8.535,27.05,37.2,22.75,19.75,NA,4.35,NA,10.6,15.950000000000001,18,33.5,5.555,13.8,24.85,3.45,53.75,40.900000000000006,29.700000000000003,20,18.4,9.49,23.4,46.775000000000006,32.8,54.800000000000004,21.9,28.45,2.44,25.55,33.05,18.35,10.9,4.32,43,NA,17.25,4.494999999999999,11.3,NA,32.9,11.9,3.415,8.15,12.200000000000001,NA,NA,49.7,50.6,50.900000000000006,50.05,12.6,1.7,20.7,0.985,26.55,2.83,25.700000000000003,23.650000000000002,7.1899999999999995,4.075,1.0050000000000001,36.75,NA,16,37.5,22.150000000000002,12.85,38.900000000000006
2020,NA,NA,NA,NA,19.85,65.45,32.45,42.65,25.95,37.900000000000006,4.35,24.4,14.350000000000001,54.55,29.15,NA,9.754999999999999,27.25,41.650000000000006,24.45,18.4,NA,5.1850000000000005,NA,10.26,14.95,19.425,38.849999999999994,8.665,14.399999999999999,23.2,3.98,33.525,43.15,33.05,18.85,15.600000000000001,8.785,24.15,43.300000000000004,30.05,55.25,26.1,36.400000000000006,5.365,20.6,27.95,18.75,13.600000000000001,4.16,46.3,NA,16,4.645,12.600000000000001,NA,35.45,12.45,3.395,5.29,6.355,NA,NA,57.5,58.8,59.05,52.9,11.665,1.65,18.7,1.01,24.25,3.4850000000000003,28.4,23.85,12.48,4.105,1.525,45.1,NA,19.7,42.099999999999994,27.200000000000003,11.375,45.199999999999996
2021,NA,NA,NA,NA,15.2,65.8,33.650000000000006,40.35,23.85,35.65,3.985,19.375,12.75,41,26.6,NA,9.190000000000001,23.450000000000003,38.45,22.25,NA,NA,4.94,NA,11.445,13.95,15.25,43.55,5.98,14.25,26.775,3.385,30.15,41.05,33,17,14.7,8.415,25.900000000000002,39.8,31.599999999999994,56.85,27.5,24.2,3.0700000000000003,18.299999999999997,26.25,16.9,10.145,4.095000000000001,41.35,NA,16.75,4.055,11.1,NA,34.25,12.1,2.87,7.445,7.25,NA,NA,55.8,55.35,56.099999999999994,54.05,9.899999999999999,1.5,18.799999999999997,0.79,22.7,3.415,25.9,18.85,14.65,3.88,1.4,40.6,NA,17.4,37.349999999999994,23.25,10.06,36.45
2022,NA,NA,NA,NA,15.3,57.974999999999994,29.200000000000003,49.15,18.6,31.75,4.015,15.6,13.45,38.650000000000006,22,NA,9.275,19.3,31.800000000000004,20.95,NA,14.95,3.1399999999999997,NA,8.365,12.05,15.8,51.15,7.949999999999999,11.45,22.95,3.645,32.95,40.55,26.1,13.7,12.35,6.805,20.1,29.75,18.950000000000003,48.35,12.8,21.85,3.465,21.45,21.6,14.15,11.7,3.935,30.65,NA,13.950000000000001,4.1925,10.215,NA,27.85,10.425,2.975,5.050000000000001,5.449999999999999,NA,NA,54.55,52.8,53.15,51.9,8.875,1.3,17.05,1.0050000000000001,21.1,3.23,21.75,17.4,14.88,4.025,1.2000000000000002,28.199999999999996,NA,14.1,29.450000000000003,17.25,4.265000000000001,30.1
2023,NA,NA,NA,NA,20.875,57.5,31.2,35.599999999999994,20.55,30.700000000000003,4.300000000000001,17.8,12.7,34.25,21.85,NA,8.09,18.4,32.95,21.5,NA,14.65,3.57,NA,11.600000000000001,14.649999999999999,21.75,32.75,6.829999999999999,13.25,21.950000000000003,3.865,32.4,39.85,26.5,18.05,11.5,9.2,27.15,39.05,30.450000000000003,52.9,22.3,23.4,2.895,20.35,21.8,14.35,9.05,3.42,35.45,NA,13.850000000000001,5.8100000000000005,10.3,NA,29.700000000000003,11.6,2.4699999999999998,8.175,9.355,NA,NA,57.949999999999996,55.3,56.2,52.4,9.615,1.5499999999999998,19.65,0.905,24.95,2.425,23.200000000000003,19.4,13.55,7.255000000000001,1.15,35.650000000000006,NA,17.5,35.45,21.549999999999997,9.925,37.25
2024,NA,NA,NA,NA,33.199999999999996,63.849999999999994,37.400000000000006,60.25,18.55,33,4.8,15.450000000000003,10.675,38.64999999999999,22.549999999999997,NA,8.435,19.65,31.85,21.1,NA,20.35,4.709999999999999,NA,9.79,15.600000000000001,24.15,49.4,11.2,11.35,16.6,4.0649999999999995,28.5,39.4,22.85,18.3,15.750000000000002,7.28,22.6,28.25,22.6,48.2,17.4,29.8,5.865,26.9,22.55,15.45,12.575,5.985,33.4,NA,14.075,4.41,9.545,NA,28.95,10.8,3.125,5.5600000000000005,6.44,NA,NA,58.39999999999999,58.150000000000006,58.8,47.89999999999999,11.15,1.7000000000000002,18.5,0.915,23.7,2.845,23.900000000000002,19,17.15,4.205,1.915,29.9,NA,16.2,31.299999999999997,18,5.205,29.7
