Year,0305,0307,0308,0309,0311,0317,0321,0322,0430,0434,0438,0440,0442,0444,0446,0450,0450CC,0470,0474,0478,0484,0484A,0486,0498,0631,0632,3106,A315,A319,A320,A432,A438,A456,A499,A617,A620,A630,A631,A670,A680,A685,A687,A690,AMES_1,B319,B484,B499,BB470,BSE_1MUDMTNRD,C320,C370,C446,C484,CHERRY_1,D320,D444,D474,F321,G320,GRIFFIN,HARRIS_1,J370,J484,KSHZ06,KTHA01,KTHA02,KTHA03,LSIN1,LSIN9,N484,NFK_SNQ,PATTER_3,RAGING_MTH,S478,S484,SFK_SNQ,SNQDUVALL,TOLT_MTH,VA12A,VA23A,VA37A,VA41A,VA42A,VA45A,VA65A
1980,4.404931402689529,5.340258108538388,NA,5.4990418776778025,5.2125314136437915,6.387677919433867,3.827695322413076,5.814019136035366,6.052019959982511,6.598735424945566,4.189631341396236,4.543294782270004,4.04305126783455,5.912039946803576,5.41387322702973,6.140958951075195,NA,5.480638923341991,6.396929655216146,5.8289456176102075,7.24422751560335,NA,3.198464827608073,6.290882797652333,4.941642422609304,5.075173815233827,5.052179581150997,6.907755278982137,4.0943445622221,3.7587604253015154,5.403852851588007,3.630563226009632,6.063785208687608,3.9964722736590534,NA,NA,4.941642422609304,4.605170185988092,NA,NA,NA,NA,NA,NA,2.9521439267677962,5.247024072160486,NA,NA,NA,3.4608290920755644,5.438079308923196,5.499380469969362,5.966146739123692,NA,3.174569495689899,5.560681631015528,5.521460917862246,NA,5.666899399536397,NA,NA,NA,4.248495242049359,NA,4.430816798843313,NA,NA,NA,NA,5.298317366548036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,5.072103277985914,4.88211274260131,NA,4.939084872275918,4.445445436118666,5.938784289279068,3.295836866004329,5.272670719354261,6.796683253491574,7.090076835776092,3.58351893845611,5.105486126142044,4.339656020446336,5.616605781083813,5.978805643115837,5.953833304857708,NA,5.520660277178759,6.465359246574745,6.045330897009423,6.338038137387954,NA,3.06561324474157,6.6795865597411765,4.864567082695675,5.437133234847177,4.391000353719806,6.621582038775017,4.02535169073515,4.447540765877084,5.683371477396074,3.1567740231385475,6.336786572278895,4.1588830833596715,NA,NA,5.105486126142044,4.394372940969067,NA,NA,NA,NA,NA,NA,2.4414009612931853,5.368198337735616,NA,NA,NA,3.5047044663543185,5.99767580710726,5.899803518544212,6.1941971011620645,NA,4.773406304298698,5.539530441170183,NA,NA,6.659293919683638,NA,NA,NA,4.652825275890255,NA,5.5225939238216775,NA,NA,NA,NA,5.7827589575447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,4.490715112883818,5.161098943697157,NA,5.101796072493233,4.253296503326011,6.115382629060273,3.2188758248682006,5.1340653330620185,5.799092654460526,6.061345518295561,3.258096538021482,4.700480365792417,3.9392670980701814,5.081241251005567,6.039119637010144,5.922909940121778,NA,5.597735617092388,5.884558435165319,5.322712448632752,6.05146594330533,NA,2.8903717578961645,9.05476265765747,4.626699930718315,4.32516225200971,4.222933210519044,6.272698975566897,2.7058230259275198,3.917987290860783,5.438079308923196,3.1383217446708223,5.857524824530182,3.1639683918645973,NA,NA,5.608605610410592,4.366797030931528,NA,NA,NA,NA,NA,NA,1.791759469228055,4.904588436532443,NA,NA,NA,3.35098018300127,6.29156913955832,5.067299636749757,5.814019136035366,NA,3.5926935077902082,5.3155180799067026,NA,NA,5.813127075138615,NA,NA,NA,4.543294782270004,NA,5.855319614995704,NA,NA,NA,NA,5.017257907471266,NA,NA,NA,NA,3.7376696182833684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,4.941642422609304,5.768320995793772,NA,6.0867747269123065,5.0365923105731145,7.090076835776092,NA,5.736572297479192,5.940171252720432,6.429719478039138,NA,4.784007408123999,3.9318256327243257,5.598421958998375,5.991464547107982,5.560681631015528,NA,6.0867747269123065,6.131226489483141,4.941642422609304,6.363028103540465,NA,2.943052015725078,7.090076835776092,4.867534450455582,5.135798437050262,5.201421820760544,6.907755278982137,3.1780538303479458,4.007333185232471,5.298317366548036,3.784189633918261,5.799092654460526,3.2188758248682006,NA,NA,6.1092475827643655,4.23410650459726,NA,NA,NA,NA,NA,NA,1.791759469228055,5.857933154483459,NA,NA,NA,2.995732273553991,NA,5.438079308923196,5.736572297479192,NA,3.871201010907891,5.3471075307174685,NA,NA,6.824373670043086,NA,NA,NA,4.356708826689592,NA,4.5697029864014285,NA,NA,NA,NA,5.19295685089021,NA,NA,NA,NA,5.19295685089021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,5.616605781083813,6.039119637010144,NA,5.415853427637779,4.8481802197547585,6.668091800628828,NA,6.151826486934519,6.565165773526752,6.371283008022371,NA,4.97613885835278,4.488573242404236,5.723392831232841,6.147041761426443,5.459359116132593,NA,5.856297830049398,6.272698975566897,5.270032190803839,6.494987094679292,NA,3.8729341148961343,6.531518955659758,4.605170185988092,4.686229610726309,5.042706534761262,7.489330683884978,3.7800402325109137,4.203689162704515,5.541071274438886,3.2384861814448413,5.320325809256424,4.022794140401764,NA,NA,5.164377643970236,4.2610903664636375,NA,NA,NA,NA,NA,NA,1.791759469228055,5.11997989457867,NA,NA,NA,2.8029010331479984,NA,5.895278600784254,5.66988092298052,NA,4.429681724576044,5.298317366548036,NA,NA,5.864824224240758,NA,NA,NA,4.400584200968346,NA,4.787491742782046,NA,NA,NA,NA,4.864567082695675,NA,NA,NA,NA,4.840172000610959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,5.21705790179915,5.345972456450199,NA,4.97613885835278,4.7334215028779205,5.755962482318322,NA,5.751437564558364,6.003810853403168,6.186851743457062,NA,4.827513096618814,3.997147493207989,5.370367538534915,4.821061394200861,5.298317366548036,NA,5.191411254605374,5.1676349844808325,5.247024072160486,5.768320995793772,NA,4.189195394267889,5.895278600784254,4.864567082695675,4.278206952284759,4.9173192245538395,6.767898327580835,3.198464827608073,3.8916120081680186,5.101796072493233,3.4339872044851463,5.514208574760806,2.470821211304652,NA,NA,5.211140672975647,4.379206194728839,NA,NA,NA,NA,NA,NA,2.3978952727983707,4.840172000610959,NA,NA,NA,3.2188758248682006,NA,5.322712448632752,5.135798437050262,NA,3.7365345440160986,5.393627546352362,NA,NA,5.3367978871161,NA,NA,NA,4.2392261815499035,NA,4.1588830833596715,NA,NA,NA,NA,4.864567082695675,NA,NA,NA,NA,4.97613885835278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,4.343805421853684,5.135798437050262,NA,5.19295685089021,4.552794944358752,5.634789603169249,NA,5.8289456176102075,5.703782474656201,6.396929655216146,NA,4.204692619390966,3.6888794541139363,5.247024072160486,6.396929655216146,5.19295685089021,NA,5.521460917862246,5.799092654460526,5.393627546352362,6.76849321164863,NA,3.4657359027997265,6.1092475827643655,4.605170185988092,4.574710978503383,4.582373362144577,5.966146739123692,3.6635616461296463,3.7612001156935624,5.66988092298052,2.995732273553991,5.736572297479192,3.091042453358316,NA,NA,4.787491742782046,4.0943445622221,NA,NA,NA,NA,NA,NA,1.9459101490553132,4.382026634673881,NA,NA,NA,3.2188758248682006,NA,5.438079308923196,5.598421958998375,NA,4.248495242049359,5.393627546352362,NA,NA,5.857933154483459,NA,NA,NA,4.04305126783455,NA,4.88211274260131,NA,NA,NA,NA,5.135798437050262,NA,NA,NA,NA,5.19295685089021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,4.846383260610238,4.731327150295087,NA,5.453894580866498,5.164377643970236,6.759389375399589,NA,5.256626562078511,5.952483776373126,6.566750560907392,NA,4.589940582245737,3.916573341910447,5.329335062007763,6.459903229849253,5.166334593630804,NA,5.557714263255621,6.729217767002101,4.634728988229636,6.595337234410319,NA,3.461321945737944,5.598421958998375,4.895219298482902,4.251445703352689,5.097226252545772,6.471391031357624,3.562239131246712,4.093092997113041,5.838371775099812,3.4110986953102453,6.163259399303021,3.7376696182833684,NA,NA,5.004599003479122,4.427332464185267,NA,NA,NA,NA,NA,NA,1.6094379124341003,4.773406304298698,NA,NA,NA,3.1815140517702325,NA,5.479770113392721,5.525445002686835,NA,3.9277723389578316,3.569433499972762,NA,NA,5.746361378826354,NA,NA,NA,4.448088711137403,NA,4.634728988229636,4.941642422609304,NA,NA,NA,4.462594214689013,NA,NA,NA,NA,5.857933154483459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,3.9505035259962105,4.297077116276183,NA,4.416731360359965,4.614431503906179,6.105975585273639,NA,6.17030176924389,5.3768192409528694,6.253643866132269,NA,3.9392670980701805,4.827513096618814,5.370367538534915,6.1025736087268365,5.297228682174133,NA,5.448369662773206,5.1340653330620185,4.7363523182218366,6.473890696352274,NA,3.50605764715319,5.660276786161386,4.899063518439151,4.619706809730944,4.463013582872849,5.518250633960785,3.06561324474157,3.827695322413076,5.499380469969362,3.480173864550654,4.743986054287231,3.431901695726477,NA,NA,4.499809670330265,3.9316333620047867,1.9459101490553132,3.2188758248682006,NA,NA,NA,NA,1.9459101490553132,4.784007408123999,NA,NA,NA,3.331566347995402,NA,5.629016607670719,4.661834528641593,NA,3.9505035259962105,5.186745590890931,NA,NA,5.995603617830095,NA,NA,NA,4.400584200968346,4.795414747007085,4.568884839570674,4.98604017200087,3.9415346756528766,NA,NA,4.827513096618814,NA,NA,NA,NA,3.8874278833327605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,4.440918152502073,4.941642422609304,NA,5.1944976841589146,5.161045717612363,5.879892771450876,NA,6.0964937029907595,6.3828442167327974,6.288818100981328,NA,4.870484311519177,5.3296311291718075,5.247024072160486,6.007166358486078,5.220355825078324,NA,5.038720429829783,5.953158995922061,5.856297830049398,7.131376964779552,NA,2.7647145437557112,6.064055552030231,4.652825275890255,5.570822184321067,5.345972456450199,5.9042878535355925,3.7256208424938384,4.141999652124262,5.644890956828009,3.295836866004329,4.827513096618814,3.860230847299861,NA,NA,5.082925908501809,4.22123482261015,NA,NA,NA,NA,NA,NA,2.1910133173369406,4.31526093836162,NA,NA,NA,3.3423058638339636,NA,6.271272441075693,5.669286038912725,NA,4.136923466392254,4.939084872275918,NA,NA,6.374823077877984,NA,NA,NA,4.837979701452047,5.2620320201306185,5.8640184222935865,5.648626964247359,3.998622423739786,NA,NA,5.105486126142044,NA,NA,NA,NA,4.374152456189812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
