"","Year","Locator","μg/L"
"168",1984,"0322",59.3682835577427
"169",1984,"0430",26.4328070203508
"170",1984,"0434",36.1983676581074
"171",1984,"0438",NA
"172",1984,"0440",27.7824511624931
"173",1984,"0442",23.6768060555155
"174",1984,"0444",63.4136306901114
"175",1984,"0446",36.6293815623927
"176",1984,"0470",32.702812469926
"177",1984,"0474",59.0652609069581
"178",1984,"0478",30.4850771897337
"179",1984,"0484",30.9347604469136
"180",1984,"0631",17.0187946469875
"181",1984,"A315",208.812872197844
"182",1984,"A320",17.9925351845354
"183",1984,"A432",22.74297158306
"184",1984,"A456",47.4390280158625
"185",1984,"A499",47.9245299556214
"186",1984,"A617",NA
"187",1984,"A620",NA
"188",1984,"A630",31.8217045967008
"189",1984,"A680",NA
"190",1984,"A685",NA
"191",1984,"A690",NA
"192",1984,"B484",32.702812469926
"193",1984,"C320",7.99567566280784
"194",1984,"C370",NA
"195",1984,"D320",20.8657501595196
"196",1984,"G320",10.1856344014848
"197",1984,"KSHZ06",NA
"198",1984,"KTHA03",NA
"199",1984,"LSIN1",NA
"200",1984,"LSIN9",NA
"201",1984,"N484",32.702812469926
"202",1984,"VA12A",NA
"203",1984,"VA41A",NA
"204",1984,"VA42A",NA
"205",1984,"VA45A",NA
"206",1985,"0311",27.466966582355
"207",1985,"0317",187.051714147684
"208",1985,"0321",NA
"209",1985,"0322",34.0216913794352
"210",1985,"0430",21.7961469727162
"211",1985,"0434",35.3314600390675
"212",1985,"0438",NA
"213",1985,"0440",26.88988142382
"214",1985,"0442",20.8657501595196
"215",1985,"0444",66.791363199258
"216",1985,"0446",29.1462392158682
"217",1985,"0470",24.5989896328928
"218",1985,"0474",43.5529641271376
"219",1985,"0478",25.9782476137393
"220",1985,"0484",25.5211732102701
"221",1985,"0631",16.0360537455019
"222",1985,"A315",139.568489661079
"223",1985,"A320",16.5274241962447
"224",1985,"A432",23.2114224786218
"225",1985,"A456",50.8349076179669
"226",1985,"A499",44.039027050137
"227",1985,"A617",NA
"228",1985,"A620",NA
"229",1985,"A630",27.3348114965183
"230",1985,"A680",NA
"231",1985,"A685",NA
"232",1985,"A690",NA
"233",1985,"B484",30.0352269568605
"234",1985,"C320",9.44568467307828
"235",1985,"C370",NA
"236",1985,"D320",17.9925351845354
"237",1985,"G320",6.54566665253739
"238",1985,"KSHZ06",NA
"239",1985,"KTHA03",NA
"240",1985,"LSIN1",NA
"241",1985,"LSIN9",NA
"242",1985,"N484",30.0437291147161
"243",1985,"VA12A",NA
"244",1985,"VA41A",NA
"245",1985,"VA42A",NA
"246",1985,"VA45A",NA
"247",1986,"0311",29.7253045220254
"248",1986,"0317",187.051757354049
"249",1986,"0321",NA
"250",1986,"0322",53.2579620322876
"251",1986,"0430",37.0652752771472
"252",1986,"0434",48.4098528864817
"253",1986,"0438",NA
"254",1986,"0440",29.1484497827666
"255",1986,"0442",23.6768060555155
"256",1986,"0444",62.9310157896877
"257",1986,"0446",39.6420807739089
"258",1986,"0470",30.9347604469136
"259",1986,"0474",51.3197152374204
"260",1986,"0478",36.2000282532961
"261",1986,"0484",30.0437291147161
"262",1986,"0631",17.0187946469875
"263",1986,"A315",124.327301258738
"264",1986,"A320",16.0360537455019
"265",1986,"A432",29.1484497827666
"266",1986,"A456",61.9649887485731
"267",1986,"A499",48.4098528864817
"268",1986,"A617",NA
"269",1986,"A620",NA
"270",1986,"A630",22.7460389017281
"271",1986,"A680",NA
"272",1986,"A685",NA
"273",1986,"A690",NA
"274",1986,"B484",37.927303085718
"275",1986,"C320",10.9255841298913
"276",1986,"C370",NA
"277",1986,"D320",16.0360537455019
"278",1986,"G320",5.13241741924221
"279",1986,"KSHZ06",NA
"280",1986,"KTHA03",NA
"281",1986,"LSIN1",NA
"282",1986,"LSIN9",NA
"283",1986,"N484",32.7047113095516
"284",1986,"VA12A",NA
"285",1986,"VA41A",NA
"286",1986,"VA42A",NA
"287",1986,"VA45A",NA
"288",1987,"0311",34.00986554251
"289",1987,"0317",164.246132865191
"290",1987,"0321",NA
"291",1987,"0322",47.9209822985
"292",1987,"0430",26.88988142382
"293",1987,"0434",38.35675550553
"294",1987,"0438",NA
"295",1987,"0440",23.2114224786218
"296",1987,"0442",22.2775880061663
"297",1987,"0444",53.2579620322876
"298",1987,"0446",32.6971114313164
"299",1987,"0470",30.0352269568605
"300",1987,"0474",44.039027050137
"301",1987,"0478",27.3444408304315
"302",1987,"0484",39.2111554196691
"303",1987,"0631",16.5180556473008
"304",1987,"A315",133.384832366929
"305",1987,"A320",16.5274241962447
"306",1987,"A432",32.2632079531262
"307",1987,"A456",46.9533431897819
"308",1987,"A499",48.4096775953384
"309",1987,"A617",NA
"310",1987,"A620",NA
"311",1987,"A630",23.2114224786218
"312",1987,"A680",NA
"313",1987,"A685",NA
"314",1987,"A690",NA
"315",1987,"B484",32.7047113095516
"316",1987,"C320",8.71521843593475
"317",1987,"C370",NA
"318",1987,"D320",15.0382785207497
"319",1987,"G320",3.08096981536032
"320",1987,"KSHZ06",NA
"321",1987,"KTHA03",NA
"322",1987,"LSIN1",NA
"323",1987,"LSIN9",NA
"324",1987,"N484",29.5960894487414
"325",1987,"VA12A",NA
"326",1987,"VA41A",NA
"327",1987,"VA42A",NA
"328",1987,"VA45A",NA
"329",1988,"0311",29.2707341612226
"330",1988,"0317",112.940915773611
"331",1988,"0321",NA
"332",1988,"0322",39.6420807739089
"333",1988,"0430",31.8217045967008
"334",1988,"0434",46.4682031452433
"335",1988,"0438",NA
"336",1988,"0440",24.5906804594683
"337",1988,"0442",22.7460389017281
"338",1988,"0444",54.2264501771721
"339",1988,"0446",38.7862079253421
"340",1988,"0470",32.7047113095516
"341",1988,"0474",44.5250899731364
"342",1988,"0478",30.0437291147161
"343",1988,"0484",36.2000282532961
"344",1988,"0631",16.9779955929573
"345",1988,"A315",113.82373951653
"346",1988,"A320",14.5420397030319
"347",1988,"A432",35.3314600390675
"348",1988,"A456",63.8967756899241
"349",1988,"A499",48.4098528864817
"350",1988,"A617",NA
"351",1988,"A620",NA
"352",1988,"A630",19.4367007240988
"353",1988,"A680",32.7047113095516
"354",1988,"A685",NA
"355",1988,"A690",21.8091371106045
"356",1988,"B484",33.5839203431512
"357",1988,"C320",10.2011068163095
"358",1988,"C370",NA
"359",1988,"D320",15.0435761100663
"360",1988,"G320",5.8390420358898
"361",1988,"KSHZ06",NA
"362",1988,"KTHA03",NA
"363",1988,"LSIN1",NA
"364",1988,"LSIN9",NA
"365",1988,"N484",29.1484497827666
"366",1988,"VA12A",NA
"367",1988,"VA41A",NA
"368",1988,"VA42A",NA
"369",1988,"VA45A",NA
"370",1989,"0311",34.4576901911093
"371",1989,"0317",154.215724358403
"372",1989,"0321",NA
"373",1989,"0322",56.1623633614469
"374",1989,"0430",42.4490173146386
"375",1989,"0434",45.9655406218857
"376",1989,"0438",NA
"377",1989,"0440",34.0216913794352
"378",1989,"0442",30.0416051148401
"379",1989,"0444",62.4471942347235
"380",1989,"0446",45.0109617331092
"381",1989,"0470",41.5975224505232
"382",1989,"0474",48.8946535116372
"383",1989,"0478",36.1983676581074
"384",1989,"0484",40.3621766901519
"385",1989,"0631",21.5224124959799
"386",1989,"A315",180.870940964168
"387",1989,"A320",22.7460389017281
"388",1989,"A432",41.048346512334
"389",1989,"A456",61.9648530199584
"390",1989,"A499",55.6789514557865
"391",1989,"A617",NA
"392",1989,"A620",NA
"393",1989,"A630",25.9627776862679
"394",1989,"A680",NA
"395",1989,"A685",NA
"396",1989,"A690",NA
"397",1989,"B484",31.8197358782326
"398",1989,"C320",17.4795319999917
"399",1989,"C370",NA
"400",1989,"D320",17.9925351845354
"401",1989,"G320",10.1856344014848
"402",1989,"KSHZ06",67.757225645781
"403",1989,"KTHA03",60.9986902502292
"404",1989,"LSIN1",NA
"405",1989,"LSIN9",NA
"406",1989,"N484",32.6971114313164
"407",1989,"VA12A",NA
"408",1989,"VA41A",NA
"409",1989,"VA42A",NA
"410",1989,"VA45A",NA
"411",1990,"0311",19.4367007240988
"412",1990,"0317",36.6955133982786
"413",1990,"0321",NA
"414",1990,"0322",51.7925399824674
"415",1990,"0430",22.7460389017281
"416",1990,"0434",32.7047113095516
"417",1990,"0438",NA
"418",1990,"0440",19.90083614757
"419",1990,"0442",24.6017551023844
"420",1990,"0444",37.927303085718
"421",1990,"0446",26.4328070203508
"422",1990,"0470",25.5211732102701
"423",1990,"0474",32.7047113095516
"424",1990,"0478",23.6768060555155
"425",1990,"0484",29.5830727135661
"426",1990,"0631",14.0405032959975
"427",1990,"A315",65.8229150372991
"428",1990,"A320",15.0435761100663
"429",1990,"A432",26.2302852443069
"430",1990,"A456",42.5804471087723
"431",1990,"A499",44.5250899731364
"432",1990,"A617",NA
"433",1990,"A620",NA
"434",1990,"A630",10.9565289595407
"435",1990,"A680",NA
"436",1990,"A685",NA
"437",1990,"A690",NA
"438",1990,"B484",29.1484497827666
"439",1990,"C320",10.9255841298913
"440",1990,"C370",NA
"441",1990,"D320",13.5331629221439
"442",1990,"G320",6.54566665253739
"443",1990,"KSHZ06",45.4968334930821
"444",1990,"KTHA03",49.3801481659158
"445",1990,"LSIN1",NA
"446",1990,"LSIN9",NA
"447",1990,"N484",21.8091371106045
"448",1990,"VA12A",NA
"449",1990,"VA41A",NA
"450",1990,"VA42A",NA
"451",1990,"VA45A",NA
"452",1991,"0311",18.9540115372262
"453",1991,"0317",40.92003912788
"454",1991,"0321",NA
"455",1991,"0322",49.8630825887654
"456",1991,"0430",20.8657501595196
"457",1991,"0434",27.3444408304315
"458",1991,"0438",NA
"459",1991,"0440",17.4531267277586
"460",1991,"0442",19.915487889917
"461",1991,"0444",45.4968334930821
"462",1991,"0446",23.2054461064945
"463",1991,"0470",22.7460389017281
"464",1991,"0474",30.0437291147161
"465",1991,"0478",20.8657501595196
"466",1991,"0484",27.3444408304315
"467",1991,"0631",13.4962913525213
"468",1991,"A315",53.2554192281874
"469",1991,"A320",15.9111395595302
"470",1991,"A432",24.2841470249862
"471",1991,"A456",37.0652752771472
"472",1991,"A499",49.3801481659158
"473",1991,"A617",NA
"474",1991,"A620",NA
"475",1991,"A630",11.9983222934705
"476",1991,"A680",NA
"477",1991,"A685",NA
"478",1991,"A690",NA
"479",1991,"B484",17.0187946469875
"480",1991,"C320",10.1856344014848
"481",1991,"C370",NA
"482",1991,"D320",13.019412794734
"483",1991,"G320",6.54566665253739
"484",1991,"KSHZ06",50.3500999985134
"485",1991,"KTHA03",52.2890004698625
"486",1991,"LSIN1",NA
"487",1991,"LSIN9",NA
"488",1991,"N484",21.8091371106045
"489",1991,"VA12A",NA
"490",1991,"VA41A",NA
"491",1991,"VA42A",NA
"492",1991,"VA45A",NA
"493",1992,"0311",21.3374436350621
"494",1992,"0317",52.7731606309007
"495",1992,"0321",NA
"496",1992,"0322",44.385192923475
"497",1992,"0430",30.9347604469136
"498",1992,"0434",45.495149997627
"499",1992,"0438",NA
"500",1992,"0440",24.8005115052961
"501",1992,"0442",24.5866249204149
"502",1992,"0444",46.1077077297676
"503",1992,"0446",28.2395255659623
"504",1992,"0470",27.7965950737259
"505",1992,"0474",34.7109531926605
"506",1992,"0478",27.5619258797979
"507",1992,"0484",32.2775158465821
"508",1992,"0631",15.2866125407794
"509",1992,"A315",50.3470636399199
"510",1992,"A320",16.5274241962447
"511",1992,"A432",28.2279668285918
"512",1992,"A456",60.5080953530914
"513",1992,"A499",50.3500999985134
"514",1992,"A617",NA
"515",1992,"A620",NA
"516",1992,"A630",11.9911757539155
"517",1992,"A680",NA
"518",1992,"A685",NA
"519",1992,"A690",NA
"520",1992,"B484",24.5989896328928
"521",1992,"C320",10.1856344014848
"522",1992,"C370",NA
"523",1992,"D320",15.5296489714925
"524",1992,"G320",6.54566665253739
"525",1992,"KSHZ06",60.031554723543
"526",1992,"KTHA03",56.6468274399876
"527",1992,"LSIN1",NA
"528",1992,"LSIN9",NA
"529",1992,"N484",26.4353220172086
"530",1992,"VA12A",NA
"531",1992,"VA41A",NA
"532",1992,"VA42A",NA
"533",1992,"VA45A",NA
"534",1993,"0311",16.0311853785269
"535",1993,"0317",44.8968953917436
"536",1993,"0321",23.0836222148771
"537",1993,"0322",65.1659661470943
"538",1993,"0430",28.92352466633
"539",1993,"0434",34.4439383020863
"540",1993,"0438",NA
"541",1993,"0440",24.576788970518
"542",1993,"0442",20.8657501595196
"543",1993,"0444",45.4968334930821
"544",1993,"0446",27.3335914694909
"545",1993,"0470",26.3758906102085
"546",1993,"0474",39.0001761374838
"547",1993,"0478",33.5424683606598
"548",1993,"0484",31.8039560992429
"549",1993,"0631",13.0258225482903
"550",1993,"A315",56.6438453600458
"551",1993,"A320",17.9883541026341
"552",1993,"A432",31.0672712229577
"553",1993,"A456",49.6163389053415
"554",1993,"A499",49.1357901201958
"555",1993,"A617",NA
"556",1993,"A620",NA
"557",1993,"A630",15.0382785207497
"558",1993,"A680",NA
"559",1993,"A685",NA
"560",1993,"A690",NA
"561",1993,"B484",30.0352269568605
"562",1993,"C320",13.0258225482903
"563",1993,"C370",30.0437291147161
"564",1993,"D320",17.0142944650186
"565",1993,"G320",6.54566665253739
"566",1993,"KSHZ06",46.9500811730963
"567",1993,"KTHA03",54.710463310902
"568",1993,"LSIN1",NA
"569",1993,"LSIN9",NA
"570",1993,"N484",27.5705179520787
"571",1993,"VA12A",NA
"572",1993,"VA41A",NA
"573",1993,"VA42A",NA
"574",1993,"VA45A",NA
"575",1994,"0311",21.8556976523695
"576",1994,"0317",64.3444980446297
"577",1994,"0321",26.4353220172086
"578",1994,"0322",61.4331855870649
"579",1994,"0430",26.7220843449252
"580",1994,"0434",38.6105721854636
"581",1994,"0438",NA
"582",1994,"0440",25.3835428556343
"583",1994,"0442",23.060505325402
"584",1994,"0444",53.9844646883316
"585",1994,"0446",28.2383580728061
"586",1994,"0470",33.6408321657454
"587",1994,"0474",41.060703181141
"588",1994,"0478",32.3999874389078
"589",1994,"0484",32.1976049626099
"590",1994,"0631",18.7489281600266
"591",1994,"A315",72.8789796098874
"592",1994,"A320",17.4488946492615
"593",1994,"A432",29.2381737075449
"594",1994,"A456",62.1085659768045
"595",1994,"A499",50.7379593978786
"596",1994,"A617",NA
"597",1994,"A620",NA
"598",1994,"A630",16.6665933738973
"599",1994,"A680",NA
"600",1994,"A685",NA
"601",1994,"A690",NA
"602",1994,"B484",28.9238066570966
"603",1994,"C320",9.37079046895501
"604",1994,"C370",41.8109357105685
"605",1994,"D320",18.2809948804139
"606",1994,"G320",6.57421600838387
"607",1994,"KSHZ06",59.1136100323582
"608",1994,"KTHA03",55.87257491592
"609",1994,"LSIN1",NA
"610",1994,"LSIN9",NA
"611",1994,"N484",29.4967226114182
"612",1994,"VA12A",NA
"613",1994,"VA41A",NA
"614",1994,"VA42A",NA
"615",1994,"VA45A",NA
"616",1995,"0311",20.6762609868957
"617",1995,"0317",34.7637931932838
"618",1995,"0321",25.5740044113026
"619",1995,"0322",47.5220905023004
"620",1995,"0430",24.6663661431946
"621",1995,"0434",29.2451802454809
"622",1995,"0438",NA
"623",1995,"0440",19.7738848308459
"624",1995,"0442",20.3463629305876
"625",1995,"0444",39.2196187776915
"626",1995,"0446",24.0896068378983
"627",1995,"0470",25.3181669782684
"628",1995,"0474",37.9115682983248
"629",1995,"0478",27.9992272798745
"630",1995,"0484",31.3786536112914
"631",1995,"0631",13.0650300544615
"632",1995,"A315",47.5340975530132
"633",1995,"A320",18.0169780712508
"634",1995,"A432",30.5506568779081
"635",1995,"A456",39.1712680583381
"636",1995,"A499",49.7195466975862
"637",1995,"A617",31.9101800716887
"638",1995,"A620",NA
"639",1995,"A630",16.4791522752403
"640",1995,"A680",44.1008328730167
"641",1995,"A685",NA
"642",1995,"A690",18.9579135582806
"643",1995,"B484",25.0513323995468
"644",1995,"C320",9.74022526053729
"645",1995,"C370",37.4796286641861
"646",1995,"D320",15.2428897931737
"647",1995,"G320",4.99271759286023
"648",1995,"KSHZ06",45.7709634623761
"649",1995,"KTHA03",49.4285573630055
"650",1995,"LSIN1",22.6965666221681
"651",1995,"LSIN9",4.43721781612958
"652",1995,"N484",25.5190392862389
"653",1995,"VA12A",NA
"654",1995,"VA41A",NA
"655",1995,"VA42A",NA
"656",1995,"VA45A",NA
"657",1996,"0311",27.3444408304315
"658",1996,"0317",47.1152381318088
"659",1996,"0321",20.8623125002608
"660",1996,"0322",125.141989045424
"661",1996,"0430",27.7557455116323
"662",1996,"0434",30.9456084811319
"663",1996,"0438",NA
"664",1996,"0440",23.2632823742102
"665",1996,"0442",20.3273637438328
"666",1996,"0444",49.3879739180499
"667",1996,"0446",25.5172810613676
"668",1996,"0470",29.591754881967
"669",1996,"0474",39.9763098789437
"670",1996,"0478",29.7936319939383
"671",1996,"0484",28.2487493170203
"672",1996,"0631",14.0405032959975
"673",1996,"A315",82.994564403249
"674",1996,"A320",21.3307633958225
"675",1996,"A432",31.7735694638268
"676",1996,"A456",41.4510047333486
"677",1996,"A499",52.2890004698625
"678",1996,"A617",31.3782325218072
"679",1996,"A620",31.3782325218072
"680",1996,"A630",16.0289352875425
"681",1996,"A680",51.7607619139982
"682",1996,"A685",34.443489936924
"683",1996,"A690",17.9883541026341
"684",1996,"B484",30.8384339502616
