"","Year","Locator","μg/L"
"522",1993,"0484",550.26875
"523",1993,"0631",910.5045
"524",1993,"A315",542.9585
"525",1993,"A320",898.77825
"526",1993,"A432",994.9335
"527",1993,"A456",464.9825
"528",1993,"A499",1806.39
"529",1993,"A617",NA
"530",1993,"A620",NA
"531",1993,"A630",2134.725
"532",1993,"A680",NA
"533",1993,"A685",NA
"534",1993,"A690",NA
"535",1993,"B484",294.41
"536",1993,"C320",620.9345
"537",1993,"C370",718.194
"538",1993,"D320",1102.815
"539",1993,"G320",352.892
"540",1993,"KSHZ06",1337.34
"541",1993,"KTHA03",1290.435
"542",1993,"N484",755.718
"543",1993,"VA12A",NA
"544",1993,"VA41A",NA
"545",1993,"VA42A",NA
"546",1993,"VA45A",NA
"547",1994,"0311",343.145
"548",1994,"0317",513.23015
"549",1994,"0321",766.50615
"550",1994,"0322",1679.7465
"551",1994,"0430",990.243
"552",1994,"0434",1149.72
"553",1994,"0438",NA
"554",1994,"0440",1257.6015
"555",1994,"0442",579.50975
"556",1994,"0444",582.9212
"557",1994,"0446",1384.245
"558",1994,"0470",925.5141
"559",1994,"0474",803.09205
"560",1994,"0478",707.8749
"561",1994,"0484",576.0983
"562",1994,"0631",824.1993
"563",1994,"A315",504.9452
"564",1994,"A320",971.481
"565",1994,"A432",1252.911
"566",1994,"A456",520.5404
"567",1994,"A499",1914.2715
"568",1994,"A617",NA
"569",1994,"A620",NA
"570",1994,"A630",1216.3251
"571",1994,"A680",NA
"572",1994,"A685",NA
"573",1994,"A690",NA
"574",1994,"B484",291.4859
"575",1994,"C320",802.623
"576",1994,"C370",891.7425
"577",1994,"D320",1290.435
"578",1994,"G320",187.193
"579",1994,"KSHZ06",1412.388
"580",1994,"KTHA03",1323.2685
"581",1994,"N484",743.05365
"582",1994,"VA12A",NA
"583",1994,"VA41A",NA
"584",1994,"VA42A",NA
"585",1994,"VA45A",NA
"586",1995,"0311",373.3607
"587",1995,"0317",368.730875
"588",1995,"0321",868.524525
"589",1995,"0322",1846.25925
"590",1995,"0430",913.540925
"591",1995,"0434",926.4522
"592",1995,"0438",NA
"593",1995,"0440",1112.899575
"594",1995,"0442",665.02075
"595",1995,"0444",427.700225
"596",1995,"0446",1000.0994
"597",1995,"0470",702.71535
"598",1995,"0474",793.007475
"599",1995,"0478",739.58405
"600",1995,"0484",628.854883333333
"601",1995,"0631",858.2836
"602",1995,"A315",411.86135
"603",1995,"A320",992.58825
"604",1995,"A432",1212.5727
"605",1995,"A456",496.416575
"606",1995,"A499",1834.533
"607",1995,"A617",826.0755
"608",1995,"A620",NA
"609",1995,"A630",1447.56675
"610",1995,"A680",351.42995
"611",1995,"A685",NA
"612",1995,"A690",1947.105
"613",1995,"B484",245.675
"614",1995,"C320",924.576
"615",1995,"C370",811.0659
"616",1995,"D320",1168.482
"617",1995,"G320",126.7616
"618",1995,"KSHZ06",1262.292
"619",1995,"KTHA03",1337.34
"620",1995,"N484",918.0093
"621",1995,"VA12A",NA
"622",1995,"VA41A",NA
"623",1995,"VA42A",NA
"624",1995,"VA45A",NA
"625",1996,"0311",394.8041
"626",1996,"0317",529.3127
"627",1996,"0321",801.6849
"628",1996,"0322",2026.06175
"629",1996,"0430",1156.75575
"630",1996,"0434",1248.2205
"631",1996,"0438",NA
"632",1996,"0440",1501.5075
"633",1996,"0442",929.942383333333
"634",1996,"0444",549.7814
"635",1996,"0446",1414.73325
"636",1996,"0470",857.9709
"637",1996,"0474",857.9709
"638",1996,"0478",762.2847
"639",1996,"0484",491.2994
"640",1996,"0631",891.0385
"641",1996,"A315",411.374
"642",1996,"A320",1016.04075
"643",1996,"A432",1116.8865
"644",1996,"A456",612.64955
"645",1996,"A499",2064.3675
"646",1996,"A617",976.4842
"647",1996,"A620",612.1622
"648",1996,"A630",1668.802
"649",1996,"A680",469.36865
"650",1996,"A685",1262.292
"651",1996,"A690",1706.326
"652",1996,"B484",251.03585
"653",1996,"C320",1009.005
"654",1996,"C370",971.481
"655",1996,"D320",1196.625
"656",1996,"G320",332.4233
"657",1996,"KSHZ06",1564.82925
"658",1996,"KTHA03",1463.9835
"659",1996,"N484",885.64485
"660",1996,"VA12A",NA
"661",1996,"VA41A",NA
"662",1996,"VA42A",NA
"663",1996,"VA45A",NA
"664",1997,"0311",384.0824
"665",1997,"0317",428.9186
"666",1997,"0321",661.122325
"667",1997,"0322",1987.756
"668",1997,"0430",1323.2685
"669",1997,"0434",1290.435
"670",1997,"0438",203.27555
"671",1997,"0440",1206.006
"672",1997,"0442",538.085
"673",1997,"0444",629.7068
"674",1997,"0446",1567.1745
"675",1997,"0470",798.8706
"676",1997,"0474",838.73985
"677",1997,"0478",824.1993
"678",1997,"0484",535.64825
"679",1997,"0631",856.329225
"680",1997,"A315",503.48315
"681",1997,"A320",817.6326
"682",1997,"A432",1403.007
"683",1997,"A456",664.7306
"684",1997,"A499",2134.725
"685",1997,"A617",890.33535
"686",1997,"A620",598.5164
