"","Year","Locator","μg/L"
"275",1986,"C320",18.3661212352715
"276",1986,"C370",NA
"277",1986,"D320",19.6798673358701
"278",1986,"G320",29.6769295929024
"279",1986,"KSHZ06",NA
"280",1986,"KTHA03",NA
"281",1986,"LSIN1",NA
"282",1986,"LSIN9",NA
"283",1986,"N484",51.433258566265
"284",1986,"VA12A",NA
"285",1986,"VA41A",NA
"286",1986,"VA42A",NA
"287",1986,"VA45A",NA
"288",1987,"0311",47.1089369536736
"289",1987,"0317",245.550162218566
"290",1987,"0321",NA
"291",1987,"0322",61.6494164651074
"292",1987,"0430",41.8575173203536
"293",1987,"0434",67.5493814803238
"294",1987,"0438",NA
"295",1987,"0440",30.6058068056855
"296",1987,"0442",24.6453754615987
"297",1987,"0444",69.5260269562181
"298",1987,"0446",51.4339971491299
"299",1987,"0470",51.4399081088911
"300",1987,"0474",75.9816904022832
"301",1987,"0478",46.6248785107609
"302",1987,"0484",61.6481470788656
"303",1987,"0631",25.0931336136844
"304",1987,"A315",193.703790051795
"305",1987,"A320",22.824262587494
"306",1987,"A432",54.3390345273078
"307",1987,"A456",77.4837738391293
"308",1987,"A499",62.6298600033607
"309",1987,"A617",NA
"310",1987,"A620",NA
"311",1987,"A630",31.0713023667228
"312",1987,"A680",NA
"313",1987,"A685",NA
"314",1987,"A690",NA
"315",1987,"B484",53.3671216440445
"316",1987,"C320",16.2221066036849
"317",1987,"C370",NA
"318",1987,"D320",20.5670446229701
"319",1987,"G320",16.7548891706779
"320",1987,"KSHZ06",NA
"321",1987,"KTHA03",NA
"322",1987,"LSIN1",NA
"323",1987,"LSIN9",NA
"324",1987,"N484",46.6248785107609
"325",1987,"VA12A",NA
"326",1987,"VA41A",NA
"327",1987,"VA42A",NA
"328",1987,"VA45A",NA
"329",1988,"0311",45.1926436422005
"330",1988,"0317",183.993145659992
"331",1988,"0321",NA
"332",1988,"0322",50.487311098459
"333",1988,"0430",41.3823851412974
"334",1988,"0434",53.865892461068
"335",1988,"0438",NA
"336",1988,"0440",36.1941459157168
"337",1988,"0442",24.1825362056251
"338",1988,"0444",71.5072640456322
"339",1988,"0446",52.8977357483434
"340",1988,"0470",45.1918847405942
"341",1988,"0474",64.1070174567678
"342",1988,"0478",40.4347706160226
"343",1988,"0484",58.229143218804
"344",1988,"0631",27.8353888661691
"345",1988,"A315",170.103877611115
"346",1988,"A320",20.1270610511535
"347",1988,"A432",54.8214634440864
"348",1988,"A456",67.0611275976635
"349",1988,"A499",59.6910519752746
"350",1988,"A617",NA
"351",1988,"A620",NA
"352",1988,"A630",26.9195599439564
"353",1988,"A680",39.961410659563
"354",1988,"A685",NA
"355",1988,"A690",23.276064202183
"356",1988,"B484",53.8530886270913
"357",1988,"C320",15.709700280888
"358",1988,"C370",NA
"359",1988,"D320",20.1198509076867
"360",1988,"G320",19.5684266391278
"361",1988,"KSHZ06",NA
"362",1988,"KTHA03",NA
"363",1988,"LSIN1",NA
"364",1988,"LSIN9",NA
"365",1988,"N484",41.8575173203536
"366",1988,"VA12A",NA
"367",1988,"VA41A",NA
"368",1988,"VA42A",NA
"369",1988,"VA45A",NA
"370",1989,"0311",48.54437885526
"371",1989,"0317",195.726635075048
"372",1989,"0321",NA
"373",1989,"0322",62.641141351212
"374",1989,"0430",56.7652369837552
"375",1989,"0434",69.0318638345197
"376",1989,"0438",NA
"377",1989,"0440",41.3823851412974
"378",1989,"0442",33.6225038065879
"379",1989,"0444",73.7916217236378
"380",1989,"0446",45.1906536542844
"381",1989,"0470",51.4598878673164
"382",1989,"0474",63.1197748655653
"383",1989,"0478",51.9310294545239
"384",1989,"0484",66.1061817194887
"385",1989,"0631",26.0237833032606
"386",1989,"A315",213.388636689345
"387",1989,"A320",27.606114137225
"388",1989,"A432",69.5260269562181
"389",1989,"A456",69.0318638345197
"390",1989,"A499",60.1796803224936
"391",1989,"A617",NA
"392",1989,"A620",NA
"393",1989,"A630",32.9221516589545
"394",1989,"A680",NA
"395",1989,"A685",NA
"396",1989,"A690",NA
"397",1989,"B484",54.8298692859072
"398",1989,"C320",20.5598344795033
"399",1989,"C370",NA
"400",1989,"D320",22.824262587494
"401",1989,"G320",19.6798673358701
"402",1989,"KSHZ06",65.0850515040468
"403",1989,"KTHA03",67.5493814803238
"404",1989,"LSIN1",NA
"405",1989,"LSIN9",NA
"406",1989,"N484",49.0244542804386
"407",1989,"VA12A",NA
"408",1989,"VA41A",NA
"409",1989,"VA42A",NA
"410",1989,"VA45A",NA
"411",1990,"0311",39.961410659563
"412",1990,"0317",166.386088018468
"413",1990,"0321",NA
"414",1990,"0322",80.977578648678
"415",1990,"0430",41.8566397101125
"416",1990,"0434",64.1014877900605
"417",1990,"0438",NA
"418",1990,"0440",33.3876472199918
"419",1990,"0442",32.9242979667709
"420",1990,"0444",74.4885802872987
"421",1990,"0446",49.9914578667173
"422",1990,"0470",43.7588909704275
"423",1990,"0474",63.1191526077211
"424",1990,"0478",44.7125689907607
"425",1990,"0484",62.6298600033607
"426",1990,"0631",27.8353888661691
"427",1990,"A315",182.909787360692
"428",1990,"A320",28.2976097716475
"429",1990,"A432",57.740514871585
"430",1990,"A456",69.0312865071698
"431",1990,"A499",64.1014877900605
"432",1990,"A617",NA
"433",1990,"A620",NA
"434",1990,"A630",27.8353888661691
"435",1990,"A680",NA
"436",1990,"A685",NA
"437",1990,"A690",NA
"438",1990,"B484",59.2024236280556
"439",1990,"C320",18.3661212352715
"440",1990,"C370",NA
"441",1990,"D320",26.0037310217436
"442",1990,"G320",19.6798673358701
"443",1990,"KSHZ06",67.0558026968747
"444",1990,"KTHA03",62.1380619410702
"445",1990,"LSIN1",NA
"446",1990,"LSIN9",NA
"447",1990,"N484",41.8566397101125
"448",1990,"VA12A",NA
"449",1990,"VA41A",NA
"450",1990,"VA42A",NA
"451",1990,"VA45A",NA
"452",1991,"0311",37.1333182014314
"453",1991,"0317",189.944258657966
"454",1991,"0321",NA
"455",1991,"0322",125.338710749918
"456",1991,"0430",34.3207592434897
"457",1991,"0434",48.5436036442908
"458",1991,"0438",NA
"459",1991,"0440",41.3877031789147
"460",1991,"0442",49.5053049165865
"461",1991,"0444",77.9766087494293
"462",1991,"0446",55.1835054912259
"463",1991,"0470",44.7125689907607
"464",1991,"0474",60.1796803224936
"465",1991,"0478",52.3994629395012
"466",1991,"0484",72.0170794398303
"467",1991,"0631",32.4566560979172
"468",1991,"A315",151.129747275183
"469",1991,"A320",36.1931547277213
"470",1991,"A432",57.0860660839408
"471",1991,"A456",84.9929697054649
"472",1991,"A499",60.1796803224936
"473",1991,"A617",NA
"474",1991,"A620",NA
"475",1991,"A630",41.4625937283379
"476",1991,"A680",NA
"477",1991,"A685",NA
"478",1991,"A690",NA
"479",1991,"B484",51.433258566265
"480",1991,"C320",19.5684266391278
"481",1991,"C370",NA
"482",1991,"D320",22.3724609728049
"483",1991,"G320",19.6798673358701
"484",1991,"KSHZ06",71.011389284538
"485",1991,"KTHA03",64.1014877900605
"486",1991,"LSIN1",NA
"487",1991,"LSIN9",NA
"488",1991,"N484",43.7588909704275
"489",1991,"VA12A",NA
"490",1991,"VA41A",NA
"491",1991,"VA42A",NA
"492",1991,"VA45A",NA
"493",1992,"0311",47.5834527939334
"494",1992,"0317",160.359797219783
"495",1992,"0321",NA
"496",1992,"0322",74.2509654840742
"497",1992,"0430",47.1089369536736
"498",1992,"0434",62.6549463111421
"499",1992,"0438",NA
"500",1992,"0440",34.7904009738565
"501",1992,"0442",31.9944448258751
"502",1992,"0444",73.4995617940261
"503",1992,"0446",42.8103497816215
"504",1992,"0470",45.6687237507608
"505",1992,"0474",66.5878416394855
"506",1992,"0478",55.8216834288284
"507",1992,"0484",70.0350380629137
"508",1992,"0631",29.9549878732725
"509",1992,"A315",115.566392500794
"510",1992,"A320",27.6103883385717
"511",1992,"A432",57.4653164992872
"512",1992,"A456",73.496273451329
"513",1992,"A499",65.0947593619154
"514",1992,"A617",NA
"515",1992,"A620",NA
"516",1992,"A630",29.7346094649522
"517",1992,"A680",NA
"518",1992,"A685",NA
"519",1992,"A690",NA
"520",1992,"B484",46.6248785107609
"521",1992,"C320",21.0158288520259
"522",1992,"C370",NA
